 Date,CCMP_EC Open,CCMP_EC Low,CCMP_EC High,CCMP_EC Close,CCMP_EC Adj. Close
6/3/2014,"4,222.04","4,215.80","4,240.35","4,234.08","4,234.08"
6/2/2014,"4,247.96","4,207.61","4,247.96","4,237.20","4,237.20"
5/30/2014,"4,251.49","4,221.95","4,252.08","4,242.62","4,242.62"
5/29/2014,"4,238.04","4,228.96","4,247.95","4,247.95","4,247.95"
5/28/2014,"4,234.96","4,216.89","4,238.17","4,225.07","4,225.07"
5/27/2014,"4,206.44","4,204.72","4,237.07","4,237.07","4,237.07"
5/23/2014,"4,159.78","4,148.30","4,186.58","4,185.81","4,185.81"
5/22/2014,"4,136.09","4,131.47","4,164.85","4,154.34","4,154.34"
5/21/2014,"4,105.96","4,103.61","4,133.61","4,131.54","4,131.54"
5/20/2014,"4,121.11","4,080.61","4,124.86","4,096.89","4,096.89"
5/19/2014,"4,080.33","4,075.70","4,128.47","4,125.81","4,125.81"
5/16/2014,"4,070.35","4,044.27","4,091.16","4,090.59","4,090.59"
5/15/2014,"4,096.53","4,035.96","4,098.25","4,069.29","4,069.29"
5/14/2014,"4,122.08","4,093.83","4,132.33","4,100.63","4,100.63"
5/13/2014,"4,144.90","4,128.01","4,155.13","4,130.16","4,130.16"
5/12/2014,"4,092.84","4,092.09","4,146.54","4,143.86","4,143.86"
5/9/2014,"4,043.44","4,025.24","4,071.87","4,071.87","4,071.87"
5/8/2014,"4,053.28","4,039.91","4,109.20","4,051.50","4,051.50"
5/7/2014,"4,085.49","4,021.05","4,091.03","4,067.67","4,067.67"
5/6/2014,"4,128.22","4,080.76","4,132.46","4,080.76","4,080.76"
5/5/2014,"4,099.25","4,086.35","4,138.34","4,138.06","4,138.06"
5/2/2014,"4,138.63","4,115.89","4,145.06","4,123.90","4,123.90"
5/1/2014,"4,121.25","4,105.61","4,149.56","4,127.45","4,127.45"
4/30/2014,"4,085.19","4,070.63","4,116.14","4,114.56","4,114.56"
4/29/2014,"4,089.51","4,070.24","4,111.45","4,103.54","4,103.54"
4/28/2014,"4,091.81","4,014.17","4,111.59","4,074.40","4,074.40"
4/25/2014,"4,125.16","4,068.10","4,126.98","4,075.56","4,075.56"
4/24/2014,"4,174.61","4,107.52","4,177.16","4,148.34","4,148.34"
4/23/2014,"4,160.90","4,125.41","4,161.44","4,126.97","4,126.97"
4/22/2014,"4,132.06","4,131.61","4,170.72","4,161.46","4,161.46"
4/21/2014,"4,105.36","4,081.91","4,121.55","4,121.55","4,121.55"
4/17/2014,"4,080.30","4,064.70","4,110.46","4,095.52","4,095.52"
4/16/2014,"4,066.82","4,038.81","4,086.28","4,086.22","4,086.22"
4/15/2014,"4,032.63","3,946.03","4,054.80","4,034.16","4,034.16"
4/14/2014,"4,038.06","3,986.50","4,050.79","4,022.69","4,022.69"
4/11/2014,"4,015.07","3,991.64","4,067.22","3,999.73","3,999.73"
4/10/2014,"4,181.21","4,042.76","4,182.61","4,054.11","4,054.11"
4/9/2014,"4,129.63","4,121.17","4,185.19","4,183.90","4,183.90"
4/8/2014,"4,085.18","4,066.11","4,120.24","4,112.99","4,112.99"
4/7/2014,"4,110.92","4,052.14","4,133.68","4,079.75","4,079.75"
4/4/2014,"4,263.94","4,118.71","4,267.06","4,127.73","4,127.73"
4/3/2014,"4,282.18","4,216.57","4,284.69","4,237.74","4,237.74"
4/2/2014,"4,281.61","4,258.86","4,286.09","4,276.46","4,276.46"
4/1/2014,"4,219.87","4,218.77","4,268.20","4,268.04","4,268.04"
3/31/2014,"4,185.63","4,180.54","4,212.97","4,198.99","4,198.99"
3/28/2014,"4,163.18","4,144.69","4,203.49","4,155.76","4,155.76"
3/27/2014,"4,169.35","4,131.81","4,186.13","4,151.23","4,151.23"
3/26/2014,"4,254.98","4,173.58","4,263.07","4,173.58","4,173.58"
3/25/2014,"4,252.65","4,203.64","4,274.32","4,234.27","4,234.27"
3/24/2014,"4,289.49","4,190.61","4,289.49","4,226.39","4,226.39"
3/21/2014,"4,339.90","4,268.34","4,344.39","4,276.79","4,276.79"
3/20/2014,"4,297.99","4,287.41","4,329.61","4,319.29","4,319.29"
3/19/2014,"4,331.46","4,283.53","4,334.30","4,307.60","4,307.60"
3/18/2014,"4,286.22","4,284.11","4,334.66","4,333.31","4,333.31"
3/17/2014,"4,274.22","4,273.01","4,301.28","4,279.95","4,279.95"
3/14/2014,"4,250.45","4,241.94","4,272.34","4,245.40","4,245.40"
3/13/2014,"4,338.26","4,242.94","4,339.90","4,260.42","4,260.42"
3/12/2014,"4,288.60","4,270.22","4,323.33","4,323.33","4,323.33"
3/11/2014,"4,342.93","4,295.47","4,354.43","4,307.19","4,307.19"
3/10/2014,"4,332.62","4,307.84","4,339.93","4,334.45","4,334.45"
3/7/2014,"4,370.98","4,319.15","4,371.39","4,336.22","4,336.22"
3/6/2014,"4,368.81","4,341.00","4,371.71","4,352.13","4,352.13"
3/5/2014,"4,352.76","4,344.15","4,362.50","4,357.97","4,357.97"
3/4/2014,"4,327.85","4,327.53","4,357.21","4,351.97","4,351.97"
3/3/2014,"4,261.42","4,239.65","4,284.15","4,277.30","4,277.30"
2/28/2014,"4,323.52","4,275.61","4,342.59","4,308.12","4,308.12"
2/27/2014,"4,291.47","4,284.78","4,322.46","4,318.93","4,318.93"
2/26/2014,"4,300.45","4,278.53","4,316.82","4,292.06","4,292.06"
2/25/2014,"4,298.48","4,275.80","4,307.51","4,287.59","4,287.59"
2/24/2014,"4,273.32","4,272.11","4,311.13","4,292.97","4,292.97"
2/21/2014,"4,282.17","4,261.63","4,284.85","4,263.41","4,263.41"
2/20/2014,"4,241.46","4,226.75","4,272.34","4,267.55","4,267.55"
2/19/2014,"4,260.74","4,232.38","4,274.28","4,237.95","4,237.95"
2/18/2014,"4,253.71","4,243.56","4,277.33","4,272.78","4,272.78"
2/14/2014,"4,237.00","4,225.75","4,250.91","4,244.02","4,244.02"
2/13/2014,"4,171.58","4,170.47","4,240.67","4,240.67","4,240.67"
2/12/2014,"4,196.85","4,190.39","4,212.61","4,201.29","4,201.29"
2/11/2014,"4,154.65","4,153.10","4,198.51","4,191.05","4,191.05"
2/10/2014,"4,125.12","4,122.61","4,148.30","4,148.17","4,148.17"
2/7/2014,"4,081.82","4,069.93","4,126.51","4,125.86","4,125.86"
2/6/2014,"4,022.66","4,022.17","4,064.06","4,057.12","4,057.12"
2/5/2014,"4,015.50","3,968.19","4,026.28","4,011.55","4,011.55"
2/4/2014,"4,019.44","4,004.58","4,044.20","4,031.52","4,031.52"
2/3/2014,"4,105.06","3,989.95","4,113.55","3,996.96","3,996.96"
1/31/2014,"4,068.63","4,067.61","4,124.92","4,103.88","4,103.88"
1/30/2014,"4,098.81","4,094.17","4,135.84","4,123.13","4,123.13"
1/29/2014,"4,060.61","4,044.76","4,091.27","4,051.43","4,051.43"
1/28/2014,"4,067.86","4,067.69","4,099.81","4,097.96","4,097.96"
1/27/2014,"4,132.22","4,052.63","4,136.46","4,083.61","4,083.61"
1/24/2014,"4,194.97","4,128.17","4,197.93","4,128.17","4,128.17"
1/23/2014,"4,224.36","4,192.28","4,224.44","4,218.88","4,218.88"
1/22/2014,"4,234.58","4,225.52","4,246.55","4,243.00","4,243.00"
1/21/2014,"4,222.98","4,193.17","4,227.93","4,225.76","4,225.76"
1/17/2014,"4,207.82","4,187.31","4,217.24","4,197.58","4,197.58"
1/16/2014,"4,209.59","4,204.15","4,219.28","4,218.69","4,218.69"
1/15/2014,"4,196.53","4,195.98","4,218.79","4,214.88","4,214.88"
1/14/2014,"4,129.60","4,125.81","4,183.84","4,183.02","4,183.02"
1/13/2014,"4,167.41","4,097.99","4,179.47","4,113.30","4,113.30"
1/10/2014,"4,168.94","4,142.21","4,174.68","4,174.66","4,174.66"
1/9/2014,"4,179.04","4,142.70","4,182.74","4,156.19","4,156.19"
1/8/2014,"4,154.28","4,145.00","4,171.75","4,165.61","4,165.61"
1/7/2014,"4,128.57","4,126.48","4,158.18","4,153.18","4,153.18"
1/6/2014,"4,137.03","4,103.75","4,139.78","4,113.68","4,113.68"
1/3/2014,"4,148.56","4,124.96","4,152.96","4,131.91","4,131.91"
1/2/2014,"4,160.03","4,131.79","4,160.96","4,143.07","4,143.07"
12/31/2013,"4,161.51","4,160.77","4,177.73","4,176.59","4,176.59"
12/30/2013,"4,153.58","4,142.18","4,158.73","4,154.20","4,154.20"
12/27/2013,"4,173.36","4,153.64","4,175.36","4,156.59","4,156.59"
12/26/2013,"4,164.21","4,158.59","4,169.97","4,167.18","4,167.18"
12/24/2013,"4,150.64","4,147.15","4,155.62","4,155.42","4,155.42"
12/23/2013,"4,136.15","4,127.72","4,149.31","4,148.90","4,148.90"
12/20/2013,"4,064.89","4,064.73","4,111.93","4,104.74","4,104.74"
12/19/2013,"4,059.34","4,045.41","4,063.70","4,058.14","4,058.14"
12/18/2013,"4,024.67","3,979.59","4,070.38","4,070.06","4,070.06"
12/17/2013,"4,028.88","4,011.58","4,034.69","4,023.68","4,023.68"
12/16/2013,"4,019.37","4,019.14","4,043.00","4,029.52","4,029.52"
12/13/2013,"4,015.53","3,992.29","4,017.45","4,000.97","4,000.97"
12/12/2013,"4,004.75","3,993.57","4,013.54","3,998.40","3,998.40"
12/11/2013,"4,061.67","3,998.92","4,065.08","4,003.81","4,003.81"
12/10/2013,"4,061.17","4,056.49","4,074.01","4,060.49","4,060.49"
12/9/2013,"4,073.75","4,063.49","4,081.78","4,068.75","4,068.75"
12/6/2013,"4,069.86","4,042.35","4,069.86","4,062.52","4,062.52"
12/5/2013,"4,037.99","4,025.26","4,043.71","4,033.16","4,033.16"
12/4/2013,"4,020.33","4,004.76","4,051.74","4,038.00","4,038.00"
12/3/2013,"4,038.99","4,022.12","4,050.08","4,037.20","4,037.20"
12/2/2013,"4,065.66","4,040.88","4,068.49","4,045.26","4,045.26"
11/29/2013,"4,057.16","4,055.45","4,069.70","4,059.89","4,059.89"
11/27/2013,"4,026.92","4,023.65","4,045.81","4,044.75","4,044.75"
11/26/2013,"3,996.70","3,989.49","4,026.99","4,017.75","4,017.75"
11/25/2013,"4,004.37","3,987.16","4,007.09","3,994.57","3,994.57"
11/22/2013,"3,977.31","3,973.00","3,991.66","3,991.65","3,991.65"
11/21/2013,"3,938.11","3,936.82","3,970.91","3,969.16","3,969.16"
11/20/2013,"3,940.98","3,911.61","3,952.08","3,921.27","3,921.27"
11/19/2013,"3,945.97","3,923.47","3,960.44","3,931.55","3,931.55"
11/18/2013,"3,990.06","3,942.84","3,994.97","3,949.07","3,949.07"
11/15/2013,"3,978.27","3,969.22","3,985.97","3,985.97","3,985.97"
11/14/2013,"3,956.47","3,949.01","3,975.89","3,972.74","3,972.74"
11/13/2013,"3,899.38","3,899.31","3,965.57","3,965.57","3,965.57"
11/12/2013,"3,907.82","3,902.67","3,922.27","3,919.92","3,919.92"
11/11/2013,"3,913.64","3,904.72","3,925.34","3,919.79","3,919.79"
11/8/2013,"3,871.24","3,869.12","3,919.23","3,919.23","3,919.23"
11/7/2013,"3,935.81","3,855.07","3,938.33","3,857.33","3,857.33"
11/6/2013,"3,952.18","3,920.91","3,955.97","3,931.95","3,931.95"
11/5/2013,"3,925.06","3,909.63","3,947.27","3,939.86","3,939.86"
11/4/2013,"3,932.60","3,919.46","3,937.50","3,936.59","3,936.59"
11/1/2013,"3,932.45","3,904.20","3,938.48","3,922.04","3,922.04"
10/31/2013,"3,924.34","3,909.26","3,945.04","3,919.71","3,919.71"
10/30/2013,"3,962.40","3,919.14","3,966.71","3,930.62","3,930.62"
10/29/2013,"3,954.34","3,934.94","3,957.12","3,952.34","3,952.34"
10/28/2013,"3,942.56","3,927.09","3,947.58","3,940.13","3,940.13"
10/25/2013,"3,955.98","3,927.50","3,961.10","3,943.36","3,943.36"
10/24/2013,"3,911.61","3,907.54","3,932.60","3,928.96","3,928.96"
10/23/2013,"3,907.30","3,887.66","3,911.64","3,907.07","3,907.07"
10/22/2013,"3,935.54","3,904.06","3,947.67","3,929.57","3,929.57"
10/21/2013,"3,922.65","3,909.91","3,931.45","3,920.05","3,920.05"
10/18/2013,"3,893.36","3,882.06","3,914.93","3,914.28","3,914.28"
10/17/2013,"3,822.85","3,821.43","3,863.49","3,863.15","3,863.15"
10/16/2013,"3,815.00","3,814.15","3,840.48","3,839.43","3,839.43"
10/15/2013,"3,810.72","3,789.68","3,824.44","3,794.01","3,794.01"
10/14/2013,"3,767.49","3,766.28","3,816.41","3,815.28","3,815.28"
10/11/2013,"3,753.22","3,751.38","3,794.37","3,791.87","3,791.87"
10/10/2013,"3,721.58","3,721.11","3,764.72","3,760.75","3,760.75"
10/9/2013,"3,701.62","3,650.03","3,702.15","3,677.78","3,677.78"
10/8/2013,"3,772.22","3,694.14","3,772.49","3,694.83","3,694.83"
10/7/2013,"3,776.64","3,769.75","3,800.08","3,770.38","3,770.38"
10/4/2013,"3,774.72","3,773.40","3,812.86","3,807.75","3,807.75"
10/3/2013,"3,809.90","3,753.17","3,816.96","3,774.34","3,774.34"
10/2/2013,"3,793.11","3,788.45","3,819.28","3,815.02","3,815.02"
10/1/2013,"3,774.18","3,774.18","3,817.98","3,817.98","3,817.98"
9/30/2013,"3,737.60","3,734.74","3,780.97","3,771.48","3,771.48"
9/27/2013,"3,767.89","3,762.67","3,788.35","3,781.59","3,781.59"
9/26/2013,"3,774.95","3,772.80","3,795.72","3,787.43","3,787.43"
9/25/2013,"3,772.59","3,754.94","3,782.92","3,761.10","3,761.10"
9/24/2013,"3,771.60","3,753.04","3,789.85","3,768.25","3,768.25"
9/23/2013,"3,786.84","3,745.54","3,787.14","3,765.29","3,765.29"
9/20/2013,"3,796.28","3,774.11","3,798.76","3,774.73","3,774.73"
9/19/2013,"3,794.70","3,781.59","3,798.16","3,789.38","3,789.38"
9/18/2013,"3,751.29","3,737.69","3,790.70","3,783.64","3,783.64"
9/17/2013,"3,725.31","3,724.26","3,747.08","3,745.70","3,745.70"
9/16/2013,"3,755.00","3,712.47","3,756.24","3,717.85","3,717.85"
9/13/2013,"3,723.27","3,701.88","3,724.73","3,722.18","3,722.18"
9/12/2013,"3,724.53","3,713.08","3,731.84","3,715.97","3,715.97"
9/11/2013,"3,710.79","3,704.22","3,726.59","3,725.01","3,725.01"
9/10/2013,"3,724.67","3,716.44","3,729.38","3,729.02","3,729.02"
9/9/2013,"3,675.12","3,675.12","3,708.42","3,706.18","3,706.18"
9/6/2013,"3,672.82","3,618.77","3,677.07","3,660.01","3,660.01"
9/5/2013,"3,652.44","3,651.17","3,665.01","3,658.78","3,658.78"
9/4/2013,"3,619.05","3,612.22","3,651.78","3,649.04","3,649.04"
9/3/2013,"3,622.64","3,593.62","3,637.06","3,612.61","3,612.61"
8/30/2013,"3,621.59","3,581.05","3,621.78","3,589.87","3,589.87"
8/29/2013,"3,587.07","3,587.07","3,635.84","3,620.30","3,620.30"
8/28/2013,"3,579.11","3,578.80","3,607.36","3,593.35","3,593.35"
8/27/2013,"3,616.06","3,573.57","3,629.95","3,578.52","3,578.52"
8/26/2013,"3,661.80","3,652.26","3,684.22","3,657.57","3,657.57"
8/23/2013,"3,659.21","3,643.86","3,660.66","3,657.79","3,657.79"
8/22/2013,"3,614.14","3,613.93","3,639.21","3,638.71","3,638.71"
8/21/2013,"3,603.68","3,589.02","3,630.23","3,599.79","3,599.79"
8/20/2013,"3,596.77","3,593.14","3,625.26","3,613.59","3,613.59"
8/19/2013,"3,601.88","3,589.03","3,623.48","3,589.09","3,589.09"
8/16/2013,"3,603.78","3,598.65","3,621.46","3,602.78","3,602.78"
8/15/2013,"3,625.36","3,600.96","3,626.77","3,606.12","3,606.12"
8/14/2013,"3,683.97","3,668.74","3,686.55","3,669.27","3,669.27"
8/13/2013,"3,675.37","3,648.82","3,691.06","3,684.44","3,684.44"
8/12/2013,"3,645.78","3,645.39","3,673.51","3,669.95","3,669.95"
8/9/2013,"3,664.27","3,649.69","3,677.83","3,660.11","3,660.11"
8/8/2013,"3,672.21","3,649.64","3,675.71","3,669.12","3,669.12"
8/7/2013,"3,658.53","3,633.59","3,663.20","3,654.01","3,654.01"
8/6/2013,"3,685.39","3,654.67","3,690.32","3,665.77","3,665.77"
8/5/2013,"3,682.67","3,681.34","3,694.19","3,692.95","3,692.95"
8/2/2013,"3,671.11","3,663.88","3,689.59","3,689.59","3,689.59"
8/1/2013,"3,654.18","3,653.74","3,678.50","3,675.74","3,675.74"
7/31/2013,"3,627.66","3,624.77","3,649.35","3,626.37","3,626.37"
7/30/2013,"3,612.36","3,606.33","3,629.12","3,616.47","3,616.47"
7/29/2013,"3,604.29","3,592.80","3,618.85","3,599.14","3,599.14"
7/26/2013,"3,584.85","3,581.26","3,613.33","3,613.16","3,613.16"
7/25/2013,"3,589.46","3,579.20","3,606.19","3,605.19","3,605.19"
7/24/2013,"3,605.26","3,573.53","3,606.28","3,579.60","3,579.60"
7/23/2013,"3,606.70","3,576.96","3,606.70","3,579.27","3,579.27"
7/22/2013,"3,599.87","3,587.46","3,601.92","3,600.39","3,600.39"
7/19/2013,"3,581.90","3,578.57","3,589.05","3,587.61","3,587.61"
7/18/2013,"3,610.03","3,607.09","3,624.54","3,611.28","3,611.28"
7/17/2013,"3,608.13","3,600.69","3,615.79","3,610.00","3,610.00"
7/16/2013,"3,611.00","3,589.65","3,611.35","3,598.50","3,598.50"
7/15/2013,"3,601.09","3,591.54","3,609.59","3,607.49","3,607.49"
7/12/2013,"3,579.58","3,576.57","3,600.08","3,600.08","3,600.08"
7/11/2013,"3,557.79","3,552.52","3,579.29","3,578.30","3,578.30"
7/10/2013,"3,502.11","3,502.00","3,522.99","3,520.76","3,520.76"
7/9/2013,"3,501.25","3,484.79","3,508.81","3,504.26","3,504.26"
7/8/2013,"3,493.81","3,475.39","3,495.51","3,484.83","3,484.83"
7/5/2013,"3,468.48","3,441.78","3,479.46","3,479.38","3,479.38"
7/3/2013,"3,420.27","3,417.88","3,455.42","3,443.67","3,443.67"
7/2/2013,"3,430.69","3,415.23","3,453.29","3,433.40","3,433.40"
7/1/2013,"3,430.48","3,430.31","3,454.43","3,434.49","3,434.49"
6/28/2013,"3,389.30","3,382.75","3,422.20","3,403.25","3,403.25"
6/27/2013,"3,395.79","3,395.41","3,412.79","3,401.86","3,401.86"
6/26/2013,"3,375.70","3,365.48","3,383.70","3,376.22","3,376.22"
6/25/2013,"3,350.59","3,327.69","3,358.31","3,347.89","3,347.89"
6/24/2013,"3,326.38","3,294.95","3,344.66","3,320.76","3,320.76"
6/21/2013,"3,367.81","3,326.86","3,377.30","3,357.25","3,357.25"
6/20/2013,"3,405.14","3,355.93","3,412.94","3,364.64","3,364.64"
6/19/2013,"3,483.59","3,443.20","3,485.45","3,443.20","3,443.20"
6/18/2013,"3,456.29","3,456.09","3,488.31","3,482.18","3,482.18"
6/17/2013,"3,449.97","3,436.34","3,468.56","3,452.13","3,452.13"
6/14/2013,"3,442.31","3,419.32","3,448.40","3,423.56","3,423.56"
6/13/2013,"3,398.54","3,387.61","3,451.03","3,445.36","3,445.36"
6/12/2013,"3,458.14","3,395.91","3,459.18","3,400.43","3,400.43"
6/11/2013,"3,436.62","3,426.57","3,466.57","3,436.95","3,436.95"
6/10/2013,"3,475.68","3,465.54","3,484.81","3,473.77","3,473.77"
6/7/2013,"3,437.84","3,429.43","3,471.73","3,469.22","3,469.22"
6/6/2013,"3,404.41","3,378.24","3,424.05","3,424.05","3,424.05"
6/5/2013,"3,432.85","3,397.91","3,446.15","3,401.48","3,401.48"
6/4/2013,"3,467.02","3,430.02","3,482.75","3,445.26","3,445.26"
6/3/2013,"3,460.76","3,419.39","3,465.84","3,465.37","3,465.37"
5/31/2013,"3,478.22","3,455.84","3,500.67","3,455.91","3,455.91"
5/30/2013,"3,473.21","3,473.04","3,503.82","3,491.30","3,491.30"
5/29/2013,"3,471.67","3,450.40","3,479.53","3,467.52","3,467.52"
5/28/2013,"3,497.90","3,475.39","3,514.80","3,488.89","3,488.89"
5/24/2013,"3,438.28","3,429.31","3,459.47","3,459.14","3,459.14"
5/23/2013,"3,426.07","3,422.51","3,467.13","3,459.42","3,459.42"
5/22/2013,"3,503.48","3,446.96","3,532.04","3,463.30","3,463.30"
5/21/2013,"3,495.46","3,486.88","3,512.15","3,502.12","3,502.12"
5/20/2013,"3,490.46","3,488.13","3,509.41","3,496.43","3,496.43"
5/17/2013,"3,483.41","3,473.04","3,499.20","3,498.97","3,498.97"
5/16/2013,"3,473.16","3,462.24","3,485.95","3,465.24","3,465.24"
5/15/2013,"3,455.67","3,452.31","3,475.48","3,471.62","3,471.62"
5/14/2013,"3,439.72","3,439.72","3,468.67","3,462.61","3,462.61"
5/13/2013,"3,429.53","3,426.67","3,447.10","3,438.79","3,438.79"
5/10/2013,"3,414.84","3,411.59","3,436.60","3,436.58","3,436.58"
5/9/2013,"3,408.94","3,403.43","3,428.54","3,409.17","3,409.17"
5/8/2013,"3,394.89","3,389.80","3,413.27","3,413.27","3,413.27"
5/7/2013,"3,398.83","3,381.04","3,402.24","3,396.63","3,396.63"
5/6/2013,"3,382.33","3,381.44","3,396.21","3,392.97","3,392.97"
5/3/2013,"3,371.41","3,370.30","3,388.12","3,378.63","3,378.63"
5/2/2013,"3,306.15","3,305.81","3,344.90","3,340.62","3,340.62"
5/1/2013,"3,325.35","3,296.51","3,330.02","3,299.13","3,299.13"
4/30/2013,"3,308.05","3,298.58","3,328.79","3,328.79","3,328.79"
4/29/2013,"3,290.31","3,289.42","3,315.34","3,307.02","3,307.02"
4/26/2013,"3,284.07","3,268.03","3,287.48","3,279.26","3,279.26"
4/25/2013,"3,279.82","3,279.29","3,301.28","3,289.99","3,289.99"
4/24/2013,"3,262.21","3,255.44","3,277.12","3,269.65","3,269.65"
4/23/2013,"3,252.80","3,241.52","3,275.89","3,269.33","3,269.33"
4/22/2013,"3,217.40","3,198.74","3,241.16","3,233.55","3,233.55"
4/19/2013,"3,169.32","3,168.33","3,210.03","3,206.06","3,206.06"
4/18/2013,"3,212.24","3,154.96","3,212.97","3,166.36","3,166.36"
4/17/2013,"3,236.25","3,186.08","3,236.98","3,204.67","3,204.67"
4/16/2013,"3,239.05","3,231.45","3,265.84","3,264.63","3,264.63"
4/15/2013,"3,277.58","3,213.46","3,283.40","3,216.49","3,216.49"
4/12/2013,"3,292.39","3,271.02","3,296.50","3,294.95","3,294.95"
4/11/2013,"3,289.59","3,287.74","3,306.95","3,300.16","3,300.16"
4/10/2013,"3,246.06","3,245.80","3,299.16","3,297.25","3,297.25"
4/9/2013,"3,229.81","3,215.02","3,249.95","3,237.86","3,237.86"
4/8/2013,"3,207.15","3,195.57","3,222.26","3,222.25","3,222.25"
4/5/2013,"3,174.00","3,168.88","3,206.21","3,203.86","3,203.86"
4/4/2013,"3,219.11","3,206.02","3,226.24","3,224.98","3,224.98"
4/3/2013,"3,257.38","3,210.39","3,260.15","3,218.60","3,218.60"
4/2/2013,"3,252.55","3,245.41","3,267.93","3,254.86","3,254.86"
4/1/2013,"3,268.63","3,230.57","3,270.23","3,239.17","3,239.17"
3/28/2013,"3,257.32","3,253.21","3,270.30","3,267.52","3,267.52"
3/27/2013,"3,230.76","3,227.02","3,258.26","3,256.52","3,256.52"
3/26/2013,"3,249.95","3,239.92","3,252.93","3,252.48","3,252.48"
3/25/2013,"3,255.85","3,222.48","3,263.63","3,235.30","3,235.30"
3/22/2013,"3,235.30","3,230.86","3,247.94","3,245.00","3,245.00"
3/21/2013,"3,228.17","3,215.69","3,237.57","3,222.60","3,222.60"
3/20/2013,"3,251.91","3,240.90","3,257.99","3,254.19","3,254.19"
3/19/2013,"3,246.70","3,205.42","3,252.60","3,229.10","3,229.10"
3/18/2013,"3,215.71","3,211.10","3,249.37","3,237.59","3,237.59"
3/15/2013,"3,260.46","3,242.65","3,260.62","3,249.07","3,249.07"
3/14/2013,"3,253.00","3,250.24","3,258.93","3,258.93","3,258.93"
3/13/2013,"3,243.04","3,230.62","3,251.45","3,245.12","3,245.12"
3/12/2013,"3,244.85","3,229.92","3,249.78","3,242.32","3,242.32"
3/11/2013,"3,237.74","3,233.67","3,252.87","3,252.87","3,252.87"
3/8/2013,"3,245.85","3,227.89","3,248.70","3,244.37","3,244.37"
3/7/2013,"3,224.50","3,221.47","3,235.10","3,232.09","3,232.09"
3/6/2013,"3,233.31","3,217.67","3,233.44","3,222.37","3,222.37"
3/5/2013,"3,200.38","3,200.27","3,227.31","3,224.13","3,224.13"
3/4/2013,"3,159.46","3,154.79","3,182.27","3,182.03","3,182.03"
3/1/2013,"3,143.54","3,129.40","3,171.50","3,169.74","3,169.74"
2/28/2013,"3,161.43","3,159.72","3,182.60","3,160.19","3,160.19"
2/27/2013,"3,129.72","3,127.27","3,177.80","3,162.26","3,162.26"
2/26/2013,"3,126.23","3,105.36","3,135.57","3,129.65","3,129.65"
2/25/2013,"3,180.59","3,116.25","3,186.25","3,116.25","3,116.25"
2/22/2013,"3,149.09","3,139.55","3,161.82","3,161.82","3,161.82"
2/21/2013,"3,154.88","3,118.62","3,155.19","3,131.49","3,131.49"
2/20/2013,"3,211.99","3,163.95","3,213.25","3,164.41","3,164.41"
2/19/2013,"3,197.46","3,194.92","3,213.60","3,213.59","3,213.59"
2/15/2013,"3,202.84","3,184.03","3,206.21","3,192.03","3,192.03"
2/14/2013,"3,182.74","3,182.39","3,202.33","3,198.66","3,198.66"
2/13/2013,"3,195.34","3,187.06","3,205.52","3,196.88","3,196.88"
2/12/2013,"3,190.73","3,184.84","3,196.92","3,186.49","3,186.49"
2/11/2013,"3,192.53","3,182.19","3,194.01","3,192.00","3,192.00"
2/8/2013,"3,178.06","3,177.18","3,196.89","3,193.87","3,193.87"
2/7/2013,"3,167.44","3,135.98","3,170.42","3,165.13","3,165.13"
2/6/2013,"3,159.38","3,157.35","3,174.82","3,168.48","3,168.48"
2/5/2013,"3,140.90","3,136.82","3,178.52","3,171.58","3,171.58"
2/4/2013,"3,161.72","3,130.57","3,169.63","3,131.17","3,131.17"
2/1/2013,"3,162.94","3,154.91","3,183.14","3,179.10","3,179.10"
1/31/2013,"3,140.67","3,136.82","3,154.18","3,142.13","3,142.13"
