 Date,USDCHF Open,USDCHF Low,USDCHF High,USDCHF Close,USDCHF Adj. Close,USDCHF SMA (200D),USDCHF SMA (50D)
12/8/2014,0.9787,0.9738,0.9818,0.9761,0.9761,0.9139,0.9597
12/5/2014,0.9713,0.9703,0.98,0.9788,0.9788,0.9135,0.9592
12/4/2014,0.9775,0.9649,0.9796,0.9713,0.9713,0.913,0.9586
12/3/2014,0.9721,0.9715,0.9783,0.9775,0.9775,0.9126,0.9581
12/2/2014,0.9647,0.9642,0.973,0.9721,0.9721,0.9121,0.9575
12/1/2014,0.966,0.9615,0.9688,0.9647,0.9647,0.9117,0.9569
11/28/2014,0.9641,0.9621,0.9671,0.9653,0.9653,0.9113,0.9564
11/27/2014,0.9612,0.9599,0.9644,0.9641,0.9641,0.9109,0.9559
11/26/2014,0.964,0.9595,0.9666,0.9612,0.9612,0.9106,0.9553
11/25/2014,0.9665,0.9634,0.9698,0.964,0.964,0.9102,0.9549
11/24/2014,0.9711,0.9663,0.9731,0.9665,0.9665,0.9098,0.9542
11/21/2014,0.9584,0.9564,0.9709,0.9697,0.9697,0.9094,0.9536
11/20/2014,0.957,0.9553,0.9606,0.9584,0.9584,0.9091,0.9529
11/19/2014,0.9583,0.9531,0.9601,0.957,0.957,0.9087,0.9524
11/18/2014,0.9649,0.9575,0.9654,0.9583,0.9583,0.9085,0.952
11/17/2014,0.9591,0.9553,0.9655,0.9649,0.9649,0.9082,0.9515
11/14/2014,0.9635,0.9574,0.9689,0.9591,0.9591,0.9078,0.9509
11/13/2014,0.9665,0.9622,0.9674,0.9635,0.9635,0.9075,0.9504
11/12/2014,0.9646,0.9623,0.968,0.9665,0.9665,0.9072,0.9497
11/11/2014,0.9682,0.9625,0.9701,0.9645,0.9645,0.9069,0.9488
11/10/2014,0.9667,0.9617,0.9685,0.9682,0.9682,0.9066,0.9479
11/7/2014,0.9733,0.9651,0.9742,0.9662,0.9662,0.9062,0.9469
11/6/2014,0.964,0.9604,0.9738,0.9733,0.9733,0.9059,0.9459
11/5/2014,0.9598,0.9584,0.9662,0.964,0.964,0.9056,0.9448
11/4/2014,0.9659,0.958,0.966,0.9598,0.9598,0.9052,0.9438
11/3/2014,0.9637,0.963,0.9692,0.9659,0.9659,0.9049,0.9429
10/31/2014,0.956,0.9557,0.9663,0.9626,0.9626,0.9046,0.9419
10/30/2014,0.9549,0.9543,0.9611,0.956,0.956,0.9042,0.9409
10/29/2014,0.9472,0.9442,0.955,0.9549,0.9549,0.9039,0.9401
10/28/2014,0.9496,0.9445,0.9511,0.9472,0.9472,0.9037,0.9392
10/27/2014,0.9513,0.9477,0.9521,0.9496,0.9496,0.9035,0.9385
10/24/2014,0.9541,0.9498,0.9546,0.9519,0.9519,0.9033,0.9376
10/23/2014,0.9537,0.9518,0.9559,0.9541,0.9541,0.9031,0.9366
10/22/2014,0.9491,0.9473,0.9542,0.9537,0.9537,0.9029,0.9357
10/21/2014,0.9428,0.9398,0.9493,0.9491,0.9491,0.9027,0.9347
10/20/2014,0.9467,0.9415,0.9481,0.9428,0.9428,0.9024,0.9339
10/17/2014,0.9426,0.9406,0.9475,0.9463,0.9463,0.9022,0.9332
10/16/2014,0.94,0.94,0.9491,0.9425,0.9425,0.902,0.9324
10/15/2014,0.9537,0.9368,0.9562,0.94,0.94,0.9018,0.9317
10/14/2014,0.948,0.9469,0.9555,0.9537,0.9537,0.9017,0.931
10/13/2014,0.957,0.9471,0.9576,0.948,0.948,0.9015,0.9302
10/10/2014,0.9544,0.9527,0.9593,0.9571,0.9571,0.9012,0.9293
10/9/2014,0.9518,0.9469,0.9559,0.9544,0.9544,0.901,0.9283
10/8/2014,0.9568,0.951,0.9601,0.9518,0.9518,0.9007,0.9274
10/7/2014,0.9583,0.9556,0.9625,0.9568,0.9568,0.9004,0.9265
10/6/2014,0.9683,0.9567,0.9691,0.9583,0.9583,0.9001,0.9255
10/3/2014,0.954,0.9532,0.9684,0.9675,0.9675,0.8997,0.9244
10/2/2014,0.956,0.9518,0.9581,0.954,0.954,0.8993,0.9232
10/1/2014,0.9551,0.9545,0.9596,0.956,0.956,0.8991,0.9222
9/30/2014,0.9513,0.9499,0.9597,0.9551,0.9551,0.8988,0.9211
9/29/2014,0.951,0.9489,0.9532,0.9513,0.9513,0.8985,0.92
9/26/2014,0.9466,0.946,0.9521,0.9514,0.9514,0.8982,0.919
9/25/2014,0.9455,0.9452,0.9515,0.9466,0.9466,0.8979,0.9179
9/24/2014,0.9399,0.9389,0.9459,0.9455,0.9455,0.8977,0.9169
9/23/2014,0.9399,0.9353,0.9403,0.9399,0.9399,0.8974,0.916
9/22/2014,0.9411,0.938,0.9421,0.9399,0.9399,0.8971,0.9151
9/19/2014,0.9338,0.9334,0.9411,0.9408,0.9408,0.8969,0.9141
9/18/2014,0.9412,0.9333,0.9433,0.9338,0.9338,0.8966,0.9132
9/17/2014,0.9326,0.9323,0.9425,0.9412,0.9412,0.8964,0.9123
9/16/2014,0.9352,0.9301,0.9363,0.9326,0.9326,0.8961,0.9113
9/15/2014,0.9331,0.9313,0.9373,0.9352,0.9352,0.8959,0.9105
9/12/2014,0.9358,0.932,0.9368,0.9332,0.9332,0.8957,0.9097
9/11/2014,0.9367,0.9337,0.9376,0.9358,0.9358,0.8954,0.9089
9/10/2014,0.9329,0.9319,0.9396,0.9367,0.9367,0.8953,0.9081
9/9/2014,0.9355,0.9315,0.938,0.9329,0.9329,0.8951,0.9071
9/8/2014,0.9316,0.9306,0.9359,0.9355,0.9355,0.8949,0.9062
9/5/2014,0.9319,0.9287,0.9336,0.9311,0.9311,0.8948,0.9052
9/4/2014,0.9177,0.9176,0.9329,0.9319,0.9319,0.8947,0.9044
9/3/2014,0.919,0.9176,0.9201,0.9177,0.9177,0.8945,0.9037
9/2/2014,0.9196,0.9188,0.9212,0.919,0.919,0.8945,0.9032
9/1/2014,0.9179,0.9177,0.9198,0.9196,0.9196,0.8944,0.9027
8/29/2014,0.9151,0.9139,0.9184,0.9182,0.9182,0.8944,0.9022
8/28/2014,0.9148,0.9126,0.9162,0.9151,0.9151,0.8943,0.9017
8/27/2014,0.9175,0.9138,0.9185,0.9148,0.9148,0.8943,0.9013
8/26/2014,0.9154,0.9138,0.9181,0.9175,0.9175,0.8943,0.9009
8/25/2014,0.9157,0.9142,0.9179,0.9154,0.9154,0.8943,0.9005
8/22/2014,0.9115,0.9104,0.9154,0.9138,0.9138,0.8943,0.9002
8/21/2014,0.9134,0.9111,0.9146,0.9115,0.9115,0.8943,0.8999
8/20/2014,0.9092,0.909,0.9139,0.9134,0.9134,0.8943,0.8996
8/19/2014,0.9065,0.9059,0.9095,0.9092,0.9092,0.8943,0.8994
8/18/2014,0.9033,0.9026,0.907,0.9065,0.9065,0.8944,0.8992
8/15/2014,0.9065,0.9024,0.9071,0.9026,0.9026,0.8944,0.899
8/14/2014,0.9075,0.9035,0.9086,0.9065,0.9065,0.8945,0.8988
8/13/2014,0.9076,0.9042,0.9099,0.9075,0.9075,0.8946,0.8985
8/12/2014,0.9066,0.9065,0.9104,0.9076,0.9076,0.8946,0.8983
8/11/2014,0.9059,0.9049,0.9068,0.9066,0.9066,0.8946,0.8981
8/8/2014,0.9089,0.9033,0.9098,0.9054,0.9054,0.8946,0.8979
8/7/2014,0.9076,0.9066,0.9105,0.9089,0.9089,0.8947,0.8977
8/6/2014,0.909,0.9071,0.9115,0.9076,0.9076,0.8947,0.8975
8/5/2014,0.9067,0.9065,0.9112,0.909,0.909,0.8946,0.8973
8/4/2014,0.906,0.9053,0.9073,0.9067,0.9067,0.8946,0.8971
8/1/2014,0.9088,0.9041,0.9097,0.9059,0.9059,0.8945,0.8968
7/31/2014,0.9088,0.9076,0.9103,0.9088,0.9088,0.8944,0.8966
7/30/2014,0.9069,0.9065,0.9107,0.9088,0.9088,0.8944,0.8963
7/29/2014,0.904,0.9037,0.9074,0.9069,0.9069,0.8943,0.896
7/28/2014,0.9047,0.9035,0.9052,0.904,0.904,0.8942,0.8957
7/25/2014,0.9026,0.9018,0.9052,0.9049,0.9049,0.8942,0.8955
7/24/2014,0.9022,0.9008,0.9038,0.9026,0.9026,0.8942,0.8952
7/23/2014,0.9024,0.9016,0.9032,0.9022,0.9022,0.8942,0.895
7/22/2014,0.898,0.8978,0.9027,0.9024,0.9024,0.8943,0.8948
7/21/2014,0.8982,0.8971,0.899,0.898,0.898,0.8943,0.8945
7/18/2014,0.8974,0.897,0.9004,0.8985,0.8985,0.8944,0.8943
7/17/2014,0.8983,0.8969,0.8987,0.8974,0.8974,0.8944,0.8941
7/16/2014,0.8957,0.8955,0.8989,0.8984,0.8984,0.8945,0.8937
7/15/2014,0.8919,0.8911,0.8963,0.8957,0.8957,0.8946,0.8933
7/14/2014,0.8927,0.8898,0.8932,0.8919,0.8919,0.8946,0.8928
7/11/2014,0.8923,0.8912,0.8934,0.8922,0.8922,0.8947,0.8926
7/10/2014,0.891,0.8903,0.8934,0.8923,0.8923,0.8947,0.8923
7/9/2014,0.893,0.8905,0.8938,0.891,0.891,0.8948,0.892
7/8/2014,0.8936,0.8922,0.8946,0.893,0.893,0.8948,0.8918
7/7/2014,0.8944,0.893,0.8959,0.8936,0.8936,0.8949,0.8916
7/4/2014,0.8932,0.8931,0.8951,0.8941,0.8941,0.8949,0.8914
7/3/2014,0.8888,0.8887,0.8943,0.8933,0.8933,0.895,0.8911
7/2/2014,0.8875,0.8873,0.8899,0.8888,0.8888,0.8951,0.8909
7/1/2014,0.8868,0.8857,0.8879,0.8875,0.8875,0.8952,0.8908
6/30/2014,0.891,0.8862,0.8915,0.8868,0.8868,0.8953,0.8907
6/27/2014,0.8936,0.8907,0.8938,0.8908,0.8908,0.8954,0.8907
6/26/2014,0.8928,0.8922,0.8957,0.8936,0.8936,0.8955,0.8905
6/25/2014,0.8938,0.8908,0.8946,0.8928,0.8928,0.8956,0.8903
6/24/2014,0.8943,0.8925,0.8958,0.8938,0.8938,0.8957,0.8901
6/23/2014,0.8955,0.894,0.8968,0.8943,0.8943,0.8959,0.8898
6/20/2014,0.8941,0.8925,0.8975,0.8951,0.8951,0.896,0.8895
6/19/2014,0.8957,0.8911,0.8967,0.8941,0.8941,0.8962,0.8892
6/18/2014,0.8994,0.8956,0.8999,0.8957,0.8957,0.8964,0.8888
6/17/2014,0.8971,0.8965,0.9005,0.8994,0.8994,0.8966,0.8885
6/16/2014,0.9,0.8966,0.9013,0.8971,0.8971,0.8967,0.8882
6/13/2014,0.8985,0.896,0.9011,0.9001,0.9001,0.8969,0.888
6/12/2014,0.8999,0.897,0.9012,0.8985,0.8985,0.8971,0.8878
6/11/2014,0.8992,0.898,0.9012,0.8999,0.8999,0.8973,0.8877
6/10/2014,0.8971,0.8965,0.9008,0.8992,0.8992,0.8975,0.8874
6/9/2014,0.8938,0.892,0.898,0.8971,0.8971,0.8977,0.8871
6/6/2014,0.8914,0.891,0.8952,0.8936,0.8936,0.8979,0.8868
6/5/2014,0.8973,0.8908,0.9037,0.8914,0.8914,0.8981,0.8867
6/4/2014,0.8963,0.8949,0.8982,0.8973,0.8973,0.8983,0.8866
6/3/2014,0.8987,0.8951,0.8996,0.8963,0.8963,0.8984,0.8864
6/2/2014,0.8949,0.8943,0.8996,0.8987,0.8987,0.8985,0.8861
5/30/2014,0.8979,0.8933,0.8984,0.8952,0.8952,0.8986,0.8857
5/29/2014,0.8984,0.8956,0.8985,0.8979,0.8979,0.8988,0.8855
5/28/2014,0.8967,0.8965,0.899,0.8984,0.8984,0.8989,0.8852
5/27/2014,0.8947,0.8938,0.8982,0.8967,0.8967,0.899,0.8849
5/26/2014,0.8961,0.894,0.8967,0.8947,0.8947,0.8991,0.8844
5/23/2014,0.8942,0.894,0.8972,0.8958,0.8958,0.8993,0.884
5/22/2014,0.8932,0.8924,0.8952,0.8942,0.8942,0.8994,0.8835
5/21/2014,0.892,0.8897,0.8966,0.8932,0.8932,0.8996,0.8831
5/20/2014,0.8923,0.8914,0.894,0.892,0.892,0.8998,0.8827
5/19/2014,0.8919,0.8905,0.8926,0.8923,0.8923,0.9,0.8824
5/16/2014,0.891,0.8898,0.8927,0.8927,0.8927,0.9002,0.8821
5/15/2014,0.8898,0.8883,0.896,0.891,0.891,0.9003,0.8818
5/14/2014,0.8902,0.8883,0.8905,0.8898,0.8898,0.9004,0.8816
5/13/2014,0.8878,0.8866,0.8909,0.8902,0.8902,0.9006,0.8816
5/12/2014,0.8865,0.8859,0.8882,0.8878,0.8878,0.9008,0.8815
5/9/2014,0.8802,0.88,0.8873,0.8864,0.8864,0.901,0.8814
5/8/2014,0.8762,0.8703,0.8805,0.8802,0.8802,0.9012,0.8813
5/7/2014,0.8743,0.8734,0.8763,0.8763,0.8763,0.9015,0.8815
5/6/2014,0.8778,0.8721,0.878,0.8743,0.8743,0.9017,0.8818
5/5/2014,0.8776,0.8765,0.8782,0.8778,0.8778,0.902,0.882
5/2/2014,0.8793,0.8773,0.8841,0.878,0.878,0.9023,0.8822
5/1/2014,0.8804,0.8783,0.8806,0.8793,0.8793,0.9025,0.8824
4/30/2014,0.8835,0.8791,0.8851,0.8804,0.8804,0.9028,0.8826
4/29/2014,0.8803,0.8787,0.8846,0.8835,0.8835,0.9031,0.8828
4/28/2014,0.8815,0.8771,0.8827,0.8803,0.8803,0.9033,0.8829
4/25/2014,0.8817,0.8802,0.8821,0.8818,0.8818,0.9036,0.8831
4/24/2014,0.8834,0.8814,0.8856,0.8816,0.8816,0.9039,0.8833
4/23/2014,0.885,0.8808,0.8853,0.8834,0.8834,0.9042,0.8836
4/22/2014,0.8851,0.8833,0.8862,0.885,0.885,0.9045,0.8839
4/21/2014,0.8835,0.882,0.8853,0.8851,0.8851,0.9048,0.8842
4/18/2014,0.8832,0.8824,0.8837,0.8835,0.8835,0.9051,0.8844
4/17/2014,0.8818,0.8778,0.8836,0.8832,0.8832,0.9054,0.8847
4/16/2014,0.8801,0.8781,0.8827,0.8818,0.8818,0.9057,0.8851
4/15/2014,0.8798,0.8783,0.8819,0.8801,0.8801,0.9061,0.8855
4/14/2014,0.8777,0.8765,0.8806,0.8798,0.8798,0.9066,0.886
4/11/2014,0.8765,0.8744,0.8772,0.8761,0.8761,0.907,0.8864
4/10/2014,0.8796,0.8751,0.8805,0.8765,0.8765,0.9074,0.887
4/9/2014,0.8833,0.8789,0.8846,0.8796,0.8796,0.9078,0.8875
4/8/2014,0.8879,0.8826,0.888,0.8833,0.8833,0.9082,0.8878
4/7/2014,0.8925,0.8873,0.8929,0.8879,0.8879,0.9085,0.8881
4/4/2014,0.8909,0.8905,0.8953,0.8921,0.8921,0.9088,0.8883
4/3/2014,0.8866,0.8844,0.8928,0.8909,0.8909,0.909,0.8883
4/2/2014,0.8835,0.8819,0.8875,0.8866,0.8866,0.9093,0.8884
4/1/2014,0.8846,0.8814,0.885,0.8835,0.8835,0.9096,0.8889
3/31/2014,0.8865,0.8825,0.8889,0.8846,0.8846,0.9099,0.8895
3/28/2014,0.8866,0.8849,0.8899,0.8868,0.8868,0.9101,0.89
3/27/2014,0.885,0.8841,0.8874,0.8866,0.8866,0.9104,0.8904
3/26/2014,0.8827,0.8823,0.887,0.885,0.885,0.9106,0.8908
3/25/2014,0.8808,0.8801,0.8879,0.8827,0.8827,0.9108,0.8913
3/24/2014,0.8826,0.8787,0.8866,0.8808,0.8808,0.911,0.8917
3/21/2014,0.8838,0.8815,0.8842,0.8829,0.8829,0.9112,0.892
3/20/2014,0.8807,0.88,0.8869,0.8838,0.8838,0.9114,0.8924
3/19/2014,0.8731,0.8728,0.883,0.8807,0.8807,0.9116,0.8929
3/18/2014,0.8733,0.8724,0.877,0.8732,0.8732,0.9118,0.8935
3/17/2014,0.8728,0.8712,0.8756,0.8733,0.8733,0.912,0.8942
3/14/2014,0.8747,0.8704,0.8762,0.8724,0.8724,0.9123,0.8948
3/13/2014,0.874,0.8699,0.8765,0.8747,0.8747,0.9126,0.8955
3/12/2014,0.8783,0.8735,0.8788,0.874,0.874,0.9129,0.896
3/11/2014,0.8777,0.8766,0.8805,0.8783,0.8783,0.9132,0.8963
3/10/2014,0.8764,0.8759,0.8794,0.8777,0.8777,0.9136,0.8966
3/7/2014,0.8806,0.8757,0.8816,0.8779,0.8779,0.9139,0.8968
3/6/2014,0.8871,0.8795,0.8891,0.8806,0.8806,0.9143,0.8971
3/5/2014,0.8873,0.8861,0.8896,0.8871,0.8871,0.9147,0.8974
3/4/2014,0.8831,0.8825,0.8879,0.8873,0.8873,0.9151,0.8976
3/3/2014,0.8838,0.8782,0.8838,0.8831,0.8831,0.9155,0.8978
2/28/2014,0.8883,0.8778,0.889,0.8803,0.8803,0.9159,0.898
2/27/2014,0.8907,0.8872,0.892,0.8883,0.8883,0.9163,0.8983
2/26/2014,0.8868,0.8867,0.893,0.8907,0.8907,0.9167,0.8985
2/25/2014,0.889,0.8854,0.8892,0.8868,0.8868,0.9172,0.8985
2/24/2014,0.8875,0.8853,0.8911,0.889,0.889,0.9176,0.8985
2/21/2014,0.8895,0.8868,0.8911,0.8877,0.8877,0.918,0.8985
2/20/2014,0.8885,0.8859,0.8915,0.8895,0.8895,0.9184,0.8985
2/19/2014,0.8879,0.8856,0.8896,0.8886,0.8886,0.9188,0.8985
2/18/2014,0.8915,0.887,0.8929,0.8879,0.8879,0.9191,0.8985
2/17/2014,0.8927,0.8901,0.8935,0.8915,0.8915,0.9195,0.8985
2/14/2014,0.8934,0.8903,0.8941,0.8925,0.8925,0.9199,0.8984
2/13/2014,0.9006,0.8918,0.901,0.8934,0.8934,0.9202,0.8984
2/12/2014,0.8983,0.8968,0.9038,0.9006,0.9006,0.9205,0.8985
2/11/2014,0.8968,0.894,0.8988,0.8983,0.8983,0.9206,0.8985
2/10/2014,0.8982,0.896,0.9,0.8968,0.8968,0.9209,0.8986
2/7/2014,0.901,0.8961,0.9022,0.8981,0.8981,0.9211,0.8989
2/6/2014,0.9035,0.8968,0.9064,0.901,0.901,0.9212,0.899
2/5/2014,0.9037,0.9004,0.9057,0.9035,0.9035,0.9214,0.8991
2/4/2014,0.9009,0.9008,0.9062,0.9037,0.9037,0.9215,0.8992
2/3/2014,0.9065,0.9004,0.9082,0.9009,0.9009,0.9217,0.8993
1/31/2014,0.9028,0.9008,0.908,0.9065,0.9065,0.9218,0.8995
1/30/2014,0.8945,0.8943,0.9048,0.9028,0.9028,0.922,0.8995
1/29/2014,0.8972,0.8935,0.901,0.8944,0.8944,0.9222,0.8997
1/28/2014,0.8962,0.8955,0.901,0.8972,0.8972,0.9225,0.9001
1/27/2014,0.8944,0.8932,0.8985,0.8962,0.8962,0.9227,0.9004
1/24/2014,0.8973,0.8903,0.8992,0.8945,0.8945,0.9229,0.9007
1/23/2014,0.9116,0.8964,0.9134,0.8973,0.8973,0.9231,0.9012
1/22/2014,0.9101,0.9089,0.9123,0.9116,0.9116,0.9233,0.9015
1/21/2014,0.91,0.9085,0.9156,0.9101,0.9101,0.9234,0.9016
1/20/2014,0.9103,0.909,0.9133,0.91,0.91,0.9235,0.9017
1/17/2014,0.9048,0.9044,0.912,0.9101,0.9101,0.9236,0.9019
1/16/2014,0.9087,0.9032,0.9104,0.9048,0.9048,0.9237,0.9021
1/15/2014,0.9025,0.9023,0.9108,0.9087,0.9087,0.9238,0.9024
1/14/2014,0.899,0.8987,0.9032,0.9025,0.9025,0.9239,0.9024
1/13/2014,0.9017,0.8987,0.9048,0.899,0.899,0.9241,0.9026
1/10/2014,0.907,0.9005,0.9091,0.9024,0.9024,0.9242,0.9029
1/9/2014,0.9112,0.9063,0.9125,0.907,0.907,0.9244,0.9031
1/8/2014,0.9091,0.9077,0.9127,0.9112,0.9112,0.9246,0.9031
1/7/2014,0.9041,0.9036,0.9099,0.9091,0.9091,0.9247,0.9028
1/6/2014,0.9054,0.902,0.907,0.9041,0.9041,0.9249,0.9026
1/3/2014,0.899,0.8989,0.9058,0.9052,0.9052,0.9251,0.9025
1/2/2014,0.8918,0.8908,0.9029,0.899,0.899,0.9254,0.9022
1/1/2014,0.8929,0.8901,0.8941,0.8916,0.8916,0.9256,0.9021
12/31/2013,0.8877,0.8867,0.8931,0.8929,0.8929,0.9259,0.9021
12/30/2013,0.8917,0.886,0.8932,0.8877,0.8877,0.9262,0.9021
12/27/2013,0.8966,0.88,0.8967,0.8915,0.8915,0.9265,0.9024
12/26/2013,0.8957,0.895,0.897,0.8966,0.8966,0.9268,0.9026
12/25/2013,0.8959,0.8929,0.8979,0.8957,0.8957,0.927,0.9027
12/24/2013,0.8938,0.8921,0.8972,0.8959,0.8959,0.9273,0.9031
12/23/2013,0.896,0.8923,0.8967,0.8938,0.8938,0.9275,0.9034
12/20/2013,0.898,0.8932,0.9001,0.8962,0.8962,0.9278,0.9037
12/19/2013,0.8939,0.8935,0.8987,0.898,0.898,0.928,0.9041
12/18/2013,0.8849,0.884,0.8949,0.8939,0.8939,0.9282,0.9043
12/17/2013,0.8873,0.8833,0.8895,0.8849,0.8849,0.9285,0.9046
12/16/2013,0.8896,0.8847,0.8907,0.8873,0.8873,0.9288,0.905
12/13/2013,0.8892,0.8882,0.8918,0.8895,0.8895,0.9291,0.9053
12/12/2013,0.8865,0.8848,0.8909,0.8892,0.8892,0.9294,0.9057
12/11/2013,0.8875,0.884,0.8887,0.8865,0.8865,0.9297,0.9059
12/10/2013,0.8905,0.8851,0.8908,0.8875,0.8875,0.93,0.9062
12/9/2013,0.8921,0.8896,0.8934,0.8905,0.8905,0.9303,0.9066
12/6/2013,0.8967,0.8913,0.8984,0.8919,0.8919,0.9305,0.9069
12/5/2013,0.9024,0.8957,0.905,0.8967,0.8967,0.9308,0.9071
12/4/2013,0.9044,0.9013,0.9076,0.9024,0.9024,0.931,0.9074
12/3/2013,0.9087,0.9021,0.9101,0.9044,0.9044,0.9311,0.9076
12/2/2013,0.9053,0.9043,0.9111,0.9087,0.9087,0.9313,0.9077
11/29/2013,0.9056,0.9025,0.9072,0.9062,0.9062,0.9314,0.9078
11/28/2013,0.9076,0.9042,0.9087,0.9056,0.9056,0.9315,0.9078
11/27/2013,0.9066,0.9041,0.9093,0.9076,0.9076,0.9316,0.9079
11/26/2013,0.9118,0.9062,0.912,0.9066,0.9066,0.9317,0.908
11/25/2013,0.9073,0.9062,0.9131,0.9118,0.9118,0.9318,0.9084
11/22/2013,0.9128,0.9066,0.915,0.9067,0.9067,0.9319,0.9087
11/21/2013,0.9162,0.9128,0.9189,0.9128,0.9128,0.9319,0.9092
11/20/2013,0.911,0.9079,0.9192,0.9162,0.9162,0.932,0.9096
11/19/2013,0.9129,0.9103,0.9145,0.911,0.911,0.932,0.9098
11/18/2013,0.9146,0.9096,0.9162,0.9129,0.9129,0.932,0.9103
11/15/2013,0.9164,0.913,0.9192,0.9148,0.9148,0.932,0.9107
11/14/2013,0.9135,0.9124,0.9189,0.9164,0.9164,0.9321,0.9112
11/13/2013,0.9175,0.9127,0.9201,0.9135,0.9135,0.9321,0.9117
11/12/2013,0.9194,0.9155,0.9227,0.9175,0.9175,0.9321,0.9122
11/11/2013,0.9219,0.919,0.9232,0.9194,0.9194,0.932,0.9126
11/8/2013,0.9158,0.9152,0.9247,0.9215,0.9215,0.932,0.9129
11/7/2013,0.9122,0.9109,0.925,0.9158,0.9158,0.9319,0.913
11/6/2013,0.9136,0.9098,0.9139,0.9122,0.9122,0.9319,0.9133
11/5/2013,0.9099,0.9095,0.9148,0.9136,0.9136,0.9318,0.9135
11/4/2013,0.9121,0.9091,0.9152,0.9099,0.9099,0.9319,0.9136
11/1/2013,0.9069,0.9066,0.9138,0.9123,0.9123,0.932,0.9139
10/31/2013,0.8992,0.899,0.9076,0.9069,0.9069,0.932,0.9141
10/30/2013,0.8989,0.8951,0.9024,0.8992,0.8992,0.9322,0.9144
10/29/2013,0.8958,0.8944,0.9003,0.8989,0.8989,0.9323,0.9148
10/28/2013,0.8927,0.8921,0.8963,0.8958,0.8958,0.9325,0.9152
10/25/2013,0.8923,0.8893,0.8965,0.8926,0.8926,0.9326,0.9158
10/24/2013,0.8923,0.8891,0.8928,0.8923,0.8923,0.9328,0.9165
10/23/2013,0.8947,0.8911,0.8966,0.8923,0.8923,0.933,0.9171
10/22/2013,0.902,0.894,0.904,0.8947,0.8947,0.9332,0.918
10/21/2013,0.902,0.9006,0.9045,0.902,0.902,0.9334,0.9188
10/18/2013,0.9024,0.9005,0.9037,0.9017,0.9017,0.9335,0.9192
10/17/2013,0.9134,0.9008,0.9147,0.9024,0.9024,0.9336,0.9197
10/16/2013,0.9126,0.9098,0.9176,0.9134,0.9134,0.9336,0.92
10/15/2013,0.9103,0.9093,0.9178,0.9126,0.9126,0.9337,0.9202
10/14/2013,0.9114,0.9064,0.9122,0.9103,0.9103,0.9338,0.9204
10/11/2013,0.9115,0.907,0.9132,0.9119,0.9119,0.9338,0.9208
10/10/2013,0.91,0.9084,0.9131,0.9115,0.9115,0.9339,0.9211
10/9/2013,0.9039,0.9016,0.9128,0.91,0.91,0.934,0.9216
10/8/2013,0.9029,0.9023,0.9066,0.9039,0.9039,0.934,0.922
10/7/2013,0.9072,0.9016,0.9079,0.9029,0.9029,0.9341,0.9225
10/4/2013,0.8994,0.8978,0.9082,0.9072,0.9072,0.9341,0.923
10/3/2013,0.9027,0.8968,0.9034,0.8994,0.8994,0.9341,0.9235
10/2/2013,0.9055,0.8995,0.9078,0.9027,0.9027,0.9342,0.9241
10/1/2013,0.9049,0.8993,0.9075,0.9055,0.9055,0.9343,0.9248
9/30/2013,0.9073,0.9025,0.9078,0.9049,0.9049,0.9343,0.9254
9/27/2013,0.9103,0.9021,0.9111,0.9059,0.9059,0.9344,0.926
9/26/2013,0.9092,0.9088,0.9118,0.9103,0.9103,0.9344,0.9267
9/25/2013,0.9128,0.9079,0.9138,0.9092,0.9092,0.9344,0.9274
9/24/2013,0.9109,0.9099,0.9133,0.9128,0.9128,0.9345,0.928
9/23/2013,0.9101,0.908,0.913,0.9109,0.9109,0.9345,0.9285
9/20/2013,0.9106,0.9089,0.9127,0.9103,0.9103,0.9345,0.9293
9/19/2013,0.912,0.909,0.9139,0.9106,0.9106,0.9345,0.93
9/18/2013,0.926,0.911,0.9269,0.912,0.912,0.9346,0.9307
9/17/2013,0.9273,0.9253,0.928,0.926,0.926,0.9347,0.9317
9/16/2013,0.9297,0.9225,0.931,0.9273,0.9273,0.9347,0.9326
9/13/2013,0.9306,0.9281,0.9341,0.9297,0.9297,0.9347,0.9333
9/12/2013,0.9304,0.9272,0.9336,0.9306,0.9306,0.9347,0.934
9/11/2013,0.9348,0.9285,0.9371,0.9304,0.9304,0.9348,0.9345
9/10/2013,0.9324,0.9317,0.9367,0.9348,0.9348,0.9347,0.9349
9/9/2013,0.9376,0.9302,0.9394,0.9324,0.9324,0.9347,0.9352
9/6/2013,0.9449,0.9346,0.9456,0.9379,0.9379,0.9347,0.9354
9/5/2013,0.9354,0.9351,0.9455,0.9449,0.9449,0.9346,0.9356
9/4/2013,0.9366,0.9348,0.9383,0.9353,0.9353,0.9345,0.9356
9/3/2013,0.9344,0.9342,0.9383,0.9366,0.9366,0.9345,0.9357
9/2/2013,0.9316,0.9303,0.9349,0.9344,0.9344,0.9345,0.9358
8/30/2013,0.9309,0.9289,0.9332,0.9298,0.9298,0.9344,0.9357
8/29/2013,0.9222,0.9218,0.9321,0.9309,0.9309,0.9344,0.9358
8/28/2013,0.9175,0.9171,0.9235,0.9222,0.9222,0.9344,0.9358
8/27/2013,0.9231,0.9171,0.9231,0.9175,0.9175,0.9345,0.9359
8/26/2013,0.9216,0.9205,0.9247,0.9231,0.9231,0.9346,0.9359
8/23/2013,0.9233,0.919,0.9264,0.9222,0.9222,0.9347,0.9359
