 Date,DAX_EC Open,DAX_EC Low,DAX_EC High,DAX_EC Close,DAX_EC Adj. Close,DAX_EC SMA (200D),DAX_EC SMA (50D)
1/16/2007,"6,735.83","6,705.21","6,746.63","6,716.82","6,716.82","5,988.02","6,484.49"
1/15/2007,"6,719.53","6,719.53","6,746.30","6,731.74","6,731.74","5,984.56","6,474.62"
1/12/2007,"6,690.43","6,659.95","6,705.17","6,705.17","6,705.17","5,980.75","6,465.82"
1/11/2007,"6,590.74","6,571.59","6,695.74","6,687.30","6,687.30","5,977.15","6,457.10"
1/10/2007,"6,578.76","6,531.25","6,592.97","6,566.56","6,566.56","5,973.28","6,448.52"
1/9/2007,"6,625.28","6,606.87","6,665.91","6,614.37","6,614.37","5,969.90","6,442.44"
1/8/2007,"6,603.55","6,579.90","6,628.36","6,607.59","6,607.59","5,966.39","6,435.83"
1/5/2007,"6,661.90","6,588.03","6,665.51","6,593.09","6,593.09","5,963.22","6,428.98"
1/4/2007,"6,662.24","6,634.74","6,684.11","6,674.40","6,674.40","5,959.99","6,422.07"
1/3/2007,"6,681.23","6,667.58","6,704.04","6,691.32","6,691.32","5,956.28","6,413.44"
1/2/2007,"6,614.73","6,614.73","6,682.81","6,681.13","6,681.13","5,952.38","6,403.67"
12/29/2006,"6,617.85","6,596.60","6,627.36","6,596.92","6,596.92","5,948.49","6,393.59"
12/28/2006,"6,615.81","6,600.89","6,629.33","6,611.81","6,611.81","5,944.92","6,385.31"
12/27/2006,"6,525.99","6,525.76","6,611.70","6,608.86","6,608.86","5,941.35","6,375.38"
12/22/2006,"6,571.98","6,493.99","6,577.01","6,503.13","6,503.13","5,937.80","6,366.93"
12/21/2006,"6,573.37","6,563.50","6,595.43","6,573.96","6,573.96","5,934.64","6,360.34"
12/20/2006,"6,578.97","6,578.97","6,606.47","6,586.91","6,586.91","5,931.04","6,352.07"
12/19/2006,"6,572.97","6,524.53","6,577.35","6,553.51","6,553.51","5,927.13","6,342.72"
12/18/2006,"6,588.25","6,585.79","6,615.68","6,597.25","6,597.25","5,923.02","6,334.00"
12/15/2006,"6,572.75","6,556.73","6,605.15","6,588.83","6,588.83","5,918.41","6,323.74"
12/14/2006,"6,530.81","6,523.47","6,559.38","6,552.58","6,552.58","5,914.16","6,313.68"
12/13/2006,"6,479.04","6,470.86","6,521.02","6,520.77","6,520.77","5,910.17","6,304.14"
12/12/2006,"6,466.58","6,457.37","6,484.10","6,476.17","6,476.17","5,906.17","6,294.65"
12/11/2006,"6,449.76","6,447.94","6,476.34","6,469.42","6,469.42","5,902.71","6,284.97"
12/8/2006,"6,396.09","6,352.35","6,435.38","6,427.41","6,427.41","5,899.69","6,275.57"
12/7/2006,"6,357.82","6,356.38","6,440.56","6,413.03","6,413.03","5,896.53","6,267.11"
12/6/2006,"6,368.30","6,341.72","6,385.44","6,369.51","6,369.51","5,894.04","6,258.63"
12/5/2006,"6,300.46","6,286.92","6,381.37","6,372.80","6,372.80","5,891.55","6,251.04"
12/4/2006,"6,258.91","6,230.30","6,301.43","6,295.23","6,295.23","5,888.98","6,242.79"
12/1/2006,"6,322.18","6,195.81","6,360.67","6,241.13","6,241.13","5,886.81","6,234.92"
11/30/2006,"6,365.73","6,304.62","6,402.71","6,309.19","6,309.19","5,884.61","6,227.77"
11/29/2006,"6,300.41","6,297.35","6,365.83","6,363.80","6,363.80","5,882.03","6,220.82"
11/28/2006,"6,289.71","6,247.99","6,305.65","6,281.68","6,281.68","5,879.19","6,212.63"
11/27/2006,"6,400.49","6,297.61","6,419.97","6,298.17","6,298.17","5,876.73","6,204.47"
11/24/2006,"6,464.85","6,367.20","6,469.25","6,411.96","6,411.96","5,874.06","6,197.03"
11/23/2006,"6,483.58","6,461.58","6,494.70","6,475.25","6,475.25","5,870.82","6,187.55"
11/22/2006,"6,475.30","6,453.49","6,497.06","6,476.13","6,476.13","5,867.22","6,176.19"
11/21/2006,"6,450.56","6,447.53","6,476.71","6,460.39","6,460.39","5,863.35","6,164.79"
11/20/2006,"6,394.08","6,368.07","6,459.53","6,452.33","6,452.33","5,859.77","6,153.06"
11/17/2006,"6,438.18","6,398.52","6,451.69","6,412.36","6,412.36","5,855.84","6,139.99"
11/16/2006,"6,429.50","6,415.43","6,452.13","6,443.02","6,443.02","5,852.14","6,127.64"
11/15/2006,"6,404.16","6,404.16","6,434.00","6,430.89","6,430.89","5,848.26","6,114.26"
11/14/2006,"6,394.27","6,365.43","6,411.24","6,387.38","6,387.38","5,844.39","6,101.90"
11/13/2006,"6,350.65","6,344.10","6,403.72","6,393.73","6,393.73","5,840.70","6,091.83"
11/10/2006,"6,349.70","6,311.53","6,366.46","6,357.77","6,357.77","5,837.37","6,082.15"
11/9/2006,"6,360.93","6,333.50","6,366.65","6,358.68","6,358.68","5,833.95","6,072.53"
11/8/2006,"6,340.91","6,317.87","6,356.41","6,349.26","6,349.26","5,830.45","6,062.55"
11/7/2006,"6,334.19","6,326.24","6,363.15","6,361.96","6,361.96","5,826.94","6,052.91"
11/6/2006,"6,249.92","6,249.92","6,331.19","6,330.65","6,330.65","5,822.88","6,042.61"
11/3/2006,"6,233.17","6,220.11","6,279.46","6,241.15","6,241.15","5,818.36","6,033.10"
11/2/2006,"6,272.97","6,201.00","6,295.67","6,223.33","6,223.33","5,813.83","6,024.51"
11/1/2006,"6,262.71","6,262.59","6,311.93","6,291.90","6,291.90","5,809.45","6,016.32"
10/31/2006,"6,243.63","6,237.55","6,286.70","6,268.92","6,268.92","5,804.74","6,006.00"
10/30/2006,"6,230.86","6,205.75","6,263.35","6,258.19","6,258.19","5,800.55","5,996.99"
10/27/2006,"6,288.56","6,231.33","6,300.37","6,262.54","6,262.54","5,796.24","5,987.72"
10/26/2006,"6,279.37","6,270.22","6,304.78","6,284.19","6,284.19","5,792.22","5,978.81"
10/25/2006,"6,243.47","6,234.06","6,276.74","6,264.92","6,264.92","5,788.38","5,969.79"
10/24/2006,"6,236.95","6,226.93","6,251.95","6,247.52","6,247.52","5,784.47","5,960.75"
10/23/2006,"6,216.46","6,185.51","6,248.80","6,242.91","6,242.91","5,780.94","5,951.34"
10/20/2006,"6,189.70","6,176.90","6,218.57","6,202.82","6,202.82","5,777.39","5,940.32"
10/19/2006,"6,168.00","6,148.31","6,203.90","6,177.42","6,177.42","5,773.85","5,928.83"
10/18/2006,"6,133.78","6,133.78","6,210.35","6,182.78","6,182.78","5,770.65","5,917.90"
10/17/2006,"6,170.02","6,106.19","6,170.02","6,115.10","6,115.10","5,767.42","5,908.30"
10/16/2006,"6,178.36","6,162.77","6,189.82","6,186.54","6,186.54","5,764.42","5,899.04"
10/13/2006,"6,169.81","6,152.36","6,188.69","6,173.68","6,173.68","5,761.11","5,887.84"
10/12/2006,"6,112.51","6,112.51","6,164.41","6,160.28","6,160.28","5,757.54","5,878.83"
10/11/2006,"6,111.02","6,080.14","6,128.20","6,119.45","6,119.45","5,753.99","5,868.43"
10/10/2006,"6,094.20","6,088.05","6,127.28","6,117.71","6,117.71","5,750.44","5,859.65"
10/9/2006,"6,064.88","6,054.67","6,084.55","6,084.40","6,084.40","5,747.14","5,849.23"
10/6/2006,"6,066.69","6,052.99","6,088.44","6,085.82","6,085.82","5,743.95","5,841.18"
10/5/2006,"6,065.46","6,065.46","6,097.87","6,075.28","6,075.28","5,740.75","5,833.58"
10/4/2006,"5,996.24","5,995.41","6,050.28","6,046.37","6,046.37","5,737.47","5,825.25"
10/3/2006,"5,986.74","5,944.57","5,992.22","5,992.22","5,992.22","5,734.23","5,815.99"
10/2/2006,"6,019.34","5,964.74","6,031.86","5,999.46","5,999.46","5,731.25","5,807.46"
9/29/2006,"5,998.40","5,992.42","6,031.55","6,004.33","6,004.33","5,728.04","5,799.03"
9/28/2006,"5,984.62","5,973.50","6,002.94","5,989.16","5,989.16","5,724.77","5,787.96"
9/27/2006,"5,981.19","5,956.03","6,003.51","5,989.71","5,989.71","5,721.59","5,779.10"
9/26/2006,"5,936.45","5,926.55","5,977.92","5,960.63","5,960.63","5,718.12","5,770.09"
9/25/2006,"5,898.90","5,864.99","5,935.02","5,901.66","5,901.66","5,714.75","5,758.81"
9/22/2006,"5,930.11","5,857.89","5,930.30","5,883.32","5,883.32","5,711.80","5,749.12"
9/21/2006,"5,949.06","5,936.00","5,979.87","5,962.03","5,962.03","5,708.88","5,739.90"
9/20/2006,"5,877.08","5,872.31","5,962.14","5,954.38","5,954.38","5,705.49","5,731.20"
9/19/2006,"5,918.97","5,869.57","5,930.14","5,873.46","5,873.46","5,702.15","5,724.87"
9/18/2006,"5,932.51","5,896.65","5,950.36","5,926.33","5,926.33","5,699.11","5,719.72"
9/15/2006,"5,911.89","5,907.46","5,953.72","5,937.87","5,937.87","5,695.99","5,715.32"
9/14/2006,"5,913.47","5,888.74","5,935.04","5,907.37","5,907.37","5,692.63","5,710.20"
9/13/2006,"5,888.47","5,874.45","5,906.98","5,906.12","5,906.12","5,689.63","5,705.96"
9/12/2006,"5,803.80","5,775.03","5,878.83","5,873.85","5,873.85","5,686.44","5,700.35"
9/11/2006,"5,774.31","5,737.20","5,800.71","5,798.46","5,798.46","5,683.03","5,697.46"
9/8/2006,"5,782.63","5,773.54","5,811.59","5,795.26","5,795.26","5,680.04","5,695.74"
9/7/2006,"5,792.64","5,753.67","5,792.64","5,773.72","5,773.72","5,676.95","5,693.50"
9/6/2006,"5,883.44","5,799.69","5,883.89","5,813.06","5,813.06","5,674.05","5,689.66"
9/5/2006,"5,904.42","5,857.38","5,907.49","5,884.07","5,884.07","5,670.92","5,682.54"
9/4/2006,"5,890.01","5,890.01","5,917.24","5,909.72","5,909.72","5,667.48","5,674.04"
9/1/2006,"5,861.25","5,856.49","5,907.16","5,876.54","5,876.54","5,663.81","5,666.14"
8/31/2006,"5,880.58","5,841.00","5,886.78","5,859.57","5,859.57","5,660.28","5,659.20"
8/30/2006,"5,863.31","5,852.19","5,884.51","5,867.53","5,867.53","5,656.60","5,652.68"
8/29/2006,"5,854.50","5,837.38","5,880.48","5,847.02","5,847.02","5,652.76","5,645.40"
8/28/2006,"5,808.37","5,767.83","5,862.33","5,854.99","5,854.99","5,648.93","5,638.33"
8/25/2006,"5,814.34","5,783.89","5,834.07","5,811.47","5,811.47","5,645.21","5,630.01"
8/24/2006,"5,773.46","5,744.11","5,847.11","5,814.08","5,814.08","5,641.61","5,621.30"
8/23/2006,"5,819.29","5,759.55","5,819.29","5,775.54","5,775.54","5,638.00","5,613.47"
8/22/2006,"5,816.21","5,755.89","5,831.86","5,818.41","5,818.41","5,634.20","5,604.08"
8/21/2006,"5,804.66","5,771.93","5,817.09","5,794.83","5,794.83","5,630.16","5,593.55"
8/18/2006,"5,828.35","5,804.24","5,849.37","5,817.02","5,817.02","5,626.23","5,585.56"
8/17/2006,"5,819.51","5,803.34","5,835.35","5,833.51","5,833.51","5,622.27","5,578.51"
8/16/2006,"5,778.71","5,764.80","5,826.41","5,812.94","5,812.94","5,618.08","5,569.50"
8/15/2006,"5,677.37","5,664.89","5,793.05","5,776.80","5,776.80","5,614.07","5,564.12"
8/14/2006,"5,661.07","5,659.71","5,701.59","5,692.00","5,692.00","5,609.96","5,558.64"
8/11/2006,"5,648.83","5,602.30","5,673.20","5,628.37","5,628.37","5,606.11","5,557.22"
8/10/2006,"5,662.73","5,557.59","5,662.73","5,630.96","5,630.96","5,602.61","5,558.40"
8/9/2006,"5,663.69","5,612.95","5,709.10","5,702.81","5,702.81","5,598.59","5,559.93"
8/8/2006,"5,658.36","5,630.06","5,678.73","5,651.92","5,651.92","5,594.10","5,559.73"
8/7/2006,"5,685.46","5,614.30","5,687.80","5,626.67","5,626.67","5,590.35","5,559.14"
8/4/2006,"5,656.38","5,654.32","5,741.80","5,723.03","5,723.03","5,586.58","5,561.71"
8/3/2006,"5,688.29","5,591.19","5,696.70","5,640.03","5,640.03","5,582.47","5,563.02"
8/2/2006,"5,622.74","5,620.79","5,684.49","5,680.82","5,680.82","5,578.46","5,564.34"
8/1/2006,"5,678.01","5,583.96","5,693.49","5,596.74","5,596.74","5,574.38","5,562.46"
7/31/2006,"5,704.56","5,672.77","5,708.37","5,681.97","5,681.97","5,570.63","5,564.10"
7/28/2006,"5,640.92","5,620.91","5,708.33","5,705.42","5,705.42","5,566.95","5,561.38"
7/27/2006,"5,615.08","5,597.35","5,667.55","5,659.07","5,659.07","5,563.32","5,560.72"
7/26/2006,"5,573.62","5,555.45","5,596.19","5,583.10","5,583.10","5,559.90","5,560.86"
7/25/2006,"5,587.04","5,542.38","5,601.62","5,565.76","5,565.76","5,556.74","5,562.25"
7/24/2006,"5,460.12","5,460.12","5,582.06","5,578.05","5,578.05","5,553.82","5,567.98"
7/21/2006,"5,537.16","5,423.63","5,539.72","5,451.01","5,451.01","5,551.09","5,573.56"
7/20/2006,"5,559.67","5,535.06","5,587.28","5,545.82","5,545.82","5,548.95","5,582.86"
7/19/2006,"5,415.05","5,401.41","5,543.38","5,539.29","5,539.29","5,546.26","5,593.04"
7/18/2006,"5,402.68","5,373.44","5,445.07","5,396.85","5,396.85","5,543.65","5,604.62"
7/17/2006,"5,437.08","5,365.06","5,451.25","5,416.96","5,416.96","5,542.01","5,619.50"
7/14/2006,"5,502.35","5,422.22","5,504.07","5,422.22","5,422.22","5,540.62","5,633.72"
7/13/2006,"5,609.13","5,505.36","5,609.13","5,527.29","5,527.29","5,538.92","5,647.54"
7/12/2006,"5,641.01","5,620.49","5,700.01","5,637.82","5,637.82","5,536.50","5,657.78"
7/11/2006,"5,678.55","5,593.80","5,684.40","5,616.04","5,616.04","5,533.42","5,664.40"
7/10/2006,"5,678.11","5,633.47","5,711.04","5,706.32","5,706.32","5,530.58","5,673.11"
7/7/2006,"5,680.17","5,628.19","5,717.90","5,681.85","5,681.85","5,526.88","5,679.18"
7/6/2006,"5,635.27","5,635.27","5,702.65","5,695.47","5,695.47","5,523.46","5,686.90"
7/5/2006,"5,700.29","5,608.95","5,705.58","5,625.63","5,625.63","5,519.40","5,695.13"
7/4/2006,"5,714.60","5,689.01","5,729.59","5,729.01","5,729.01","5,515.51","5,704.20"
7/3/2006,"5,688.00","5,675.50","5,712.69","5,712.69","5,712.69","5,511.24","5,711.20"
6/30/2006,"5,617.71","5,617.71","5,698.21","5,683.31","5,683.31","5,507.49","5,718.84"
6/29/2006,"5,480.37","5,479.96","5,592.53","5,581.67","5,581.67","5,503.71","5,726.44"
6/28/2006,"5,442.17","5,420.08","5,490.19","5,456.87","5,456.87","5,500.73","5,734.68"
6/27/2006,"5,537.77","5,447.02","5,552.95","5,459.15","5,459.15","5,497.98","5,743.59"
6/26/2006,"5,542.74","5,500.94","5,564.64","5,514.63","5,514.63","5,495.24","5,752.78"
6/23/2006,"5,536.43","5,499.55","5,559.87","5,529.74","5,529.74","5,492.17","5,760.51"
6/22/2006,"5,548.38","5,499.36","5,580.82","5,533.42","5,533.42","5,489.48","5,768.09"
6/21/2006,"5,499.05","5,414.62","5,510.15","5,503.41","5,503.41","5,486.84","5,777.49"
6/20/2006,"5,408.25","5,382.58","5,493.61","5,493.61","5,493.61","5,484.29","5,786.48"
6/19/2006,"5,388.83","5,388.83","5,483.88","5,439.23","5,439.23","5,481.76","5,797.23"
6/16/2006,"5,454.34","5,367.14","5,507.60","5,376.01","5,376.01","5,479.40","5,809.03"
6/15/2006,"5,330.48","5,330.48","5,438.33","5,422.22","5,422.22","5,477.07","5,821.79"
6/14/2006,"5,298.62","5,243.71","5,332.08","5,305.99","5,305.99","5,474.15","5,833.83"
6/13/2006,"5,337.68","5,262.21","5,337.68","5,292.14","5,292.14","5,471.84","5,847.11"
6/12/2006,"5,458.38","5,375.99","5,470.23","5,395.55","5,395.55","5,469.52","5,860.95"
6/9/2006,"5,434.80","5,434.80","5,485.57","5,464.08","5,464.08","5,466.50","5,871.33"
6/8/2006,"5,478.71","5,383.28","5,478.71","5,383.28","5,383.28","5,463.24","5,879.87"
6/7/2006,"5,510.29","5,471.76","5,572.09","5,543.93","5,543.93","5,460.25","5,890.45"
6/6/2006,"5,563.13","5,477.75","5,590.83","5,502.81","5,502.81","5,456.81","5,899.03"
6/5/2006,"5,685.56","5,590.22","5,691.69","5,621.19","5,621.19","5,453.87","5,907.92"
6/2/2006,"5,733.42","5,676.04","5,778.78","5,687.04","5,687.04","5,450.36","5,914.14"
6/1/2006,"5,677.53","5,603.10","5,713.53","5,707.59","5,707.59","5,446.63","5,918.63"
5/31/2006,"5,582.63","5,533.12","5,704.11","5,692.86","5,692.86","5,442.74","5,922.54"
5/30/2006,"5,749.16","5,593.89","5,758.82","5,622.43","5,622.43","5,438.53","5,926.33"
5/29/2006,"5,782.49","5,748.20","5,784.29","5,755.02","5,755.02","5,434.78","5,931.84"
5/26/2006,"5,728.99","5,720.50","5,788.47","5,788.36","5,788.36","5,430.42","5,934.70"
5/25/2006,"5,601.32","5,568.83","5,706.06","5,706.06","5,706.06","5,426.09","5,936.36"
5/24/2006,"5,637.34","5,552.02","5,653.99","5,587.23","5,587.23","5,422.25","5,939.34"
5/23/2006,"5,556.82","5,556.82","5,703.34","5,678.49","5,678.49","5,419.08","5,943.69"
5/22/2006,"5,653.85","5,513.43","5,653.85","5,546.24","5,546.24","5,415.64","5,944.77"
5/19/2006,"5,656.41","5,635.69","5,706.19","5,672.28","5,672.28","5,412.46","5,947.31"
5/18/2006,"5,672.36","5,587.92","5,714.63","5,666.07","5,666.07","5,408.29","5,948.65"
5/17/2006,"5,873.72","5,652.72","5,897.77","5,652.72","5,652.72","5,404.09","5,950.41"
5/16/2006,"5,860.60","5,807.84","5,898.33","5,851.92","5,851.92","5,400.20","5,951.78"
5/15/2006,"5,893.00","5,785.14","5,902.44","5,857.03","5,857.03","5,395.55","5,950.41"
5/12/2006,"6,028.39","5,915.74","6,043.65","5,916.28","5,916.28","5,390.93","5,950.61"
5/11/2006,"6,122.01","6,047.43","6,162.37","6,054.72","6,054.72","5,385.81","5,948.20"
5/10/2006,"6,119.11","6,110.45","6,157.96","6,118.38","6,118.38","5,379.97","5,945.41"
5/9/2006,"6,128.01","6,100.04","6,142.02","6,140.72","6,140.72","5,373.84","5,940.46"
5/8/2006,"6,126.96","6,118.98","6,153.47","6,127.98","6,127.98","5,367.41","5,934.80"
5/5/2006,"6,049.25","6,045.83","6,113.29","6,113.29","6,113.29","5,360.99","5,929.48"
5/4/2006,"5,980.49","5,968.68","6,040.70","6,039.32","6,039.32","5,354.63","5,923.24"
5/3/2006,"6,054.64","5,962.86","6,079.80","5,968.96","5,968.96","5,348.62","5,918.33"
5/2/2006,"6,014.38","6,006.87","6,056.27","6,051.29","6,051.29","5,342.93","5,914.86"
4/28/2006,"6,061.50","6,003.91","6,061.50","6,009.89","6,009.89","5,336.59","5,909.62"
4/27/2006,"6,104.28","6,021.27","6,113.08","6,067.74","6,067.74","5,330.40","5,904.71"
4/26/2006,"6,089.82","6,081.95","6,121.95","6,107.12","6,107.12","5,323.65","5,898.62"
4/25/2006,"6,084.80","6,051.61","6,111.30","6,078.80","6,078.80","5,316.68","5,891.61"
4/24/2006,"6,058.75","6,034.86","6,094.83","6,079.09","6,079.09","5,309.79","5,884.06"
4/21/2006,"6,070.86","6,069.38","6,108.69","6,094.75","6,094.75","5,302.79","5,877.35"
4/20/2006,"6,000.32","5,996.50","6,089.30","6,063.28","6,063.28","5,295.58","5,868.79"
4/19/2006,"5,935.41","5,935.41","5,996.60","5,993.76","5,993.76","5,288.58","5,860.98"
4/18/2006,"5,915.11","5,866.85","5,917.84","5,902.58","5,902.58","5,281.60","5,854.44"
4/13/2006,"5,909.82","5,873.58","5,925.40","5,918.57","5,918.57","5,274.74","5,849.53"
4/12/2006,"5,907.91","5,860.50","5,917.28","5,901.25","5,901.25","5,268.23","5,844.15"
4/11/2006,"6,000.11","5,895.04","6,000.76","5,908.47","5,908.47","5,261.74","5,840.66"
4/10/2006,"5,951.08","5,943.12","6,004.71","6,003.40","6,003.40","5,255.31","5,835.97"
4/7/2006,"6,028.33","5,947.56","6,045.25","5,952.92","5,952.92","5,248.38","5,829.10"
4/6/2006,"6,033.69","6,008.56","6,047.98","6,031.39","6,031.39","5,241.55","5,822.99"
4/5/2006,"6,013.89","5,995.77","6,035.67","6,029.20","6,029.20","5,234.31","5,813.34"
4/4/2006,"6,015.37","5,992.89","6,024.66","6,013.85","6,013.85","5,226.95","5,801.30"
4/3/2006,"5,989.08","5,978.46","6,028.14","6,024.05","6,024.05","5,219.50","5,787.71"
3/31/2006,"5,972.03","5,942.88","5,993.90","5,970.08","5,970.08","5,212.21","5,774.20"
3/30/2006,"5,943.47","5,936.31","5,993.45","5,984.19","5,984.19","5,205.50","5,761.78"
3/29/2006,"5,893.27","5,868.21","5,921.12","5,914.78","5,914.78","5,198.68","5,750.71"
3/28/2006,"5,914.65","5,863.07","5,940.59","5,890.63","5,890.63","5,192.14","5,740.33"
3/27/2006,"5,972.15","5,910.89","5,976.63","5,912.26","5,912.26","5,185.62","5,731.72"
3/24/2006,"5,956.35","5,941.24","5,977.06","5,973.14","5,973.14","5,179.09","5,723.77"
3/23/2006,"5,941.78","5,922.03","5,960.02","5,947.11","5,947.11","5,172.12","5,713.97"
3/22/2006,"5,883.09","5,859.52","5,949.15","5,932.31","5,932.31","5,165.13","5,705.87"
3/21/2006,"5,900.84","5,847.90","5,911.86","5,911.86","5,911.86","5,158.42","5,697.88"
3/20/2006,"5,895.78","5,884.33","5,932.46","5,902.79","5,902.79","5,151.86","5,689.54"
3/17/2006,"5,906.36","5,862.04","5,947.43","5,882.38","5,882.38","5,145.28","5,682.22"
3/16/2006,"5,906.30","5,867.37","5,909.50","5,897.79","5,897.79","5,138.68","5,675.30"
3/15/2006,"5,885.50","5,869.51","5,905.83","5,898.48","5,898.48","5,131.98","5,667.68"
3/14/2006,"5,841.43","5,823.63","5,870.88","5,870.88","5,870.88","5,125.31","5,660.18"
3/13/2006,"5,820.74","5,807.61","5,859.92","5,855.16","5,855.16","5,118.44","5,651.98"
3/10/2006,"5,715.30","5,708.79","5,804.95","5,804.92","5,804.92","5,111.72","5,643.87"
3/9/2006,"5,711.02","5,693.30","5,741.83","5,732.22","5,732.22","5,105.36","5,635.94"
3/8/2006,"5,745.38","5,664.19","5,763.27","5,673.36","5,673.36","5,099.33","5,630.47"
3/7/2006,"5,732.54","5,698.06","5,750.85","5,739.28","5,739.28","5,093.27","5,625.94"
3/6/2006,"5,742.07","5,726.59","5,768.98","5,754.06","5,754.06","5,086.97","5,620.05"
3/3/2006,"5,771.33","5,691.21","5,811.48","5,721.46","5,721.46","5,080.43","5,613.35"
3/2/2006,"5,862.36","5,749.06","5,885.73","5,783.49","5,783.49","5,074.00","5,606.89"
3/1/2006,"5,806.96","5,796.41","5,867.59","5,866.61","5,866.61","5,067.03","5,599.16"
2/28/2006,"5,908.58","5,791.90","5,916.80","5,796.04","5,796.04","5,059.68","5,588.96"
2/27/2006,"5,888.81","5,871.75","5,915.93","5,915.15","5,915.15","5,052.74","5,580.05"
2/24/2006,"5,856.73","5,840.60","5,873.10","5,870.79","5,870.79","5,044.97","5,568.82"
2/23/2006,"5,868.12","5,820.35","5,884.22","5,857.88","5,857.88","5,037.41","5,557.32"
2/22/2006,"5,793.46","5,783.35","5,862.06","5,862.06","5,862.06","5,029.75","5,545.89"
2/21/2006,"5,798.89","5,780.99","5,850.47","5,801.04","5,801.04","5,021.70","5,534.86"
2/20/2006,"5,795.68","5,766.99","5,802.72","5,793.95","5,793.95","5,014.00","5,524.86"
2/17/2006,"5,784.64","5,773.52","5,814.79","5,795.48","5,795.48","5,006.41","5,514.63"
2/16/2006,"5,786.16","5,757.25","5,796.79","5,789.25","5,789.25","4,998.77","5,504.45"
2/15/2006,"5,766.60","5,744.96","5,790.27","5,764.37","5,764.37","4,991.04","5,494.00"
2/14/2006,"5,759.66","5,717.44","5,786.69","5,763.40","5,763.40","4,983.48","5,484.73"
2/13/2006,"5,699.44","5,683.88","5,756.33","5,756.33","5,756.33","4,976.12","5,474.80"
2/10/2006,"5,730.09","5,696.02","5,745.49","5,701.47","5,701.47","4,968.90","5,465.83"
2/9/2006,"5,694.46","5,694.46","5,743.68","5,743.68","5,743.68","4,961.89","5,457.14"
2/8/2006,"5,627.75","5,598.05","5,675.56","5,666.41","5,666.41","4,954.49","5,446.13"
2/7/2006,"5,680.01","5,630.11","5,699.35","5,672.92","5,672.92","4,947.38","5,436.79"
2/6/2006,"5,667.18","5,649.28","5,702.76","5,666.78","5,666.78","4,940.14","5,426.86"
2/3/2006,"5,662.69","5,614.29","5,686.44","5,657.12","5,657.12","4,932.73","5,417.41"
2/2/2006,"5,738.50","5,644.11","5,760.63","5,649.60","5,649.60","4,925.33","5,408.03"
2/1/2006,"5,662.05","5,643.40","5,733.56","5,726.53","5,726.53","4,918.03","5,398.96"
1/31/2006,"5,667.70","5,635.81","5,697.01","5,674.15","5,674.15","4,910.57","5,387.92"
1/30/2006,"5,636.24","5,619.07","5,670.39","5,660.03","5,660.03","4,903.43","5,377.85"
