 Date,SPX Open,SPX Low,SPX High,SPX Close,SPX Adj. Close
10/7/2014,"1,962.36","1,934.87","1,962.36","1,935.10","1,935.10"
10/6/2014,"1,970.01","1,958.43","1,977.84","1,964.82","1,964.82"
10/3/2014,"1,948.12","1,948.12","1,971.19","1,967.90","1,967.90"
10/2/2014,"1,945.83","1,926.03","1,952.32","1,946.17","1,946.17"
10/1/2014,"1,971.44","1,941.72","1,971.44","1,946.16","1,946.16"
9/30/2014,"1,978.21","1,968.96","1,985.17","1,972.29","1,972.29"
9/29/2014,"1,978.96","1,964.04","1,981.28","1,977.80","1,977.80"
9/26/2014,"1,966.22","1,966.22","1,986.37","1,982.85","1,982.85"
9/25/2014,"1,997.32","1,965.99","1,997.32","1,965.99","1,965.99"
9/24/2014,"1,983.34","1,978.63","1,999.79","1,998.30","1,998.30"
9/23/2014,"1,992.78","1,982.77","1,995.41","1,982.77","1,982.77"
9/22/2014,"2,009.08","1,991.01","2,009.08","1,994.29","1,994.29"
9/19/2014,"2,012.74","2,006.59","2,019.26","2,010.40","2,010.40"
9/18/2014,"2,003.07","2,003.07","2,012.34","2,011.36","2,011.36"
9/17/2014,"1,999.30","1,993.29","2,010.74","2,001.57","2,001.57"
9/16/2014,"1,981.93","1,979.06","2,002.28","1,998.98","1,998.98"
9/15/2014,"1,986.04","1,978.48","1,987.18","1,984.13","1,984.13"
9/12/2014,"1,996.74","1,980.26","1,996.74","1,985.54","1,985.54"
9/11/2014,"1,992.85","1,985.93","1,997.65","1,997.45","1,997.45"
9/10/2014,"1,988.41","1,982.99","1,996.66","1,995.69","1,995.69"
9/9/2014,"2,000.73","1,984.61","2,001.01","1,988.44","1,988.44"
9/8/2014,"2,007.17","1,995.60","2,007.17","2,001.54","2,001.54"
9/5/2014,"1,998.00","1,990.10","2,007.71","2,007.71","2,007.71"
9/4/2014,"2,001.67","1,992.54","2,011.17","1,997.65","1,997.65"
9/3/2014,"2,003.57","1,998.14","2,009.28","2,000.72","2,000.72"
9/2/2014,"2,004.07","1,994.85","2,006.12","2,002.28","2,002.28"
8/29/2014,"1,998.45","1,994.65","2,003.38","2,003.37","2,003.37"
8/28/2014,"1,997.42","1,990.52","1,998.55","1,996.74","1,996.74"
8/27/2014,"2,000.54","1,996.20","2,002.14","2,000.12","2,000.12"
8/26/2014,"1,998.59","1,998.59","2,005.04","2,000.02","2,000.02"
8/25/2014,"1,991.74","1,991.74","2,001.95","1,997.92","1,997.92"
8/22/2014,"1,992.60","1,984.76","1,993.54","1,988.40","1,988.40"
8/21/2014,"1,986.82","1,986.82","1,994.76","1,992.37","1,992.37"
8/20/2014,"1,980.46","1,977.68","1,988.57","1,986.51","1,986.51"
8/19/2014,"1,972.73","1,972.73","1,982.57","1,981.60","1,981.60"
8/18/2014,"1,958.36","1,958.36","1,971.99","1,971.74","1,971.74"
8/15/2014,"1,958.87","1,941.50","1,964.04","1,955.06","1,955.06"
8/14/2014,"1,947.41","1,947.41","1,955.23","1,955.18","1,955.18"
8/13/2014,"1,935.60","1,935.60","1,948.41","1,946.72","1,946.72"
8/12/2014,"1,935.73","1,928.29","1,939.65","1,933.75","1,933.75"
8/11/2014,"1,933.43","1,933.43","1,944.90","1,936.92","1,936.92"
8/8/2014,"1,910.35","1,909.01","1,932.38","1,931.59","1,931.59"
8/7/2014,"1,923.03","1,904.78","1,928.89","1,909.57","1,909.57"
8/6/2014,"1,917.29","1,911.45","1,927.91","1,920.24","1,920.24"
8/5/2014,"1,936.34","1,913.77","1,936.34","1,920.21","1,920.21"
8/4/2014,"1,926.62","1,921.20","1,942.92","1,938.99","1,938.99"
8/1/2014,"1,929.80","1,916.37","1,937.35","1,925.15","1,925.15"
7/31/2014,"1,965.14","1,930.67","1,965.14","1,930.67","1,930.67"
7/30/2014,"1,973.21","1,962.42","1,978.90","1,970.07","1,970.07"
7/29/2014,"1,980.03","1,969.95","1,984.85","1,969.95","1,969.95"
7/28/2014,"1,978.25","1,967.31","1,981.52","1,978.91","1,978.91"
7/25/2014,"1,984.60","1,974.37","1,984.60","1,978.34","1,978.34"
7/24/2014,"1,988.07","1,985.79","1,991.39","1,987.98","1,987.98"
7/23/2014,"1,985.32","1,982.44","1,989.23","1,987.01","1,987.01"
7/22/2014,"1,975.65","1,975.65","1,986.24","1,983.53","1,983.53"
7/21/2014,"1,976.93","1,965.77","1,976.93","1,973.63","1,973.63"
7/18/2014,"1,961.54","1,960.82","1,979.91","1,978.22","1,978.22"
7/17/2014,"1,979.75","1,955.59","1,981.80","1,958.12","1,958.12"
7/16/2014,"1,976.35","1,975.67","1,983.94","1,981.57","1,981.57"
7/15/2014,"1,977.36","1,965.34","1,982.52","1,973.28","1,973.28"
7/14/2014,"1,969.86","1,969.86","1,979.85","1,977.10","1,977.10"
7/11/2014,"1,965.76","1,959.63","1,968.67","1,967.57","1,967.57"
7/10/2014,"1,966.67","1,952.86","1,969.84","1,964.68","1,964.68"
7/9/2014,"1,965.10","1,965.10","1,974.15","1,972.83","1,972.83"
7/8/2014,"1,976.39","1,959.46","1,976.39","1,963.71","1,963.71"
7/7/2014,"1,984.22","1,974.88","1,984.22","1,977.65","1,977.65"
7/3/2014,"1,975.88","1,975.88","1,985.59","1,985.44","1,985.44"
7/2/2014,"1,973.06","1,972.58","1,976.67","1,974.62","1,974.62"
7/1/2014,"1,962.29","1,962.29","1,978.58","1,973.32","1,973.32"
6/30/2014,"1,960.79","1,958.22","1,964.24","1,960.23","1,960.23"
6/27/2014,"1,956.56","1,952.18","1,961.47","1,960.96","1,960.96"
6/26/2014,"1,959.89","1,944.69","1,959.89","1,957.22","1,957.22"
6/25/2014,"1,949.27","1,947.49","1,960.83","1,959.53","1,959.53"
6/24/2014,"1,961.97","1,948.34","1,968.17","1,949.98","1,949.98"
6/23/2014,"1,962.92","1,958.89","1,963.74","1,962.61","1,962.61"
6/20/2014,"1,960.45","1,959.17","1,963.91","1,962.87","1,962.87"
6/19/2014,"1,957.50","1,952.26","1,959.87","1,959.48","1,959.48"
6/18/2014,"1,942.73","1,939.29","1,957.74","1,956.98","1,956.98"
6/17/2014,"1,937.15","1,933.55","1,943.69","1,941.99","1,941.99"
6/16/2014,"1,934.84","1,930.91","1,941.15","1,937.78","1,937.78"
6/13/2014,"1,930.80","1,927.69","1,937.30","1,936.16","1,936.16"
6/12/2014,"1,943.35","1,925.78","1,943.35","1,930.11","1,930.11"
6/11/2014,"1,949.37","1,940.08","1,949.37","1,943.89","1,943.89"
6/10/2014,"1,950.34","1,944.64","1,950.86","1,950.79","1,950.79"
6/9/2014,"1,948.97","1,947.16","1,955.55","1,951.27","1,951.27"
6/6/2014,"1,942.41","1,942.41","1,949.44","1,949.44","1,949.44"
6/5/2014,"1,928.52","1,922.93","1,941.74","1,940.46","1,940.46"
6/4/2014,"1,923.06","1,918.60","1,928.63","1,927.88","1,927.88"
6/3/2014,"1,923.07","1,918.79","1,925.07","1,924.24","1,924.24"
6/2/2014,"1,923.87","1,915.98","1,925.88","1,924.97","1,924.97"
5/30/2014,"1,920.33","1,916.64","1,924.03","1,923.57","1,923.57"
5/29/2014,"1,910.60","1,909.82","1,920.03","1,920.03","1,920.03"
5/28/2014,"1,911.77","1,907.30","1,914.46","1,909.78","1,909.78"
5/27/2014,"1,902.01","1,902.01","1,912.28","1,911.91","1,911.91"
5/23/2014,"1,893.32","1,893.32","1,901.26","1,900.53","1,900.53"
5/22/2014,"1,888.19","1,885.39","1,896.33","1,892.49","1,892.49"
5/21/2014,"1,873.34","1,873.34","1,888.80","1,888.03","1,888.03"
5/20/2014,"1,884.88","1,868.14","1,884.88","1,872.83","1,872.83"
5/19/2014,"1,876.66","1,872.42","1,886.00","1,885.08","1,885.08"
5/16/2014,"1,871.19","1,864.82","1,878.28","1,877.86","1,877.86"
5/15/2014,"1,888.16","1,862.36","1,888.16","1,870.85","1,870.85"
5/14/2014,"1,897.13","1,885.77","1,897.13","1,888.53","1,888.53"
5/13/2014,"1,896.75","1,896.06","1,902.17","1,897.45","1,897.45"
5/12/2014,"1,880.03","1,880.03","1,897.13","1,896.65","1,896.65"
5/9/2014,"1,875.27","1,867.02","1,878.57","1,878.48","1,878.48"
5/8/2014,"1,877.39","1,870.05","1,889.07","1,875.63","1,875.63"
5/7/2014,"1,868.53","1,859.79","1,878.83","1,878.21","1,878.21"
5/6/2014,"1,883.69","1,867.72","1,883.69","1,867.72","1,867.72"
5/5/2014,"1,879.45","1,866.77","1,885.51","1,884.66","1,884.66"
5/2/2014,"1,885.30","1,878.50","1,891.33","1,881.14","1,881.14"
5/1/2014,"1,884.39","1,878.04","1,888.59","1,883.68","1,883.68"
4/30/2014,"1,877.10","1,872.69","1,885.20","1,883.95","1,883.95"
4/29/2014,"1,870.78","1,870.78","1,880.60","1,878.33","1,878.33"
4/28/2014,"1,865.00","1,850.61","1,877.01","1,869.43","1,869.43"
4/25/2014,"1,877.72","1,859.70","1,877.72","1,863.40","1,863.40"
4/24/2014,"1,881.97","1,870.24","1,884.06","1,878.61","1,878.61"
4/23/2014,"1,879.32","1,873.91","1,879.75","1,875.39","1,875.39"
4/22/2014,"1,872.57","1,872.57","1,884.89","1,879.55","1,879.55"
4/21/2014,"1,865.79","1,863.18","1,871.89","1,871.89","1,871.89"
4/17/2014,"1,861.73","1,856.72","1,869.63","1,864.85","1,864.85"
4/16/2014,"1,846.01","1,846.01","1,862.31","1,862.31","1,862.31"
4/15/2014,"1,831.45","1,816.29","1,844.02","1,842.98","1,842.98"
4/14/2014,"1,818.18","1,815.80","1,834.19","1,830.61","1,830.61"
4/11/2014,"1,830.65","1,814.36","1,835.07","1,815.69","1,815.69"
4/10/2014,"1,872.28","1,830.87","1,872.53","1,833.08","1,833.08"
4/9/2014,"1,852.64","1,852.38","1,872.43","1,872.18","1,872.18"
4/8/2014,"1,845.48","1,837.49","1,854.95","1,851.96","1,851.96"
4/7/2014,"1,863.92","1,841.48","1,864.04","1,845.04","1,845.04"
4/4/2014,"1,890.25","1,863.26","1,897.28","1,865.09","1,865.09"
4/3/2014,"1,891.43","1,882.65","1,893.80","1,888.77","1,888.77"
4/2/2014,"1,886.61","1,883.79","1,893.17","1,890.90","1,890.90"
4/1/2014,"1,873.96","1,873.96","1,885.84","1,885.52","1,885.52"
3/31/2014,"1,859.16","1,859.16","1,875.18","1,872.34","1,872.34"
3/28/2014,"1,850.07","1,850.07","1,866.63","1,857.62","1,857.62"
3/27/2014,"1,852.11","1,842.11","1,855.55","1,849.04","1,849.04"
3/26/2014,"1,867.09","1,852.56","1,875.92","1,852.56","1,852.56"
3/25/2014,"1,859.48","1,855.96","1,871.87","1,865.62","1,865.62"
3/24/2014,"1,867.67","1,849.69","1,873.34","1,857.44","1,857.44"
3/21/2014,"1,874.53","1,863.46","1,883.97","1,866.52","1,866.52"
3/20/2014,"1,860.09","1,854.63","1,873.49","1,872.01","1,872.01"
3/19/2014,"1,872.25","1,850.35","1,874.14","1,860.77","1,860.77"
3/18/2014,"1,858.92","1,858.92","1,873.76","1,872.25","1,872.25"
3/17/2014,"1,842.81","1,842.81","1,862.30","1,858.83","1,858.83"
3/14/2014,"1,845.07","1,839.57","1,852.44","1,841.13","1,841.13"
3/13/2014,"1,869.06","1,841.86","1,874.40","1,846.34","1,846.34"
3/12/2014,"1,866.15","1,854.38","1,868.38","1,868.20","1,868.20"
3/11/2014,"1,878.26","1,863.88","1,882.35","1,867.63","1,867.63"
3/10/2014,"1,877.86","1,867.04","1,877.87","1,877.17","1,877.17"
3/7/2014,"1,878.52","1,870.56","1,883.57","1,878.04","1,878.04"
3/6/2014,"1,874.18","1,874.18","1,881.94","1,877.03","1,877.03"
3/5/2014,"1,874.05","1,871.11","1,876.53","1,873.81","1,873.81"
3/4/2014,"1,849.23","1,849.23","1,876.23","1,873.91","1,873.91"
3/3/2014,"1,857.68","1,834.44","1,857.68","1,845.73","1,845.73"
2/28/2014,"1,855.12","1,847.67","1,867.92","1,859.45","1,859.45"
2/27/2014,"1,844.90","1,841.13","1,854.53","1,854.29","1,854.29"
2/26/2014,"1,845.79","1,840.66","1,852.65","1,845.16","1,845.16"
2/25/2014,"1,847.66","1,840.19","1,852.91","1,845.12","1,845.12"
2/24/2014,"1,836.78","1,836.78","1,858.71","1,847.61","1,847.61"
2/21/2014,"1,841.07","1,835.60","1,846.13","1,836.25","1,836.25"
2/20/2014,"1,829.24","1,824.58","1,842.79","1,839.78","1,839.78"
2/19/2014,"1,838.90","1,826.99","1,847.50","1,828.75","1,828.75"
2/18/2014,"1,839.03","1,835.01","1,842.87","1,840.76","1,840.76"
2/14/2014,"1,828.46","1,825.59","1,841.65","1,838.63","1,838.63"
2/13/2014,"1,814.82","1,809.22","1,830.25","1,829.83","1,829.83"
2/12/2014,"1,820.12","1,815.97","1,826.55","1,819.26","1,819.26"
2/11/2014,"1,800.45","1,800.41","1,823.54","1,819.75","1,819.75"
2/10/2014,"1,796.20","1,791.83","1,799.94","1,799.84","1,799.84"
2/7/2014,"1,776.01","1,776.01","1,798.03","1,797.02","1,797.02"
2/6/2014,"1,752.99","1,752.99","1,774.06","1,773.43","1,773.43"
2/5/2014,"1,753.38","1,737.92","1,755.79","1,751.64","1,751.64"
2/4/2014,"1,743.82","1,743.82","1,758.73","1,755.20","1,755.20"
2/3/2014,"1,782.68","1,739.66","1,784.83","1,741.89","1,741.89"
1/31/2014,"1,790.88","1,772.26","1,793.88","1,782.59","1,782.59"
1/30/2014,"1,777.17","1,777.17","1,798.77","1,794.19","1,794.19"
1/29/2014,"1,790.15","1,770.45","1,790.15","1,774.20","1,774.20"
1/28/2014,"1,783.00","1,779.49","1,793.87","1,792.50","1,792.50"
1/27/2014,"1,791.03","1,772.88","1,795.98","1,781.56","1,781.56"
1/24/2014,"1,826.96","1,790.29","1,826.96","1,790.29","1,790.29"
1/23/2014,"1,842.29","1,820.06","1,842.29","1,828.46","1,828.46"
1/22/2014,"1,844.71","1,840.88","1,846.87","1,844.86","1,844.86"
1/21/2014,"1,841.05","1,832.38","1,849.31","1,843.80","1,843.80"
1/17/2014,"1,844.23","1,835.23","1,846.04","1,838.70","1,838.70"
1/16/2014,"1,847.99","1,840.30","1,847.99","1,845.89","1,845.89"
1/15/2014,"1,840.52","1,840.52","1,850.84","1,848.38","1,848.38"
1/14/2014,"1,821.36","1,821.36","1,839.26","1,838.88","1,838.88"
1/13/2014,"1,841.26","1,815.52","1,843.45","1,819.20","1,819.20"
1/10/2014,"1,840.06","1,832.43","1,843.15","1,842.37","1,842.37"
1/9/2014,"1,839.00","1,830.38","1,843.23","1,838.13","1,838.13"
1/8/2014,"1,837.90","1,831.40","1,840.02","1,837.49","1,837.49"
1/7/2014,"1,828.71","1,828.71","1,840.10","1,837.88","1,837.88"
1/6/2014,"1,832.31","1,823.73","1,837.16","1,826.77","1,826.77"
1/3/2014,"1,833.21","1,829.13","1,838.24","1,831.37","1,831.37"
1/2/2014,"1,845.86","1,827.74","1,845.86","1,831.98","1,831.98"
12/31/2013,"1,842.61","1,842.41","1,849.44","1,848.36","1,848.36"
12/30/2013,"1,841.47","1,838.77","1,842.47","1,841.07","1,841.07"
12/27/2013,"1,842.97","1,839.81","1,844.89","1,841.40","1,841.40"
12/26/2013,"1,834.96","1,834.96","1,842.84","1,842.02","1,842.02"
12/24/2013,"1,828.02","1,828.02","1,833.32","1,833.32","1,833.32"
12/23/2013,"1,822.92","1,822.92","1,829.75","1,827.99","1,827.99"
12/20/2013,"1,810.39","1,810.25","1,823.75","1,818.32","1,818.32"
12/19/2013,"1,809.00","1,801.35","1,810.88","1,809.60","1,809.60"
12/18/2013,"1,781.46","1,767.99","1,811.08","1,810.65","1,810.65"
12/17/2013,"1,786.47","1,777.05","1,786.77","1,781.00","1,781.00"
12/16/2013,"1,777.48","1,777.48","1,792.22","1,786.54","1,786.54"
12/13/2013,"1,777.98","1,772.45","1,780.92","1,775.32","1,775.32"
12/12/2013,"1,781.71","1,772.28","1,782.99","1,775.50","1,775.50"
12/11/2013,"1,802.76","1,780.09","1,802.97","1,782.22","1,782.22"
12/10/2013,"1,807.60","1,801.75","1,808.52","1,802.62","1,802.62"
12/9/2013,"1,806.21","1,806.21","1,811.52","1,808.37","1,808.37"
12/6/2013,"1,788.36","1,788.36","1,806.04","1,805.09","1,805.09"
12/5/2013,"1,792.82","1,783.38","1,792.82","1,785.03","1,785.03"
12/4/2013,"1,793.15","1,779.09","1,799.80","1,792.81","1,792.81"
12/3/2013,"1,800.10","1,787.85","1,800.10","1,795.15","1,795.15"
12/2/2013,"1,806.55","1,798.60","1,810.02","1,800.90","1,800.90"
11/29/2013,"1,808.69","1,803.98","1,813.55","1,805.81","1,805.81"
11/27/2013,"1,803.48","1,802.77","1,808.27","1,807.23","1,807.23"
11/26/2013,"1,802.87","1,800.77","1,808.42","1,802.75","1,802.75"
11/25/2013,"1,806.33","1,800.58","1,808.10","1,802.48","1,802.48"
11/22/2013,"1,797.21","1,794.70","1,804.84","1,804.76","1,804.76"
11/21/2013,"1,783.52","1,783.52","1,797.16","1,795.85","1,795.85"
11/20/2013,"1,789.59","1,777.23","1,795.73","1,781.37","1,781.37"
11/19/2013,"1,790.79","1,784.72","1,795.51","1,787.87","1,787.87"
11/18/2013,"1,798.82","1,788.00","1,802.33","1,791.53","1,791.53"
11/15/2013,"1,790.66","1,790.66","1,798.22","1,798.18","1,798.18"
