 Date,INDU_EC Open,INDU_EC Low,INDU_EC High,INDU_EC Close,INDU_EC Adj. Close
5/7/2013,"14,968.89","14,968.89","15,056.67","15,056.20","15,056.20"
5/6/2013,"14,973.96","14,941.09","14,988.87","14,968.89","14,968.89"
5/3/2013,"14,831.58","14,831.58","15,009.59","14,973.96","14,973.96"
5/2/2013,"14,700.95","14,700.95","14,834.63","14,831.58","14,831.58"
5/1/2013,"14,839.80","14,687.05","14,839.80","14,700.95","14,700.95"
4/30/2013,"14,818.75","14,734.47","14,839.80","14,839.80","14,839.80"
4/29/2013,"14,712.55","14,712.55","14,844.96","14,818.75","14,818.75"
4/26/2013,"14,700.80","14,684.82","14,743.49","14,712.55","14,712.55"
4/25/2013,"14,676.30","14,665.45","14,768.05","14,700.80","14,700.80"
4/24/2013,"14,719.46","14,666.54","14,747.42","14,676.30","14,676.30"
4/23/2013,"14,567.17","14,554.29","14,721.42","14,719.46","14,719.46"
4/22/2013,"14,547.51","14,457.60","14,588.83","14,567.17","14,567.17"
4/19/2013,"14,537.14","14,444.03","14,553.73","14,547.51","14,547.51"
4/18/2013,"14,618.59","14,495.29","14,650.26","14,537.14","14,537.14"
4/17/2013,"14,756.78","14,560.81","14,756.78","14,618.59","14,618.59"
4/16/2013,"14,599.20","14,599.20","14,761.73","14,756.78","14,756.78"
4/15/2013,"14,865.06","14,598.58","14,865.06","14,599.20","14,599.20"
4/12/2013,"14,865.14","14,790.57","14,865.21","14,865.06","14,865.06"
4/11/2013,"14,802.24","14,785.36","14,887.51","14,865.14","14,865.14"
4/10/2013,"14,673.46","14,673.46","14,826.66","14,802.24","14,802.24"
4/9/2013,"14,613.48","14,598.50","14,716.46","14,673.46","14,673.46"
4/8/2013,"14,565.25","14,497.80","14,613.48","14,613.48","14,613.48"
4/5/2013,"14,606.11","14,434.43","14,606.11","14,565.25","14,565.25"
4/4/2013,"14,550.35","14,538.72","14,625.24","14,606.11","14,606.11"
4/3/2013,"14,662.01","14,525.36","14,683.13","14,550.35","14,550.35"
4/2/2013,"14,572.85","14,572.85","14,684.49","14,662.01","14,662.01"
4/1/2013,"14,578.54","14,531.48","14,605.72","14,572.85","14,572.85"
3/28/2013,"14,526.16","14,520.86","14,585.10","14,578.54","14,578.54"
3/27/2013,"14,559.65","14,439.55","14,559.65","14,526.16","14,526.16"
3/26/2013,"14,447.75","14,447.75","14,561.54","14,559.65","14,559.65"
3/25/2013,"14,512.03","14,395.00","14,563.75","14,447.75","14,447.75"
3/22/2013,"14,421.49","14,421.49","14,519.95","14,512.03","14,512.03"
3/21/2013,"14,511.73","14,383.02","14,511.73","14,421.49","14,421.49"
3/20/2013,"14,455.82","14,455.82","14,546.82","14,511.73","14,511.73"
3/19/2013,"14,452.06","14,382.09","14,514.34","14,455.82","14,455.82"
3/18/2013,"14,514.11","14,404.21","14,521.59","14,452.06","14,452.06"
3/15/2013,"14,539.14","14,470.50","14,539.14","14,514.11","14,514.11"
3/14/2013,"14,455.28","14,455.28","14,539.29","14,539.14","14,539.14"
3/13/2013,"14,450.06","14,411.66","14,472.80","14,455.28","14,455.28"
3/12/2013,"14,447.29","14,412.06","14,478.80","14,450.06","14,450.06"
3/11/2013,"14,397.07","14,373.32","14,448.06","14,447.29","14,447.29"
3/8/2013,"14,329.49","14,329.49","14,413.17","14,397.07","14,397.07"
3/7/2013,"14,296.24","14,296.24","14,354.69","14,329.49","14,329.49"
3/6/2013,"14,253.77","14,253.00","14,320.65","14,296.24","14,296.24"
3/5/2013,"14,127.82","14,127.82","14,286.37","14,253.77","14,253.77"
3/4/2013,"14,089.66","14,030.37","14,128.21","14,127.82","14,127.82"
3/1/2013,"14,054.49","13,937.60","14,107.09","14,089.66","14,089.66"
2/28/2013,"14,075.37","14,050.18","14,149.15","14,054.49","14,054.49"
2/27/2013,"13,900.13","13,880.19","14,104.86","14,075.37","14,075.37"
2/26/2013,"13,784.17","13,784.17","13,918.44","13,900.13","13,900.13"
2/25/2013,"14,000.57","13,784.01","14,081.58","13,784.17","13,784.17"
2/22/2013,"13,880.62","13,880.62","14,001.19","14,000.57","14,000.57"
2/21/2013,"13,927.54","13,834.40","13,927.54","13,880.62","13,880.62"
2/20/2013,"14,035.67","13,919.28","14,058.27","13,927.54","13,927.54"
2/19/2013,"13,981.76","13,977.90","14,044.82","14,035.67","14,035.67"
2/15/2013,"13,973.39","13,906.73","14,001.93","13,981.76","13,981.76"
2/14/2013,"13,982.91","13,921.94","13,990.36","13,973.39","13,973.39"
2/13/2013,"14,018.70","13,945.78","14,029.35","13,982.91","13,982.91"
2/12/2013,"13,971.24","13,968.94","14,038.97","14,018.70","14,018.70"
2/11/2013,"13,992.97","13,940.41","13,992.97","13,971.24","13,971.24"
2/8/2013,"13,944.05","13,944.05","14,022.62","13,992.97","13,992.97"
2/7/2013,"13,986.52","13,852.20","13,988.06","13,944.05","13,944.05"
2/6/2013,"13,979.30","13,913.18","13,991.61","13,986.52","13,986.52"
2/5/2013,"13,880.08","13,880.08","14,013.60","13,979.30","13,979.30"
2/4/2013,"14,009.79","13,866.83","14,009.79","13,880.08","13,880.08"
2/1/2013,"13,860.58","13,860.58","14,019.78","14,009.79","14,009.79"
1/31/2013,"13,910.42","13,860.58","13,941.06","13,860.58","13,860.58"
1/30/2013,"13,954.42","13,896.95","13,966.13","13,910.42","13,910.42"
1/29/2013,"13,881.93","13,880.01","13,969.99","13,954.42","13,954.42"
1/28/2013,"13,895.98","13,862.57","13,915.72","13,881.93","13,881.93"
1/25/2013,"13,825.33","13,825.33","13,895.98","13,895.98","13,895.98"
1/24/2013,"13,779.33","13,779.33","13,879.66","13,825.33","13,825.33"
1/23/2013,"13,712.21","13,710.13","13,794.29","13,779.33","13,779.33"
1/22/2013,"13,649.70","13,622.96","13,712.21","13,712.21","13,712.21"
1/18/2013,"13,596.02","13,571.86","13,649.93","13,649.70","13,649.70"
1/17/2013,"13,511.23","13,510.24","13,633.89","13,596.02","13,596.02"
1/16/2013,"13,534.89","13,468.96","13,534.89","13,511.23","13,511.23"
1/15/2013,"13,507.32","13,445.80","13,546.37","13,534.89","13,534.89"
1/14/2013,"13,488.43","13,459.84","13,520.18","13,507.32","13,507.32"
1/11/2013,"13,471.45","13,439.97","13,496.68","13,488.43","13,488.43"
1/10/2013,"13,391.82","13,382.29","13,478.20","13,471.22","13,471.22"
1/9/2013,"13,329.92","13,329.08","13,416.55","13,390.51","13,390.51"
1/8/2013,"13,377.42","13,293.13","13,377.42","13,328.85","13,328.85"
1/7/2013,"13,436.13","13,343.32","13,436.13","13,384.29","13,384.29"
1/4/2013,"13,391.05","13,376.23","13,447.11","13,435.21","13,435.21"
1/3/2013,"13,413.01","13,358.30","13,430.60","13,391.36","13,391.36"
1/2/2013,"13,104.30","13,104.30","13,412.71","13,412.55","13,412.55"
12/31/2012,"12,938.19","12,883.89","13,109.13","13,104.14","13,104.14"
12/28/2012,"13,095.08","12,926.86","13,095.46","12,938.11","12,938.11"
12/27/2012,"13,114.97","12,964.08","13,141.74","13,096.31","13,096.31"
12/26/2012,"13,138.85","13,076.87","13,174.88","13,114.59","13,114.59"
12/24/2012,"13,190.15","13,128.55","13,190.38","13,139.08","13,139.08"
12/21/2012,"13,309.95","13,122.53","13,309.95","13,190.84","13,190.84"
12/20/2012,"13,246.67","13,216.03","13,314.64","13,311.72","13,311.72"
12/19/2012,"13,351.04","13,251.74","13,357.70","13,251.97","13,251.97"
12/18/2012,"13,236.61","13,232.58","13,365.86","13,350.96","13,350.96"
12/17/2012,"13,135.17","13,134.63","13,244.33","13,235.39","13,235.39"
12/14/2012,"13,170.80","13,118.46","13,190.41","13,135.01","13,135.01"
12/13/2012,"13,241.38","13,147.19","13,264.41","13,170.72","13,170.72"
12/12/2012,"13,250.05","13,227.44","13,329.44","13,245.45","13,245.45"
12/11/2012,"13,170.34","13,170.34","13,306.57","13,248.44","13,248.44"
12/10/2012,"13,154.89","13,139.08","13,195.35","13,169.88","13,169.88"
12/7/2012,"13,072.87","13,072.87","13,157.28","13,155.13","13,155.13"
12/6/2012,"13,026.19","13,007.84","13,076.88","13,074.04","13,074.04"
12/5/2012,"12,948.96","12,923.44","13,089.11","13,034.49","13,034.49"
12/4/2012,"12,966.45","12,940.07","13,022.51","12,951.78","12,951.78"
12/3/2012,"13,027.73","12,959.42","13,087.32","12,965.60","12,965.60"
11/30/2012,"13,022.05","12,988.68","13,053.74","13,025.58","13,025.58"
11/29/2012,"12,977.35","12,961.92","13,062.56","13,021.82","13,021.82"
11/28/2012,"12,875.56","12,765.32","12,989.10","12,985.11","12,985.11"
11/27/2012,"12,963.38","12,868.26","12,980.19","12,878.13","12,878.13"
11/26/2012,"13,008.30","12,900.17","13,008.45","12,967.37","12,967.37"
11/23/2012,"12,833.13","12,832.98","13,011.45","13,009.68","13,009.68"
11/21/2012,"12,788.36","12,786.13","12,845.99","12,836.89","12,836.89"
11/20/2012,"12,790.89","12,701.07","12,808.56","12,788.51","12,788.51"
11/19/2012,"12,590.23","12,590.23","12,796.19","12,795.96","12,795.96"
11/16/2012,"12,542.31","12,471.49","12,604.17","12,588.31","12,588.31"
11/15/2012,"12,571.10","12,496.56","12,600.59","12,542.38","12,542.38"
11/14/2012,"12,746.54","12,542.68","12,797.73","12,570.95","12,570.95"
11/13/2012,"12,808.71","12,748.51","12,898.25","12,756.18","12,756.18"
11/12/2012,"12,815.93","12,783.00","12,861.28","12,815.08","12,815.08"
11/9/2012,"12,811.17","12,743.39","12,890.19","12,815.39","12,815.39"
11/8/2012,"12,932.81","12,811.24","12,980.23","12,811.32","12,811.32"
11/7/2012,"13,228.24","12,876.60","13,228.32","12,932.73","12,932.73"
11/6/2012,"13,113.89","13,112.90","13,290.75","13,245.68","13,245.68"
11/5/2012,"13,092.28","13,038.71","13,140.58","13,112.44","13,112.44"
11/2/2012,"13,233.39","13,076.57","13,289.45","13,093.16","13,093.16"
11/1/2012,"13,099.19","13,099.11","13,273.71","13,232.62","13,232.62"
10/31/2012,"13,107.44","13,052.07","13,189.08","13,096.46","13,096.46"
10/30/2012,"13,107.21","13,107.21","13,107.21","13,107.21","13,107.21"
10/26/2012,"13,104.22","13,040.17","13,151.72","13,107.21","13,107.21"
10/25/2012,"13,079.64","13,039.86","13,164.52","13,103.68","13,103.68"
10/24/2012,"13,103.53","13,063.63","13,155.21","13,077.34","13,077.34"
10/23/2012,"13,344.90","13,083.28","13,344.90","13,102.53","13,102.53"
10/22/2012,"13,344.28","13,235.15","13,368.55","13,345.89","13,345.89"
10/19/2012,"13,545.33","13,312.22","13,545.49","13,343.51","13,343.51"
10/18/2012,"13,553.24","13,510.93","13,588.73","13,548.94","13,548.94"
10/17/2012,"13,539.63","13,468.90","13,561.65","13,557.00","13,557.00"
10/16/2012,"13,423.84","13,423.76","13,556.37","13,551.78","13,551.78"
10/15/2012,"13,329.54","13,325.93","13,437.66","13,424.23","13,424.23"
10/12/2012,"13,325.62","13,296.43","13,401.32","13,328.85","13,328.85"
10/11/2012,"13,346.28","13,326.12","13,428.49","13,326.39","13,326.39"
10/10/2012,"13,473.53","13,327.62","13,478.83","13,344.97","13,344.97"
10/9/2012,"13,582.88","13,473.31","13,592.33","13,473.53","13,473.53"
10/8/2012,"13,610.38","13,552.09","13,610.38","13,583.65","13,583.65"
10/5/2012,"13,569.18","13,568.75","13,661.87","13,610.15","13,610.15"
10/4/2012,"13,495.18","13,495.18","13,594.33","13,575.36","13,575.36"
10/3/2012,"13,479.21","13,439.12","13,536.27","13,494.61","13,494.61"
10/2/2012,"13,515.30","13,424.92","13,567.06","13,482.36","13,482.36"
10/1/2012,"13,437.66","13,437.66","13,598.25","13,515.11","13,515.11"
9/28/2012,"13,485.89","13,367.27","13,487.66","13,437.13","13,437.13"
9/27/2012,"13,413.47","13,413.47","13,522.83","13,485.97","13,485.97"
9/26/2012,"13,458.63","13,406.91","13,480.37","13,413.51","13,413.51"
9/25/2012,"13,559.92","13,457.25","13,620.21","13,457.55","13,457.55"
9/24/2012,"13,577.85","13,521.68","13,601.90","13,558.92","13,558.92"
9/21/2012,"13,597.24","13,571.53","13,647.10","13,579.47","13,579.47"
9/20/2012,"13,575.17","13,503.00","13,599.02","13,596.93","13,596.93"
9/19/2012,"13,565.41","13,556.74","13,626.48","13,577.96","13,577.96"
9/18/2012,"13,552.33","13,517.81","13,582.12","13,564.64","13,564.64"
9/17/2012,"13,588.57","13,526.67","13,593.15","13,553.10","13,553.10"
9/14/2012,"13,540.40","13,533.94","13,653.24","13,593.37","13,593.37"
9/13/2012,"13,329.71","13,325.11","13,573.33","13,539.86","13,539.86"
9/12/2012,"13,321.62","13,317.52","13,373.62","13,333.35","13,333.35"
9/11/2012,"13,254.60","13,253.21","13,354.34","13,323.36","13,323.36"
9/10/2012,"13,308.56","13,251.39","13,324.10","13,254.29","13,254.29"
9/7/2012,"13,289.53","13,266.22","13,320.27","13,306.64","13,306.64"
9/6/2012,"13,045.23","13,045.08","13,294.13","13,292.00","13,292.00"
9/5/2012,"13,036.09","13,018.74","13,095.91","13,047.48","13,047.48"
9/4/2012,"13,092.15","12,977.09","13,092.39","13,035.94","13,035.94"
8/31/2012,"13,002.72","13,002.64","13,151.87","13,090.84","13,090.84"
8/30/2012,"13,101.29","12,978.91","13,101.37","13,000.71","13,000.71"
8/29/2012,"13,103.46","13,081.27","13,144.81","13,107.48","13,107.48"
8/28/2012,"13,122.74","13,081.12","13,147.32","13,102.99","13,102.99"
8/27/2012,"13,157.74","13,115.46","13,176.17","13,124.67","13,124.67"
8/24/2012,"13,052.82","13,027.20","13,175.51","13,157.97","13,157.97"
8/23/2012,"13,171.37","13,046.46","13,171.37","13,057.46","13,057.46"
8/22/2012,"13,198.31","13,120.34","13,205.06","13,172.76","13,172.76"
8/21/2012,"13,272.10","13,186.60","13,330.76","13,203.58","13,203.58"
8/20/2012,"13,274.58","13,230.06","13,276.15","13,271.64","13,271.64"
8/17/2012,"13,251.20","13,244.85","13,281.32","13,275.20","13,275.20"
8/16/2012,"13,163.24","13,145.85","13,269.35","13,250.11","13,250.11"
8/15/2012,"13,157.47","13,138.23","13,192.89","13,164.78","13,164.78"
8/14/2012,"13,168.11","13,142.10","13,223.01","13,172.14","13,172.14"
8/13/2012,"13,204.93","13,112.94","13,205.01","13,169.43","13,169.43"
8/10/2012,"13,163.15","13,094.96","13,208.22","13,207.95","13,207.95"
8/9/2012,"13,174.73","13,125.09","13,200.23","13,165.19","13,165.19"
8/8/2012,"13,158.10","13,115.24","13,202.65","13,175.64","13,175.64"
8/7/2012,"13,118.65","13,118.42","13,215.97","13,168.60","13,168.60"
8/6/2012,"13,099.88","13,099.72","13,187.28","13,117.51","13,117.51"
8/3/2012,"12,884.82","12,884.82","13,133.18","13,096.17","13,096.17"
8/2/2012,"12,969.70","12,778.90","12,969.85","12,878.88","12,878.88"
8/1/2012,"13,007.47","12,951.16","13,074.83","12,971.06","12,971.06"
7/31/2012,"13,071.72","13,006.48","13,082.66","13,008.68","13,008.68"
7/30/2012,"13,075.35","13,042.85","13,128.64","13,073.01","13,073.01"
7/27/2012,"12,888.91","12,888.53","13,117.74","13,075.66","13,075.66"
7/26/2012,"12,680.59","12,680.59","12,931.22","12,887.93","12,887.93"
7/25/2012,"12,617.77","12,617.62","12,732.77","12,676.05","12,676.05"
7/24/2012,"12,720.93","12,521.84","12,730.09","12,617.32","12,617.32"
7/23/2012,"12,820.45","12,583.41","12,820.45","12,721.46","12,721.46"
7/20/2012,"12,942.68","12,810.35","12,942.83","12,822.57","12,822.57"
7/19/2012,"12,909.61","12,889.93","12,977.57","12,943.36","12,943.36"
7/18/2012,"12,796.98","12,754.61","12,921.94","12,908.70","12,908.70"
7/17/2012,"12,728.73","12,645.10","12,829.23","12,805.54","12,805.54"
7/16/2012,"12,776.33","12,690.05","12,779.58","12,727.21","12,727.21"
7/13/2012,"12,573.73","12,573.04","12,784.73","12,777.09","12,777.09"
7/12/2012,"12,602.71","12,492.25","12,630.64","12,573.27","12,573.27"
7/11/2012,"12,653.04","12,534.33","12,661.97","12,604.53","12,604.53"
7/10/2012,"12,733.87","12,606.91","12,830.29","12,653.12","12,653.12"
7/9/2012,"12,772.02","12,686.57","12,772.02","12,736.29","12,736.29"
7/6/2012,"12,889.40","12,702.99","12,889.40","12,772.47","12,772.47"
7/5/2012,"12,941.85","12,852.24","12,961.30","12,896.67","12,896.67"
7/3/2012,"12,868.06","12,845.28","12,946.20","12,943.82","12,943.82"
7/2/2012,"12,879.71","12,795.48","12,902.12","12,871.39","12,871.39"
6/29/2012,"12,604.60","12,604.53","12,880.39","12,880.09","12,880.09"
6/28/2012,"12,626.25","12,450.17","12,626.25","12,602.26","12,602.26"
6/27/2012,"12,532.93","12,532.71","12,646.87","12,627.01","12,627.01"
6/26/2012,"12,503.57","12,452.03","12,576.41","12,534.67","12,534.67"
6/25/2012,"12,639.80","12,458.01","12,639.87","12,502.66","12,502.66"
6/22/2012,"12,574.82","12,574.67","12,674.08","12,640.78","12,640.78"
6/21/2012,"12,823.10","12,561.46","12,857.39","12,573.57","12,573.57"
6/20/2012,"12,837.10","12,744.92","12,877.18","12,824.39","12,824.39"
6/19/2012,"12,744.62","12,744.47","12,898.94","12,837.33","12,837.33"
6/18/2012,"12,767.02","12,696.18","12,781.93","12,741.82","12,741.82"
6/15/2012,"12,652.21","12,651.38","12,774.70","12,767.17","12,767.17"
6/14/2012,"12,497.89","12,497.66","12,698.68","12,651.91","12,651.91"
6/13/2012,"12,566.38","12,453.69","12,598.25","12,496.38","12,496.38"
6/12/2012,"12,412.07","12,411.91","12,577.02","12,573.80","12,573.80"
6/11/2012,"12,553.81","12,398.48","12,650.47","12,411.23","12,411.23"
6/8/2012,"12,460.81","12,398.44","12,554.20","12,554.20","12,554.20"
6/7/2012,"12,416.53","12,416.53","12,555.26","12,460.96","12,460.96"
6/6/2012,"12,125.00","12,125.00","12,414.79","12,414.79","12,414.79"
6/5/2012,"12,101.08","12,072.17","12,147.55","12,127.95","12,127.95"
6/4/2012,"12,119.85","12,035.09","12,143.69","12,101.46","12,101.46"
6/1/2012,"12,391.56","12,107.48","12,391.63","12,118.57","12,118.57"
5/31/2012,"12,414.41","12,316.48","12,489.87","12,393.45","12,393.45"
5/30/2012,"12,579.02","12,396.40","12,579.10","12,419.86","12,419.86"
5/29/2012,"12,454.83","12,454.60","12,611.61","12,580.69","12,580.69"
5/25/2012,"12,530.74","12,421.53","12,533.12","12,454.83","12,454.83"
5/24/2012,"12,491.91","12,419.63","12,539.59","12,529.75","12,529.75"
5/23/2012,"12,501.52","12,311.56","12,508.30","12,496.15","12,496.15"
5/22/2012,"12,505.38","12,447.33","12,575.96","12,502.81","12,502.81"
5/21/2012,"12,369.15","12,367.72","12,508.11","12,504.48","12,504.48"
5/18/2012,"12,443.02","12,336.76","12,492.97","12,369.38","12,369.38"
5/17/2012,"12,598.32","12,440.52","12,611.42","12,442.49","12,442.49"
5/16/2012,"12,617.32","12,597.34","12,722.63","12,598.55","12,598.55"
5/15/2012,"12,695.05","12,608.16","12,758.43","12,632.00","12,632.00"
5/14/2012,"12,818.49","12,661.48","12,818.86","12,695.35","12,695.35"
5/11/2012,"12,851.79","12,779.28","12,918.01","12,820.60","12,820.60"
5/10/2012,"12,831.58","12,820.30","12,931.71","12,855.04","12,855.04"
5/9/2012,"12,921.81","12,748.48","12,921.81","12,835.06","12,835.06"
5/8/2012,"13,000.73","12,810.39","13,000.73","12,932.09","12,932.09"
5/7/2012,"13,035.85","12,970.00","13,049.09","13,008.53","13,008.53"
5/4/2012,"13,204.62","13,022.34","13,205.00","13,038.27","13,038.27"
5/3/2012,"13,267.59","13,175.64","13,284.09","13,206.59","13,206.59"
5/2/2012,"13,278.11","13,192.21","13,278.11","13,268.57","13,268.57"
5/1/2012,"13,214.16","13,174.65","13,338.66","13,279.32","13,279.32"
4/30/2012,"13,228.31","13,176.01","13,228.76","13,213.63","13,213.63"
4/27/2012,"13,204.70","13,192.21","13,266.68","13,228.31","13,228.31"
4/26/2012,"13,090.11","13,075.96","13,227.82","13,204.62","13,204.62"
4/25/2012,"12,997.69","12,993.60","13,105.70","13,090.72","13,090.72"
4/24/2012,"12,927.77","12,926.49","13,050.30","13,001.56","13,001.56"
4/23/2012,"13,028.20","12,845.58","13,028.20","12,927.17","12,927.17"
4/20/2012,"12,964.48","12,964.25","13,082.54","13,029.26","13,029.26"
4/19/2012,"13,028.73","12,896.82","13,080.20","12,964.10","12,964.10"
4/18/2012,"13,114.56","13,027.49","13,114.56","13,032.75","13,032.75"
4/17/2012,"12,921.79","12,921.79","13,131.36","13,115.54","13,115.54"
4/16/2012,"12,850.88","12,850.80","12,986.77","12,921.41","12,921.41"
4/13/2012,"12,986.20","12,845.28","12,986.35","12,849.59","12,849.59"
4/12/2012,"12,806.45","12,806.30","12,986.96","12,986.58","12,986.58"
4/11/2012,"12,716.92","12,716.92","12,844.82","12,805.39","12,805.39"
4/10/2012,"12,929.44","12,710.56","12,929.59","12,715.93","12,715.93"
4/9/2012,"13,057.57","12,903.78","13,057.72","12,929.59","12,929.59"
4/5/2012,"13,067.18","13,012.46","13,088.11","13,060.14","13,060.14"
4/4/2012,"13,198.19","13,020.86","13,198.19","13,074.75","13,074.75"
4/3/2012,"13,258.96","13,131.21","13,265.36","13,199.55","13,199.55"
4/2/2012,"13,211.36","13,153.69","13,297.11","13,264.49","13,264.49"
3/30/2012,"13,147.94","13,147.78","13,224.49","13,212.04","13,212.04"
3/29/2012,"13,125.99","13,032.67","13,151.57","13,145.82","13,145.82"
3/28/2012,"13,195.39","13,069.26","13,212.64","13,126.21","13,126.21"
3/27/2012,"13,242.09","13,194.33","13,264.98","13,197.73","13,197.73"
3/26/2012,"13,082.62","13,082.39","13,243.86","13,241.63","13,241.63"
3/23/2012,"13,045.99","13,002.77","13,099.91","13,080.73","13,080.73"
3/22/2012,"13,124.40","13,017.42","13,124.47","13,046.14","13,046.14"
3/21/2012,"13,170.79","13,112.93","13,190.02","13,124.62","13,124.62"
3/20/2012,"13,238.45","13,123.38","13,238.45","13,170.19","13,170.19"
3/19/2012,"13,231.94","13,208.63","13,269.71","13,239.13","13,239.13"
3/16/2012,"13,253.51","13,231.45","13,289.08","13,232.62","13,232.62"
