 Date,GBPUSD Open,GBPUSD Low,GBPUSD High,GBPUSD Close,GBPUSD Adj. Close
1/15/2014,1.644,1.6323,1.6444,1.6371,1.6371
1/14/2014,1.6383,1.6368,1.6464,1.644,1.644
1/13/2014,1.6475,1.6347,1.6508,1.6383,1.6383
1/10/2014,1.6481,1.6383,1.6517,1.6483,1.6483
1/9/2014,1.6448,1.6441,1.6497,1.6481,1.6481
1/8/2014,1.6402,1.6377,1.6472,1.6448,1.6448
1/7/2014,1.6406,1.6374,1.6439,1.6402,1.6402
1/6/2014,1.6411,1.6338,1.6434,1.6406,1.6406
1/3/2014,1.6453,1.6395,1.6474,1.6418,1.6418
1/2/2014,1.6566,1.6411,1.6603,1.6453,1.6453
1/1/2014,1.6557,1.6522,1.6579,1.6566,1.6566
12/31/2013,1.6501,1.6475,1.658,1.6557,1.6557
12/30/2013,1.6481,1.646,1.6533,1.6501,1.6501
12/27/2013,1.6411,1.6405,1.6578,1.6483,1.6483
12/26/2013,1.6351,1.6347,1.6438,1.6411,1.6411
12/25/2013,1.6366,1.6305,1.6393,1.6351,1.6351
12/24/2013,1.6356,1.6323,1.6382,1.6368,1.6368
12/23/2013,1.6331,1.6324,1.6375,1.6356,1.6356
12/20/2013,1.637,1.6316,1.6395,1.6336,1.6336
12/19/2013,1.6391,1.6336,1.6397,1.637,1.637
12/18/2013,1.6264,1.6262,1.6484,1.6391,1.6391
12/17/2013,1.6297,1.622,1.6336,1.6264,1.6264
12/16/2013,1.6295,1.6288,1.6349,1.6297,1.6297
12/13/2013,1.635,1.6263,1.636,1.63,1.63
12/12/2013,1.6374,1.6321,1.6418,1.635,1.635
12/11/2013,1.6445,1.634,1.6458,1.6374,1.6374
12/10/2013,1.643,1.6419,1.6466,1.6445,1.6445
12/9/2013,1.6357,1.6323,1.6433,1.643,1.643
12/6/2013,1.6333,1.6294,1.6393,1.6349,1.6349
12/5/2013,1.6384,1.6301,1.6404,1.6333,1.6333
12/4/2013,1.6391,1.6328,1.6404,1.6384,1.6384
12/3/2013,1.6356,1.6347,1.6437,1.6391,1.6391
12/2/2013,1.6371,1.6343,1.6443,1.6356,1.6356
11/29/2013,1.6343,1.6315,1.6384,1.6368,1.6368
11/28/2013,1.6287,1.6277,1.6358,1.6343,1.6343
11/27/2013,1.6216,1.6198,1.6331,1.6287,1.6287
11/26/2013,1.6155,1.6139,1.6219,1.6216,1.6216
11/25/2013,1.6229,1.6134,1.624,1.6155,1.6155
11/22/2013,1.6199,1.6177,1.6227,1.6226,1.6226
11/21/2013,1.6105,1.6073,1.62,1.6199,1.6199
11/20/2013,1.612,1.6088,1.6178,1.6105,1.6105
11/19/2013,1.6109,1.606,1.6133,1.612,1.612
11/18/2013,1.6122,1.6082,1.6149,1.6109,1.6109
11/15/2013,1.6066,1.6048,1.6135,1.6118,1.6118
11/14/2013,1.6057,1.5989,1.6101,1.6066,1.6066
11/13/2013,1.5905,1.5879,1.6067,1.6057,1.6057
11/12/2013,1.5989,1.5855,1.5992,1.5905,1.5905
11/11/2013,1.601,1.5966,1.6022,1.5989,1.5989
11/8/2013,1.6097,1.5957,1.6105,1.6017,1.6017
11/7/2013,1.6081,1.601,1.6114,1.6097,1.6097
11/6/2013,1.6046,1.6042,1.6118,1.6081,1.6081
11/5/2013,1.5968,1.5949,1.6063,1.6046,1.6046
11/4/2013,1.5922,1.5904,1.5978,1.5968,1.5968
11/1/2013,1.604,1.5909,1.6047,1.5926,1.5926
10/31/2013,1.6039,1.6006,1.6069,1.604,1.604
10/30/2013,1.6047,1.5999,1.6078,1.6039,1.6039
10/29/2013,1.6142,1.6024,1.6145,1.6047,1.6047
10/28/2013,1.6173,1.6125,1.6208,1.6142,1.6142
10/25/2013,1.6202,1.6151,1.6247,1.6165,1.6165
10/24/2013,1.6164,1.6138,1.6223,1.6202,1.6202
10/23/2013,1.6236,1.612,1.6257,1.6164,1.6164
10/22/2013,1.6147,1.6116,1.6248,1.6236,1.6236
10/21/2013,1.6172,1.6133,1.6181,1.6147,1.6147
10/18/2013,1.6165,1.6142,1.6225,1.6167,1.6167
10/17/2013,1.5951,1.594,1.6172,1.6165,1.6165
10/16/2013,1.5998,1.5894,1.6059,1.5951,1.5951
10/15/2013,1.5983,1.5915,1.6009,1.5998,1.5998
10/14/2013,1.595,1.5947,1.6018,1.5983,1.5983
10/11/2013,1.5968,1.5924,1.6002,1.5957,1.5957
10/10/2013,1.5954,1.5914,1.5979,1.5968,1.5968
10/9/2013,1.6084,1.5916,1.6122,1.5954,1.5954
10/8/2013,1.6097,1.602,1.6124,1.6084,1.6084
10/7/2013,1.6026,1.6014,1.61,1.6097,1.6097
10/4/2013,1.6156,1.6006,1.6178,1.601,1.601
10/3/2013,1.6223,1.6155,1.6241,1.6156,1.6156
10/2/2013,1.6195,1.6163,1.6251,1.6223,1.6223
10/1/2013,1.6186,1.6182,1.626,1.6195,1.6195
9/30/2013,1.6125,1.6102,1.6203,1.6186,1.6186
9/27/2013,1.6041,1.603,1.6147,1.6139,1.6139
9/26/2013,1.6081,1.6,1.6096,1.6041,1.6041
9/25/2013,1.6004,1.598,1.6088,1.6081,1.6081
9/24/2013,1.6042,1.5956,1.6045,1.6004,1.6004
9/23/2013,1.6027,1.5994,1.6073,1.6042,1.6042
9/20/2013,1.6032,1.5987,1.6067,1.6006,1.6006
9/19/2013,1.6146,1.6023,1.6153,1.6032,1.6032
9/18/2013,1.5904,1.5893,1.6163,1.6146,1.6146
9/17/2013,1.5896,1.5886,1.5936,1.5904,1.5904
9/16/2013,1.5874,1.5871,1.5963,1.5896,1.5896
9/13/2013,1.5805,1.5777,1.5885,1.5876,1.5876
9/12/2013,1.5818,1.5776,1.584,1.5805,1.5805
9/11/2013,1.5734,1.5719,1.5829,1.5818,1.5818
9/10/2013,1.5696,1.5686,1.5744,1.5734,1.5734
9/9/2013,1.5635,1.5607,1.5733,1.5696,1.5696
9/6/2013,1.559,1.5565,1.5681,1.5633,1.5633
9/5/2013,1.5626,1.5573,1.5667,1.559,1.559
9/4/2013,1.5558,1.5555,1.5647,1.5626,1.5626
9/3/2013,1.5544,1.5522,1.5603,1.5558,1.5558
9/2/2013,1.5511,1.5502,1.5594,1.5544,1.5544
8/30/2013,1.5504,1.5463,1.5528,1.5504,1.5504
8/29/2013,1.5526,1.5483,1.5548,1.5504,1.5504
8/28/2013,1.5547,1.5429,1.5553,1.5526,1.5526
8/27/2013,1.5576,1.5482,1.5592,1.5547,1.5547
8/26/2013,1.5575,1.5557,1.5612,1.5576,1.5576
8/23/2013,1.5588,1.5539,1.5638,1.5569,1.5569
8/22/2013,1.5665,1.5563,1.5666,1.5588,1.5588
8/21/2013,1.5668,1.5638,1.5718,1.5665,1.5665
8/20/2013,1.5648,1.5629,1.5696,1.5668,1.5668
8/19/2013,1.5627,1.561,1.5673,1.5648,1.5648
8/16/2013,1.5644,1.5608,1.5657,1.5629,1.5629
8/15/2013,1.55,1.5496,1.5652,1.5644,1.5644
8/14/2013,1.5449,1.5423,1.5547,1.55,1.55
8/13/2013,1.5461,1.5427,1.5512,1.5449,1.5449
8/12/2013,1.5502,1.5459,1.5522,1.5461,1.5461
8/9/2013,1.5539,1.5497,1.5559,1.5498,1.5498
8/8/2013,1.5489,1.5485,1.5574,1.5539,1.5539
8/7/2013,1.5349,1.5206,1.5531,1.5489,1.5489
8/6/2013,1.5356,1.5332,1.5392,1.5349,1.5349
8/5/2013,1.5288,1.5259,1.5378,1.5356,1.5356
8/2/2013,1.512,1.5102,1.5309,1.5294,1.5294
8/1/2013,1.5207,1.5111,1.5243,1.512,1.512
7/31/2013,1.5238,1.5126,1.5254,1.5207,1.5207
7/30/2013,1.5339,1.5224,1.5354,1.5238,1.5238
7/29/2013,1.5377,1.5329,1.5414,1.5339,1.5339
7/26/2013,1.539,1.5356,1.5417,1.5382,1.5382
7/25/2013,1.5315,1.5263,1.5435,1.539,1.539
7/24/2013,1.5368,1.5289,1.539,1.5315,1.5315
7/23/2013,1.536,1.5327,1.5392,1.5368,1.5368
7/22/2013,1.5273,1.5258,1.5384,1.536,1.536
7/19/2013,1.5227,1.5197,1.5282,1.5267,1.5267
7/18/2013,1.5212,1.5158,1.5242,1.5227,1.5227
7/17/2013,1.516,1.5079,1.5268,1.5212,1.5212
7/16/2013,1.51,1.5045,1.5169,1.516,1.516
7/15/2013,1.5109,1.5028,1.5132,1.51,1.51
7/12/2013,1.5184,1.5076,1.5189,1.5107,1.5107
7/11/2013,1.5015,1.4999,1.5222,1.5184,1.5184
7/10/2013,1.4867,1.4845,1.5018,1.5015,1.5015
7/9/2013,1.495,1.4814,1.4981,1.4867,1.4867
7/8/2013,1.4905,1.4859,1.4966,1.495,1.495
7/5/2013,1.5072,1.4858,1.508,1.489,1.489
7/4/2013,1.5283,1.5056,1.5289,1.5072,1.5072
7/3/2013,1.5156,1.513,1.5305,1.5283,1.5283
7/2/2013,1.5217,1.5137,1.5238,1.5156,1.5156
7/1/2013,1.5199,1.5184,1.5249,1.5217,1.5217
6/28/2013,1.5259,1.5166,1.5279,1.5213,1.5213
6/27/2013,1.5314,1.5202,1.5346,1.5259,1.5259
6/26/2013,1.5422,1.5298,1.544,1.5314,1.5314
6/25/2013,1.5434,1.5398,1.5477,1.5422,1.5422
6/24/2013,1.5401,1.5344,1.5465,1.5434,1.5434
6/21/2013,1.5509,1.5368,1.5531,1.5419,1.5419
6/20/2013,1.5484,1.5415,1.5517,1.5509,1.5509
6/19/2013,1.5642,1.545,1.5677,1.5484,1.5484
6/18/2013,1.5721,1.5566,1.5724,1.5642,1.5642
6/17/2013,1.5705,1.5681,1.5752,1.5721,1.5721
6/14/2013,1.572,1.5616,1.5725,1.5707,1.5707
6/13/2013,1.568,1.5645,1.5738,1.572,1.572
6/12/2013,1.5646,1.5634,1.57,1.568,1.568
6/11/2013,1.5572,1.5521,1.5653,1.5646,1.5646
6/10/2013,1.5529,1.5495,1.5587,1.5572,1.5572
6/7/2013,1.56,1.5489,1.5618,1.5558,1.5558
6/6/2013,1.5406,1.5382,1.5684,1.56,1.56
6/5/2013,1.5313,1.5291,1.5409,1.5406,1.5406
6/4/2013,1.5322,1.5274,1.5343,1.5312,1.5312
6/3/2013,1.5175,1.5169,1.5376,1.5322,1.5322
5/31/2013,1.5232,1.5141,1.524,1.5198,1.5198
5/30/2013,1.5131,1.5111,1.5237,1.5232,1.5232
5/29/2013,1.504,1.5009,1.5146,1.5131,1.5131
5/28/2013,1.5099,1.5027,1.5135,1.504,1.504
5/27/2013,1.5131,1.5087,1.5156,1.5099,1.5099
5/24/2013,1.5107,1.5064,1.5143,1.5127,1.5127
5/23/2013,1.505,1.5014,1.5129,1.5107,1.5107
5/22/2013,1.5154,1.502,1.5174,1.505,1.505
5/21/2013,1.5255,1.5113,1.5277,1.5154,1.5154
5/20/2013,1.5173,1.5164,1.5281,1.5255,1.5255
5/17/2013,1.527,1.5158,1.5286,1.5169,1.5169
5/16/2013,1.5234,1.5198,1.5322,1.527,1.527
5/15/2013,1.5209,1.5174,1.5273,1.5234,1.5234
5/14/2013,1.5299,1.5207,1.5331,1.5209,1.5209
5/13/2013,1.5359,1.5278,1.5385,1.5299,1.5299
5/10/2013,1.5449,1.5314,1.5458,1.5358,1.5358
5/9/2013,1.5534,1.5426,1.5588,1.5449,1.5449
5/8/2013,1.5484,1.5471,1.5592,1.5534,1.5534
5/7/2013,1.5539,1.5447,1.5552,1.5484,1.5484
5/6/2013,1.5568,1.5521,1.5599,1.5539,1.5539
5/3/2013,1.5535,1.5481,1.5602,1.5574,1.5574
5/2/2013,1.5555,1.5497,1.5591,1.5535,1.5535
5/1/2013,1.5532,1.5527,1.5606,1.5555,1.5555
4/30/2013,1.55,1.5468,1.5569,1.5532,1.5532
4/29/2013,1.5489,1.5473,1.5546,1.55,1.55
4/26/2013,1.5434,1.5419,1.5499,1.5473,1.5473
4/25/2013,1.5267,1.5265,1.548,1.5434,1.5434
4/24/2013,1.524,1.5227,1.5287,1.5267,1.5267
4/23/2013,1.529,1.5197,1.5298,1.524,1.524
4/22/2013,1.5253,1.5204,1.5293,1.529,1.529
4/19/2013,1.5279,1.5224,1.5368,1.5231,1.5231
4/18/2013,1.5238,1.5218,1.5313,1.5279,1.5279
4/17/2013,1.5362,1.5217,1.5373,1.5238,1.5238
4/16/2013,1.5285,1.5273,1.5379,1.5362,1.5362
4/15/2013,1.5347,1.527,1.5385,1.5285,1.5285
4/12/2013,1.5386,1.5341,1.541,1.5343,1.5343
4/11/2013,1.5333,1.5319,1.5412,1.5386,1.5386
4/10/2013,1.5323,1.5293,1.5343,1.5333,1.5333
4/9/2013,1.5256,1.5249,1.5342,1.5323,1.5323
4/8/2013,1.5329,1.5239,1.5351,1.5256,1.5256
4/5/2013,1.5235,1.52,1.5363,1.5336,1.5336
4/4/2013,1.513,1.5034,1.5245,1.5235,1.5235
4/3/2013,1.5104,1.5076,1.5159,1.513,1.513
4/2/2013,1.5229,1.5099,1.5259,1.5104,1.5104
4/1/2013,1.5194,1.5178,1.5242,1.5229,1.5229
3/29/2013,1.5193,1.5178,1.522,1.5198,1.5198
3/28/2013,1.513,1.5112,1.5201,1.5193,1.5193
3/27/2013,1.5159,1.5093,1.5181,1.513,1.513
3/26/2013,1.5175,1.5136,1.5207,1.5159,1.5159
3/25/2013,1.5234,1.5143,1.5269,1.5175,1.5175
3/22/2013,1.5173,1.5166,1.5248,1.523,1.523
3/21/2013,1.51,1.5089,1.521,1.5173,1.5173
3/20/2013,1.5099,1.5027,1.5186,1.51,1.51
3/19/2013,1.5107,1.5074,1.5145,1.5099,1.5099
3/18/2013,1.508,1.5061,1.516,1.5107,1.5107
3/15/2013,1.5083,1.5069,1.5177,1.5114,1.5114
3/14/2013,1.4923,1.4912,1.5119,1.5083,1.5083
3/13/2013,1.4903,1.4893,1.4982,1.4923,1.4923
3/12/2013,1.4915,1.4832,1.4919,1.4903,1.4903
3/11/2013,1.4933,1.4866,1.4943,1.4915,1.4915
3/8/2013,1.5014,1.4885,1.5047,1.4925,1.4925
3/7/2013,1.5018,1.4967,1.5083,1.5014,1.5014
3/6/2013,1.5127,1.5016,1.5155,1.5018,1.5018
3/5/2013,1.5115,1.5094,1.5199,1.5127,1.5127
3/4/2013,1.5026,1.5,1.5117,1.5115,1.5115
3/1/2013,1.5163,1.4986,1.5186,1.5038,1.5038
2/28/2013,1.5159,1.5149,1.5222,1.5163,1.5163
2/27/2013,1.5125,1.5081,1.5188,1.5159,1.5159
2/26/2013,1.5163,1.5113,1.5219,1.5125,1.5125
2/25/2013,1.5129,1.5073,1.52,1.5163,1.5163
2/22/2013,1.5254,1.5162,1.5321,1.5163,1.5163
2/21/2013,1.5234,1.5132,1.5274,1.5254,1.5254
2/20/2013,1.5425,1.5193,1.5451,1.5234,1.5234
2/19/2013,1.5465,1.5415,1.5504,1.5425,1.5425
2/18/2013,1.5516,1.5438,1.5517,1.5465,1.5465
2/15/2013,1.5494,1.5462,1.555,1.5518,1.5518
2/14/2013,1.5542,1.5475,1.5543,1.5494,1.5494
2/13/2013,1.5663,1.5524,1.5689,1.5542,1.5542
2/12/2013,1.5659,1.5573,1.5671,1.5663,1.5663
2/11/2013,1.5793,1.5653,1.581,1.5659,1.5659
2/8/2013,1.5716,1.5705,1.5845,1.5801,1.5801
2/7/2013,1.5662,1.5646,1.5769,1.5716,1.5716
2/6/2013,1.5659,1.5632,1.5678,1.5662,1.5662
2/5/2013,1.576,1.5631,1.5805,1.5659,1.5659
2/4/2013,1.5695,1.5682,1.5772,1.576,1.576
2/1/2013,1.5857,1.569,1.5879,1.5693,1.5693
1/31/2013,1.5801,1.5775,1.5875,1.5857,1.5857
1/30/2013,1.5763,1.5726,1.5817,1.5801,1.5801
1/29/2013,1.5695,1.5686,1.5773,1.5763,1.5763
1/28/2013,1.5803,1.5675,1.5803,1.5695,1.5695
1/25/2013,1.5791,1.5746,1.5827,1.5799,1.5799
1/24/2013,1.5845,1.5757,1.5851,1.5791,1.5791
1/23/2013,1.5839,1.5802,1.5892,1.5845,1.5845
1/22/2013,1.583,1.581,1.5883,1.5839,1.5839
1/21/2013,1.5865,1.5806,1.5893,1.583,1.583
1/18/2013,1.5993,1.5854,1.6007,1.587,1.587
1/17/2013,1.6007,1.5955,1.6039,1.5993,1.5993
1/16/2013,1.6065,1.5976,1.6081,1.6007,1.6007
1/15/2013,1.6078,1.6033,1.6101,1.6065,1.6065
1/14/2013,1.6129,1.6032,1.6155,1.6078,1.6078
1/11/2013,1.6168,1.6089,1.6179,1.6132,1.6132
1/10/2013,1.6023,1.6005,1.6168,1.6168,1.6168
1/9/2013,1.6056,1.5993,1.6075,1.6023,1.6023
1/8/2013,1.6116,1.6029,1.6129,1.6056,1.6056
1/7/2013,1.6074,1.6021,1.6118,1.6116,1.6116
1/4/2013,1.6107,1.601,1.6109,1.6069,1.6069
1/3/2013,1.6255,1.6092,1.6256,1.6107,1.6107
1/2/2013,1.6249,1.6226,1.6381,1.6255,1.6255
1/1/2013,1.6255,1.6221,1.6279,1.6249,1.6249
12/31/2012,1.6171,1.6134,1.6274,1.6255,1.6255
12/28/2012,1.61,1.6079,1.6171,1.6153,1.6153
12/27/2012,1.6138,1.6067,1.6203,1.61,1.61
12/26/2012,1.6125,1.6109,1.6171,1.6138,1.6138
12/25/2012,1.6123,1.6102,1.6143,1.6125,1.6125
12/24/2012,1.6171,1.6101,1.6206,1.6123,1.6123
12/21/2012,1.6279,1.6152,1.6285,1.6172,1.6172
12/20/2012,1.6247,1.6239,1.6296,1.6279,1.6279
12/19/2012,1.6252,1.6243,1.6307,1.6247,1.6247
12/18/2012,1.6204,1.6195,1.6269,1.6252,1.6252
12/17/2012,1.6165,1.6153,1.6216,1.6204,1.6204
12/14/2012,1.6112,1.6104,1.6178,1.6174,1.6174
12/13/2012,1.6149,1.6085,1.6154,1.6112,1.6112
12/12/2012,1.6115,1.6095,1.6172,1.6149,1.6149
12/11/2012,1.6075,1.6069,1.6122,1.6115,1.6115
12/10/2012,1.6026,1.6014,1.6097,1.6075,1.6075
12/7/2012,1.6051,1.6003,1.6061,1.6039,1.6039
12/6/2012,1.6097,1.604,1.6128,1.6051,1.6051
12/5/2012,1.6101,1.6083,1.6119,1.6097,1.6097
12/4/2012,1.6091,1.6087,1.6131,1.6101,1.6101
12/3/2012,1.6009,1.6001,1.6116,1.6091,1.6091
11/30/2012,1.6041,1.5989,1.6063,1.6013,1.6013
11/29/2012,1.6014,1.6002,1.6048,1.6041,1.6041
11/28/2012,1.6022,1.5962,1.6027,1.6014,1.6014
11/27/2012,1.6027,1.601,1.6056,1.6022,1.6022
11/26/2012,1.6031,1.5997,1.6039,1.6027,1.6027
11/23/2012,1.5938,1.5928,1.6051,1.6028,1.6028
11/22/2012,1.5952,1.5919,1.5978,1.5937,1.5937
11/21/2012,1.5927,1.5883,1.5956,1.5952,1.5952
11/20/2012,1.5909,1.5892,1.5936,1.5927,1.5927
11/19/2012,1.5884,1.5881,1.5924,1.5909,1.5909
11/16/2012,1.5867,1.5836,1.5902,1.5883,1.5883
11/15/2012,1.5841,1.5829,1.5879,1.5867,1.5867
11/14/2012,1.5871,1.5839,1.5901,1.5841,1.5841
11/13/2012,1.5877,1.5858,1.5916,1.5871,1.5871
11/12/2012,1.5901,1.5865,1.5915,1.5877,1.5877
11/9/2012,1.5984,1.5888,1.6019,1.5896,1.5896
11/8/2012,1.5985,1.593,1.6005,1.5984,1.5984
11/7/2012,1.5997,1.5955,1.6043,1.5985,1.5985
11/6/2012,1.5979,1.5965,1.6008,1.5997,1.5997
11/5/2012,1.6016,1.5958,1.604,1.5979,1.5979
11/2/2012,1.613,1.6008,1.6135,1.6021,1.6021
11/1/2012,1.6129,1.612,1.6175,1.613,1.613
10/31/2012,1.6073,1.6068,1.6139,1.6129,1.6129
10/30/2012,1.6033,1.6021,1.6086,1.6073,1.6073
10/29/2012,1.6107,1.6007,1.6125,1.6033,1.6033
10/26/2012,1.6118,1.6081,1.6141,1.6105,1.6105
10/25/2012,1.6038,1.6027,1.6143,1.6118,1.6118
10/24/2012,1.5953,1.5936,1.6048,1.6038,1.6038
10/23/2012,1.6016,1.5914,1.6024,1.5953,1.5953
10/22/2012,1.6012,1.5991,1.6052,1.6016,1.6016
10/19/2012,1.6044,1.5997,1.6067,1.6004,1.6004
10/18/2012,1.6149,1.6042,1.6171,1.6044,1.6044
10/17/2012,1.6111,1.6109,1.6178,1.6149,1.6149
10/16/2012,1.6071,1.6061,1.6133,1.6111,1.6111
10/15/2012,1.6077,1.6021,1.6083,1.6071,1.6071
10/12/2012,1.6045,1.6019,1.6097,1.6072,1.6072
10/11/2012,1.6006,1.5985,1.6054,1.6045,1.6045
10/10/2012,1.6003,1.5977,1.6034,1.6006,1.6006
10/9/2012,1.6027,1.5977,1.6046,1.6003,1.6003
10/8/2012,1.6123,1.6021,1.6144,1.6027,1.6027
10/5/2012,1.6191,1.6123,1.6217,1.6136,1.6136
10/4/2012,1.6076,1.6073,1.6202,1.6191,1.6191
10/3/2012,1.6134,1.6067,1.6142,1.6076,1.6076
10/2/2012,1.613,1.6125,1.6187,1.6134,1.6134
10/1/2012,1.6169,1.6109,1.6175,1.613,1.613
9/28/2012,1.6235,1.6113,1.6273,1.6167,1.6167
9/27/2012,1.6165,1.616,1.6244,1.6235,1.6235
9/26/2012,1.6188,1.6137,1.6209,1.6165,1.6165
9/25/2012,1.6218,1.6182,1.6268,1.6188,1.6188
9/24/2012,1.6249,1.6182,1.6251,1.6219,1.6219
9/21/2012,1.6215,1.6213,1.6309,1.623,1.623
9/20/2012,1.6222,1.6164,1.6236,1.6215,1.6215
9/19/2012,1.6244,1.6185,1.6271,1.6222,1.6222
9/18/2012,1.6251,1.6221,1.6267,1.6244,1.6244
9/17/2012,1.623,1.6209,1.6273,1.6251,1.6251
9/14/2012,1.6155,1.6143,1.6256,1.6217,1.6217
9/13/2012,1.6107,1.6076,1.6174,1.6155,1.6155
9/12/2012,1.607,1.6064,1.6131,1.6107,1.6107
9/11/2012,1.599,1.5982,1.6084,1.607,1.607
9/10/2012,1.6015,1.596,1.602,1.599,1.599
9/7/2012,1.5932,1.5923,1.6034,1.601,1.601
9/6/2012,1.5902,1.5882,1.5943,1.5932,1.5932
9/5/2012,1.587,1.5826,1.5934,1.5902,1.5902
9/4/2012,1.5886,1.5859,1.591,1.587,1.587
9/3/2012,1.5871,1.585,1.5899,1.5886,1.5886
8/31/2012,1.5785,1.5778,1.5896,1.5866,1.5866
8/30/2012,1.5833,1.5771,1.5875,1.5785,1.5785
8/29/2012,1.5819,1.5803,1.5855,1.5833,1.5833
8/28/2012,1.5794,1.5755,1.5836,1.5819,1.5819
8/27/2012,1.5811,1.5792,1.5829,1.5794,1.5794
8/24/2012,1.5861,1.5803,1.5869,1.581,1.581
8/23/2012,1.5881,1.5858,1.5912,1.5861,1.5861
8/22/2012,1.5787,1.5767,1.5882,1.5881,1.5881
8/21/2012,1.5712,1.5704,1.5804,1.5787,1.5787
8/20/2012,1.57,1.5678,1.5717,1.5712,1.5712
8/17/2012,1.5733,1.5674,1.5739,1.5697,1.5697
8/16/2012,1.5683,1.5637,1.5745,1.5733,1.5733
8/15/2012,1.5677,1.5661,1.5702,1.5683,1.5683
8/14/2012,1.5684,1.5671,1.5729,1.5677,1.5677
8/13/2012,1.5684,1.5657,1.5717,1.5684,1.5684
8/10/2012,1.5638,1.5578,1.5701,1.569,1.569
8/9/2012,1.5656,1.5606,1.5686,1.5638,1.5638
8/8/2012,1.5621,1.5573,1.5677,1.5656,1.5656
8/7/2012,1.5603,1.5564,1.5684,1.5621,1.5621
8/6/2012,1.5639,1.5547,1.5666,1.5603,1.5603
8/3/2012,1.5515,1.5505,1.5657,1.564,1.564
8/2/2012,1.5536,1.5491,1.5679,1.5515,1.5515
8/1/2012,1.5678,1.553,1.5691,1.5536,1.5536
7/31/2012,1.571,1.5626,1.573,1.5678,1.5678
7/30/2012,1.5714,1.5673,1.5756,1.571,1.571
7/27/2012,1.5687,1.5667,1.5768,1.5748,1.5748
7/26/2012,1.5498,1.5471,1.5724,1.5687,1.5687
7/25/2012,1.5506,1.5459,1.5552,1.5498,1.5498
7/24/2012,1.5507,1.5487,1.5552,1.5506,1.5506
7/23/2012,1.5608,1.5486,1.5626,1.5507,1.5507
7/20/2012,1.5725,1.5612,1.5726,1.5623,1.5623
7/19/2012,1.5653,1.5637,1.5738,1.5725,1.5725
7/18/2012,1.5654,1.5582,1.5669,1.5653,1.5653
7/17/2012,1.5637,1.5554,1.5678,1.5654,1.5654
7/16/2012,1.5554,1.5518,1.5654,1.5637,1.5637
7/13/2012,1.5428,1.5414,1.558,1.5575,1.5575
7/12/2012,1.5501,1.5394,1.5517,1.5428,1.5428
7/11/2012,1.552,1.5486,1.5578,1.5501,1.5501
7/10/2012,1.5527,1.5479,1.5549,1.552,1.552
7/9/2012,1.55,1.547,1.5535,1.5527,1.5527
7/6/2012,1.5525,1.5461,1.5551,1.5495,1.5495
7/5/2012,1.5589,1.55,1.5623,1.5525,1.5525
7/4/2012,1.5689,1.5575,1.5693,1.5589,1.5589
7/3/2012,1.5691,1.5658,1.5714,1.5689,1.5689
7/2/2012,1.5686,1.5642,1.5722,1.5691,1.5691
6/29/2012,1.5519,1.5506,1.5716,1.5707,1.5707
6/28/2012,1.5568,1.5485,1.5624,1.5519,1.5519
6/27/2012,1.5642,1.5546,1.5643,1.5568,1.5568
6/26/2012,1.5574,1.5564,1.5651,1.5642,1.5642
6/25/2012,1.5578,1.5539,1.5595,1.5574,1.5574
6/22/2012,1.5592,1.5557,1.5635,1.5588,1.5588
6/21/2012,1.5718,1.5578,1.5734,1.5592,1.5592
6/20/2012,1.5725,1.5652,1.5777,1.5718,1.5718
6/19/2012,1.5666,1.5615,1.5757,1.5725,1.5725
6/18/2012,1.5729,1.5637,1.5793,1.5666,1.5666
6/15/2012,1.5563,1.5476,1.5728,1.5715,1.5715
6/14/2012,1.5505,1.5473,1.5564,1.5563,1.5563
6/13/2012,1.557,1.5505,1.5598,1.5505,1.5505
6/12/2012,1.5486,1.5454,1.5591,1.557,1.557
6/11/2012,1.5553,1.5468,1.5582,1.5486,1.5486
6/8/2012,1.5528,1.5404,1.5537,1.5474,1.5474
6/7/2012,1.5497,1.543,1.5601,1.5528,1.5528
6/6/2012,1.5383,1.5372,1.5516,1.5497,1.5497
6/5/2012,1.5384,1.5322,1.5408,1.5383,1.5383
6/4/2012,1.5361,1.5343,1.5416,1.5384,1.5384
6/1/2012,1.5405,1.5269,1.5439,1.5363,1.5363
5/31/2012,1.5478,1.5361,1.5526,1.5405,1.5405
5/30/2012,1.5641,1.5475,1.5646,1.5478,1.5478
5/29/2012,1.5682,1.5608,1.5717,1.5641,1.5641
5/28/2012,1.5693,1.5673,1.5717,1.5682,1.5682
5/25/2012,1.5671,1.5631,1.57,1.5666,1.5666
5/24/2012,1.5692,1.5639,1.5727,1.5671,1.5671
5/23/2012,1.5762,1.5676,1.5771,1.5692,1.5692
5/22/2012,1.5835,1.5742,1.5848,1.5762,1.5762
5/21/2012,1.581,1.578,1.5841,1.5835,1.5835
5/18/2012,1.5797,1.5733,1.5838,1.5817,1.5817
5/17/2012,1.591,1.5786,1.5933,1.5797,1.5797
5/16/2012,1.5993,1.5889,1.6,1.591,1.591
5/15/2012,1.6092,1.5989,1.6114,1.5993,1.5993
5/14/2012,1.6068,1.6052,1.6123,1.6092,1.6092
5/11/2012,1.6146,1.6062,1.6154,1.6069,1.6069
5/10/2012,1.6128,1.6092,1.6182,1.6146,1.6146
5/9/2012,1.6158,1.6067,1.6163,1.6128,1.6128
5/8/2012,1.619,1.6125,1.6199,1.6158,1.6158
