 Date,N100 Open,N100 Low,N100 High,N100 Close,N100 Adj. Close,N100 SMA (200D),N100 SMA (50D)
6/18/2008,835.13,821.21,836.44,824.73,824.73,925.98,875.74
6/17/2008,838.29,837.78,844.32,837.85,837.85,926.9,876.66
6/16/2008,836.91,827,838.61,833.28,833.28,927.73,877.42
6/13/2008,835.3,825.48,838.25,836.68,836.68,928.58,878.13
6/12/2008,836.88,833.1,841.12,837.59,837.59,929.36,878.67
6/11/2008,854.26,835.32,857.6,835.98,835.98,930.07,879.29
6/10/2008,851.15,846.32,856.21,851.22,851.22,930.77,879.79
6/9/2008,854.12,853.1,860.44,857.08,857.08,931.47,879.44
6/6/2008,882.49,857.74,886.19,857.74,857.74,932.12,878.92
6/5/2008,875.91,873.05,882.86,877,877,932.74,878.47
6/4/2008,883.63,868.6,883.86,876.19,876.19,933.26,877.49
6/3/2008,875.78,875.78,886.42,886.31,886.31,933.69,876.55
6/2/2008,890.7,876.23,891.21,878.36,878.36,934.06,874.94
5/30/2008,887.91,887.23,893.94,891.92,891.92,934.43,873.56
5/29/2008,886.72,881.26,889.99,885.27,885.27,934.64,872
5/28/2008,876.41,874.7,889.95,884.4,884.4,935.05,870.1
5/27/2008,882.11,871.48,883.15,873.05,873.05,935.49,868.81
5/26/2008,875.73,875.73,881.57,878.92,878.92,936.05,867.87
5/23/2008,893.25,878.12,893.31,878.12,878.12,936.48,867.04
5/22/2008,886.99,886.41,897.45,894.4,894.4,937.06,866.01
5/21/2008,901.7,892.13,903.97,895.02,895.02,937.67,864.46
5/20/2008,907.32,898.46,908.73,899.45,899.45,938.17,863.08
5/19/2008,904.19,902.88,914.09,914.09,914.09,938.59,861.78
5/16/2008,905.12,899.58,909.11,902.25,902.25,938.98,860.43
5/15/2008,897.04,893.65,901.43,900.46,900.46,939.5,859.03
5/14/2008,897.39,889.32,900.9,899.06,899.06,940.01,857.88
5/13/2008,893.41,884.69,895.34,891.17,891.17,940.61,856.96
5/12/2008,890.25,887.19,896.14,890.34,890.34,941.17,856.42
5/9/2008,892.72,882.59,893.01,887.93,887.93,941.72,856.21
5/8/2008,894.92,894.71,900.92,899.41,899.41,942.33,856.08
5/7/2008,900.49,897.4,907.73,903.77,903.77,943.01,855.54
5/6/2008,898.3,891.04,901.15,896.54,896.54,943.73,854.62
5/5/2008,900.05,897.62,902.47,900.32,900.32,944.56,853.98
5/2/2008,899.57,895.26,906.07,901.65,901.65,945.33,853.14
4/30/2008,884.18,879,890.8,889.37,889.37,946.16,852.57
4/29/2008,887.27,882.04,892.02,884.59,884.59,947.01,852.13
4/28/2008,884.81,884.28,892.96,890.15,890.15,947.95,851.48
4/25/2008,879.08,878.52,888.48,882.5,882.5,948.89,851.02
4/24/2008,874.67,863.44,876.33,874.77,874.77,949.85,850.67
4/23/2008,873.63,864.05,879.5,878.51,878.51,950.84,850.39
4/22/2008,871.48,864.72,876.97,868.41,868.41,951.74,849.47
4/21/2008,880.12,870.35,881.05,873.9,873.9,952.71,848.87
4/18/2008,866.88,865.97,882.83,880.83,880.83,953.7,848.22
4/17/2008,866.91,859.72,870.5,863.69,863.69,954.66,847.74
4/16/2008,856.93,851.88,865.03,864.12,864.12,955.67,847.45
4/15/2008,852.34,843.65,856.14,850.64,850.64,956.72,847.8
4/14/2008,845.23,844.28,851.38,847.76,847.76,957.82,848.43
4/11/2008,867.98,848.84,871.79,853.18,853.18,958.89,848.77
4/10/2008,863.21,851.64,864.93,862.88,862.88,959.96,849.04
4/9/2008,866.7,864.1,872.11,864.31,864.31,960.95,849.31
4/8/2008,870.32,865.56,871.02,870.62,870.62,961.87,849.23
4/7/2008,874.84,872.77,878.01,875.76,875.76,962.77,849.1
4/4/2008,867.99,861.11,871.68,868.81,868.81,963.69,848.95
4/3/2008,871.68,859.52,871.68,863.91,863.91,964.65,847.96
4/2/2008,863.7,859.33,870.21,868.52,868.52,965.64,847.72
4/1/2008,830.66,830.24,861.91,860.61,860.61,966.64,847.08
3/31/2008,824.47,819.14,834.4,833.82,833.82,967.66,847.72
3/28/2008,835.69,828.76,838.65,831.32,831.32,968.82,849.14
3/27/2008,825.94,825.84,840.46,834.95,834.95,970.02,850.79
3/26/2008,824.79,822.92,830.03,828.01,828.01,971.14,852.58
3/25/2008,830.42,822.47,832.51,829.38,829.38,972.2,855.02
3/20/2008,800.21,797.31,807.88,806.03,806.03,973.24,857.34
3/19/2008,823.54,804.12,824.72,809.08,809.08,974.42,860.27
3/18/2008,802.8,799.18,815.65,813.81,813.81,975.54,863.29
3/17/2008,796.57,788.53,803.37,790.4,790.4,976.63,866.45
3/14/2008,826.28,813.18,838.44,819.86,819.86,977.91,870
3/13/2008,823.72,813.53,827.25,825.94,825.94,979.13,872.97
3/12/2008,840.13,834.13,844.7,837.52,837.52,980.35,876.11
3/11/2008,819.48,816.28,835.87,826.79,826.79,981.54,879.06
3/10/2008,823.38,812.07,827.99,816.61,816.61,982.74,882.42
3/7/2008,826.09,819.18,832.73,826.25,826.25,983.94,886.03
3/6/2008,847.18,832.46,847.24,834.65,834.65,985.09,889.45
3/5/2008,838.54,833.99,847.58,846.36,846.36,986.22,892.68
3/4/2008,844.6,828.54,850.81,832.16,832.16,987.28,895.62
3/3/2008,841.55,836.07,847.16,843.2,843.2,988.41,898.57
2/29/2008,860.14,849.07,865.43,852.95,852.95,989.52,901.24
2/28/2008,875.79,863.16,879.4,864.14,864.14,990.56,903.76
2/27/2008,884.3,868.49,884.87,879.73,879.73,991.53,906.09
2/26/2008,877.36,872.29,882.45,881.66,881.66,992.42,908.37
2/25/2008,867.31,863.66,873.16,872.01,872.01,993.25,910.52
2/22/2008,858.42,852.24,866.7,857.9,857.9,994.1,913.3
2/21/2008,865.23,860.66,873.12,864.84,864.84,995.05,916.32
2/20/2008,862.43,854.14,868.81,858.34,858.34,995.95,919.28
2/19/2008,865.15,858.25,881.34,872.76,872.76,996.89,922.27
2/18/2008,858.54,858.54,870.34,867.76,867.76,997.74,924.84
2/15/2008,866.15,847.15,869.95,851.94,851.94,998.66,927.46
2/14/2008,875.06,864.5,877.12,867.2,867.2,999.65,930.04
2/13/2008,853.33,850.76,869.43,864.71,864.71,"1,000.60",932.58
2/12/2008,840.01,831.55,861.75,861.03,861.03,"1,001.55",935.3
2/11/2008,830.53,827.42,842.46,832.64,832.64,"1,002.48",937.9
2/8/2008,848.21,833.83,852.4,838.18,838.18,"1,003.53",941
2/7/2008,852.32,833.95,853.47,841.51,841.51,"1,004.53",943.56
2/6/2008,841.54,841.16,857.08,856.55,856.55,"1,005.50",946.12
2/5/2008,881.12,848.31,881.38,849.44,849.44,"1,006.40",948.53
2/4/2008,890.49,878.44,890.49,881.66,881.66,"1,007.35",950.75
2/1/2008,875.23,873.05,887,882.1,882.1,"1,008.09",952.21
1/31/2008,864.68,845.88,870.24,864.47,864.47,"1,008.86",954.04
1/30/2008,869.02,862.35,872.34,866.69,866.69,"1,009.72",956.04
1/29/2008,867.94,864.19,877.97,876.74,876.74,"1,010.50",958.3
1/28/2008,851.81,845.61,861.08,860.26,860.26,"1,011.24",960.51
1/25/2008,883.36,860.98,885.99,864.13,864.13,"1,012.08",963.24
1/24/2008,853.08,847.54,868.35,868.35,868.35,"1,012.91",965.67
1/23/2008,868.12,811.35,868.12,819.34,819.34,"1,013.65",968
1/22/2008,799.13,795.53,860.28,851.45,851.45,"1,014.61",971.33
1/21/2008,879.18,832.41,880.13,836.6,836.6,"1,015.42",974.33
1/18/2008,905.53,891.03,915.82,892.66,892.66,"1,016.32",977.89
1/17/2008,922.14,903.83,924.05,904.77,904.77,"1,016.91",980.46
1/16/2008,917.76,908.21,925.53,914.17,914.17,"1,017.44",982.71
1/15/2008,947.49,924.29,949.22,924.5,924.5,"1,017.90",984.9
1/14/2008,941.34,941.05,953.55,949.63,949.63,"1,018.25",986.95
1/11/2008,950.88,942.64,952.96,945.46,945.46,"1,018.46",988.86
1/10/2008,966.22,952.09,966.9,952.39,952.39,"1,018.70",990.71
1/9/2008,965.28,957.55,965.41,960.25,960.25,"1,018.83",992.53
1/8/2008,972.18,971.01,978.3,971.79,971.79,"1,018.96",994.09
1/7/2008,964.9,963.5,971.38,968.2,968.2,"1,019.02",995.33
1/4/2008,982.39,963.84,986.79,967.88,967.88,"1,019.15",996.38
1/3/2008,982.83,977.07,986.86,983.06,983.06,"1,019.25",997.56
1/2/2008,994.04,982.26,"1,002.63",984.95,984.95,"1,019.18",998.23
12/31/2007,995.45,992.58,995.45,995.23,995.23,"1,019.10",999.15
12/28/2007,992.35,992.21,998.16,996.73,996.73,"1,018.93",999.93
12/27/2007,999.35,995.66,"1,002.05",997.26,997.26,"1,018.67","1,000.82"
12/24/2007,995.7,995.01,997.28,996.29,996.29,"1,018.41","1,001.54"
12/21/2007,989.37,987.7,996.38,993.37,993.37,"1,018.07","1,002.38"
12/20/2007,979.86,977.45,985.45,979.73,979.73,"1,017.86","1,003.41"
12/19/2007,981.11,971.57,983.55,976.37,976.37,"1,017.77","1,004.73"
12/18/2007,977.72,977.72,990.54,979.4,979.4,"1,017.72","1,006.06"
12/17/2007,982.21,976.84,984.06,980.26,980.26,"1,017.64","1,007.33"
12/14/2007,994.86,986.1,996.97,993.93,993.93,"1,017.49","1,008.42"
12/13/2007,"1,000.97",988.03,"1,001.74",989.2,989.2,"1,017.25","1,009.24"
12/12/2007,996.41,993.72,"1,019.44","1,011.06","1,011.06","1,017.00","1,010.02"
12/11/2007,"1,015.84","1,005.83","1,015.96","1,008.96","1,008.96","1,016.68","1,010.35"
12/10/2007,"1,002.71","1,002.16","1,015.74","1,012.74","1,012.74","1,016.38","1,010.70"
12/7/2007,"1,006.87","1,006.41","1,011.89","1,007.86","1,007.86","1,016.12","1,010.93"
12/6/2007,"1,002.27",994.08,"1,009.57","1,001.33","1,001.33","1,015.95","1,011.07"
12/5/2007,987.83,985.77,999.42,998.48,998.48,"1,015.95","1,011.38"
12/4/2007,993.27,979.45,993.39,981.11,981.11,"1,015.94","1,011.60"
12/3/2007,998.66,992.6,"1,002.32",994.25,994.25,"1,016.01","1,012.00"
11/30/2007,992.28,991.34,"1,004.08","1,000.57","1,000.57","1,016.01","1,012.32"
11/29/2007,993.9,983.86,995.77,991.25,991.25,"1,015.98","1,012.54"
11/28/2007,971.4,962.44,990,987.5,987.5,"1,016.02","1,012.93"
11/27/2007,962.14,957.49,970.3,966.19,966.19,"1,016.05","1,013.54"
11/26/2007,984.02,968.12,986.78,969.34,969.34,"1,016.20","1,014.06"
11/23/2007,960.6,960.54,978.48,977.03,977.03,"1,016.33","1,014.20"
11/22/2007,959.53,953.5,963.98,960.59,960.59,"1,016.39","1,014.45"
11/21/2007,962.31,951.06,963.38,954.55,954.55,"1,016.50","1,015.11"
11/20/2007,968.19,959.28,975.17,973.93,973.93,"1,016.68","1,015.70"
11/19/2007,980.26,963.48,986.62,964.09,964.09,"1,016.74","1,015.82"
11/16/2007,980.01,975.13,984.56,979.84,979.84,"1,016.89","1,015.84"
11/15/2007,994.27,982.67,996.71,987.47,987.47,"1,016.93","1,015.69"
11/14/2007,996.62,992.31,999.98,996.51,996.51,"1,016.92","1,015.84"
11/13/2007,980.3,976.7,988.03,985.8,985.8,"1,016.87","1,015.71"
11/12/2007,979.37,976.65,985.51,984.66,984.66,"1,016.86","1,016.17"
11/9/2007,"1,004.59",980.3,"1,008.21",985.94,985.94,"1,016.81","1,016.54"
11/8/2007,997.77,996.28,"1,006.71","1,001.60","1,001.60","1,016.78","1,016.90"
11/7/2007,"1,024.27","1,008.42","1,027.59","1,014.24","1,014.24","1,016.64","1,016.73"
11/6/2007,"1,021.09","1,018.15","1,024.24","1,021.13","1,021.13","1,016.42","1,016.04"
11/5/2007,"1,016.17","1,013.06","1,018.96","1,017.21","1,017.21","1,016.19","1,015.10"
11/2/2007,"1,019.40","1,018.00","1,026.40","1,023.71","1,023.71","1,016.00","1,014.59"
11/1/2007,"1,044.66","1,022.47","1,044.85","1,027.41","1,027.41","1,015.73","1,013.89"
10/31/2007,"1,038.56","1,036.12","1,044.67","1,044.67","1,044.67","1,015.46","1,012.97"
10/30/2007,"1,040.53","1,037.32","1,041.97","1,038.20","1,038.20","1,015.11","1,011.67"
10/29/2007,"1,045.57","1,041.70","1,045.89","1,043.63","1,043.63","1,014.77","1,010.16"
10/26/2007,"1,037.14","1,029.97","1,039.87","1,037.84","1,037.84","1,014.41","1,008.51"
10/25/2007,"1,027.64","1,026.14","1,036.02","1,034.08","1,034.08","1,014.10","1,006.80"
10/24/2007,"1,027.90","1,017.51","1,030.18","1,020.53","1,020.53","1,013.82","1,004.80"
10/23/2007,"1,024.05","1,023.37","1,030.44","1,026.75","1,026.75","1,013.60","1,003.72"
10/22/2007,"1,012.37","1,011.62","1,018.60","1,016.81","1,016.81","1,013.33","1,002.62"
10/19/2007,"1,032.16","1,029.04","1,037.64","1,030.75","1,030.75","1,013.04","1,001.99"
10/18/2007,"1,043.17","1,030.09","1,044.67","1,034.39","1,034.39","1,012.70","1,000.69"
10/17/2007,"1,032.26","1,031.55","1,045.09","1,041.30","1,041.30","1,012.32",999.89
10/16/2007,"1,033.57","1,028.01","1,035.76","1,033.29","1,033.29","1,011.90",999.37
10/15/2007,"1,044.02","1,036.40","1,047.96","1,037.92","1,037.92","1,011.57",998.61
10/12/2007,"1,038.20","1,033.85","1,045.03","1,045.03","1,045.03","1,011.25",997.5
10/11/2007,"1,042.49","1,042.23","1,049.00","1,046.02","1,046.02","1,010.90",996.46
10/10/2007,"1,044.52","1,038.61","1,046.29","1,042.51","1,042.51","1,010.48",995.67
10/9/2007,"1,034.14","1,032.18","1,043.41","1,043.19","1,043.19","1,010.08",994.86
10/8/2007,"1,036.24","1,034.33","1,037.87","1,034.72","1,034.72","1,009.67",994.4
10/5/2007,"1,029.46","1,026.92","1,036.32","1,034.96","1,034.96","1,009.25",993.73
10/4/2007,"1,024.16","1,022.97","1,030.95","1,028.19","1,028.19","1,008.86",993.06
10/3/2007,"1,027.08","1,023.08","1,027.93","1,027.47","1,027.47","1,008.51",992.69
10/2/2007,"1,030.07","1,025.06","1,032.01","1,026.28","1,026.28","1,008.15",992.86
10/1/2007,"1,008.06","1,007.28","1,024.94","1,024.38","1,024.38","1,007.81",993.27
9/28/2007,"1,016.01","1,008.94","1,017.30","1,015.07","1,015.07","1,007.50",994.03
9/27/2007,"1,016.17","1,014.06","1,019.20","1,016.64","1,016.64","1,007.20",994.82
9/26/2007,"1,004.03","1,004.03","1,013.29","1,009.43","1,009.43","1,006.87",995.85
9/25/2007,"1,005.82",996.57,"1,007.42","1,001.01","1,001.01","1,006.52",996.85
9/24/2007,"1,009.65","1,007.97","1,013.22","1,010.23","1,010.23","1,006.21",998.29
9/21/2007,"1,006.47","1,006.47","1,016.28","1,011.89","1,011.89","1,005.83",999.64
9/20/2007,"1,011.23","1,007.71","1,013.61","1,010.40","1,010.40","1,005.43","1,000.90"
9/19/2007,"1,013.57","1,007.78","1,020.80","1,018.19","1,018.19","1,005.01","1,002.14"
9/18/2007,972.93,972.89,993.57,992.35,992.35,"1,004.57","1,002.94"
9/17/2007,986.7,974.34,986.7,976.28,976.28,"1,004.20","1,004.34"
9/14/2007,989.11,981.92,992.71,989.65,989.65,"1,003.89","1,006.26"
9/13/2007,980.6,978.83,994.48,993.45,993.45,"1,003.55","1,007.92"
9/12/2007,980.85,976.08,985.45,983.82,983.82,"1,003.23","1,009.37"
9/11/2007,974.26,971.59,981.57,979.86,979.86,"1,002.91","1,011.18"
9/10/2007,972.85,964.08,977.51,965.4,965.4,"1,002.61","1,012.97"
9/7/2007,993.37,970.29,998.33,972.46,972.46,"1,002.45","1,014.93"
9/6/2007,995.6,982.34,997.24,994.75,994.75,"1,002.28","1,016.81"
9/5/2007,"1,006.49",989.76,"1,007.51",990.14,990.14,"1,002.02","1,018.11"
9/4/2007,"1,002.17",996.14,"1,009.36","1,008.43","1,008.43","1,001.80","1,019.29"
9/3/2007,"1,006.63","1,001.80","1,006.98","1,003.65","1,003.65","1,001.47","1,020.16"
8/31/2007,"1,000.06",996.61,"1,007.02","1,003.86","1,003.86","1,001.17","1,021.25"
8/30/2007,990.55,981.04,995.3,993.11,993.11,"1,000.90","1,022.41"
8/29/2007,967.84,965.3,979.53,979.53,979.53,"1,000.69","1,023.79"
8/28/2007,990.16,972.43,990.16,974.3,974.3,"1,000.52","1,025.58"
8/27/2007,993.44,991.13,996.05,991.81,991.81,"1,000.39","1,027.36"
8/24/2007,977.68,977.68,990.4,988.28,988.28,"1,000.14","1,028.85"
8/23/2007,989.33,981.44,993.13,981.44,981.44,999.9,"1,030.48"
8/22/2007,967.6,967.34,982.13,979.81,979.81,999.7,"1,032.04"
8/21/2007,964.11,952.39,967.63,962.92,962.92,999.5,"1,033.27"
8/20/2007,963.02,959.96,968.03,961.09,961.09,999.36,"1,034.74"
8/17/2007,929.73,926.03,966.82,952.27,952.27,999.18,"1,036.35"
8/16/2007,948.85,934.05,950.13,934.05,934.05,999.01,"1,037.97"
8/15/2007,960.67,957.07,969.29,966.7,966.7,998.97,"1,039.96"
8/14/2007,978.38,969.5,986.35,971.72,971.72,998.76,"1,041.54"
8/13/2007,974.84,972.79,986.46,985.21,985.21,998.53,"1,043.36"
8/10/2007,976.09,961.89,981.8,965.73,965.73,998.25,"1,045.07"
8/9/2007,"1,014.13",985.63,"1,014.13",994.29,994.29,998.1,"1,047.27"
8/8/2007,"1,004.18","1,001.93","1,018.25","1,015.40","1,015.40",997.8,"1,048.72"
8/7/2007,994.99,988.73,996.63,995.27,995.27,997.37,"1,049.52"
8/6/2007,982,980.22,989.56,982.5,982.5,997.05,"1,050.77"
8/3/2007,"1,009.33",990.54,"1,009.33",992.89,992.89,996.76,"1,052.33"
8/2/2007,"1,010.97","1,002.60","1,012.31","1,006.47","1,006.47",996.42,"1,053.63"
8/1/2007,995.86,989.23,"1,010.00","1,002.15","1,002.15",996.01,"1,054.66"
7/31/2007,"1,010.33","1,009.65","1,020.21","1,019.93","1,019.93",995.58,"1,055.94"
7/30/2007,"1,001.83",997.4,"1,008.74","1,001.50","1,001.50",995.11,"1,056.74"
7/27/2007,"1,001.11",997.12,"1,015.39","1,001.58","1,001.58",994.72,"1,057.88"
7/26/2007,"1,040.23","1,009.29","1,041.06","1,009.29","1,009.29",994.34,"1,059.02"
7/25/2007,"1,041.83","1,031.00","1,045.96","1,035.98","1,035.98",993.89,"1,059.77"
7/24/2007,"1,059.40","1,045.76","1,062.08","1,046.72","1,046.72",993.31,"1,059.90"
7/23/2007,"1,052.97","1,051.60","1,062.46","1,062.46","1,062.46",992.65,"1,059.91"
7/20/2007,"1,066.27","1,054.33","1,070.59","1,054.60","1,054.60",991.9,"1,059.54"
7/19/2007,"1,067.10","1,063.56","1,070.84","1,068.33","1,068.33",991.19,"1,059.40"
7/18/2007,"1,065.36","1,059.25","1,068.83","1,059.25","1,059.25",990.4,"1,058.90"
7/17/2007,"1,074.70","1,067.69","1,075.77","1,073.31","1,073.31",989.62,"1,058.73"
7/16/2007,"1,077.16","1,073.44","1,078.55","1,077.52","1,077.52",988.78,"1,058.27"
7/13/2007,"1,080.40","1,073.46","1,080.47","1,074.79","1,074.79",987.93,"1,057.86"
7/12/2007,"1,062.00","1,055.51","1,072.39","1,072.39","1,072.39",987.09,"1,057.47"
7/11/2007,"1,054.16","1,049.14","1,059.73","1,058.38","1,058.38",986.25,"1,056.95"
7/10/2007,"1,074.00","1,059.32","1,077.27","1,062.11","1,062.11",985.47,"1,056.64"
7/9/2007,"1,074.86","1,071.67","1,077.00","1,072.63","1,072.63",984.6,"1,056.15"
7/6/2007,"1,065.84","1,065.41","1,073.48","1,072.62","1,072.62",983.68,"1,055.40"
7/5/2007,"1,075.98","1,065.10","1,075.98","1,066.03","1,066.03",982.81,"1,054.71"
7/4/2007,"1,070.54","1,070.46","1,074.50","1,073.90","1,073.90",981.96,"1,054.17"
7/3/2007,"1,070.07","1,068.75","1,071.76","1,069.63","1,069.63",981.01,"1,053.28"
7/2/2007,"1,061.17","1,060.66","1,064.98","1,063.41","1,063.41",980.11,"1,052.59"
6/29/2007,"1,063.47","1,055.08","1,066.22","1,066.22","1,066.22",979.24,"1,052.07"
6/28/2007,"1,057.92","1,055.28","1,060.04","1,060.04","1,060.04",978.33,"1,051.19"
6/27/2007,"1,046.88","1,042.65","1,050.11","1,049.10","1,049.10",977.46,"1,050.49"
6/26/2007,"1,052.30","1,048.70","1,057.04","1,051.76","1,051.76",976.63,"1,050.08"
6/25/2007,"1,053.50","1,049.44","1,059.35","1,058.41","1,058.41",975.73,"1,049.64"
6/22/2007,"1,064.51","1,059.69","1,066.79","1,061.79","1,061.79",974.8,"1,048.82"
6/21/2007,"1,064.78","1,056.28","1,067.06","1,062.20","1,062.20",973.85,"1,047.79"
6/20/2007,"1,067.18","1,066.52","1,073.58","1,068.64","1,068.64",972.94,"1,046.82"
6/19/2007,"1,066.96","1,061.74","1,069.40","1,063.54","1,063.54",972.04,"1,045.77"
6/18/2007,"1,070.58","1,062.98","1,071.55","1,066.39","1,066.39",971.19,"1,044.72"
6/15/2007,"1,061.89","1,061.13","1,072.01","1,069.85","1,069.85",970.31,"1,043.60"
6/14/2007,"1,048.71","1,047.78","1,059.40","1,059.40","1,059.40",969.39,"1,042.31"
6/13/2007,"1,033.56","1,029.18","1,043.12","1,040.95","1,040.95",968.55,"1,041.03"
6/12/2007,"1,039.46","1,033.58","1,043.78","1,036.61","1,036.61",967.78,"1,040.06"
6/11/2007,"1,041.11","1,037.70","1,042.44","1,041.80","1,041.80",967.02,"1,039.18"
6/8/2007,"1,028.61","1,024.45","1,036.88","1,032.81","1,032.81",966.21,"1,037.93"
6/7/2007,"1,047.59","1,031.80","1,050.16","1,033.62","1,033.62",965.44,"1,036.98"
6/6/2007,"1,061.59","1,044.48","1,063.23","1,045.70","1,045.70",964.65,"1,036.00"
6/5/2007,"1,071.92","1,062.60","1,072.51","1,062.86","1,062.86",963.83,"1,034.97"
6/4/2007,"1,073.70","1,068.75","1,076.35","1,070.59","1,070.59",962.91,"1,033.44"
6/1/2007,"1,067.35","1,067.02","1,076.36","1,076.12","1,076.12",961.97,"1,031.44"
5/31/2007,"1,062.84","1,061.91","1,068.91","1,066.60","1,066.60",961,"1,029.29"
5/30/2007,"1,050.95","1,046.90","1,056.03","1,055.42","1,055.42",960.08,"1,027.17"
5/29/2007,"1,061.87","1,056.53","1,061.87","1,057.77","1,057.77",959.19,"1,024.96"
5/28/2007,"1,059.03","1,057.40","1,060.61","1,060.51","1,060.51",958.25,"1,022.71"
5/25/2007,"1,052.49","1,050.91","1,059.82","1,058.00","1,058.00",957.24,"1,020.07"
5/24/2007,"1,059.52","1,055.06","1,067.39","1,057.76","1,057.76",956.23,"1,017.94"
5/23/2007,"1,061.13","1,061.05","1,066.73","1,066.13","1,066.13",955.27,"1,016.01"
5/22/2007,"1,058.62","1,056.34","1,061.77","1,060.11","1,060.11",954.22,"1,014.01"
5/21/2007,"1,057.95","1,053.84","1,061.35","1,058.16","1,058.16",953.2,"1,012.07"
5/18/2007,"1,046.12","1,046.10","1,060.80","1,058.57","1,058.57",952.25,"1,009.94"
5/17/2007,"1,046.19","1,043.96","1,047.22","1,046.87","1,046.87",951.24,"1,007.68"
5/16/2007,"1,044.96","1,041.63","1,047.55","1,042.80","1,042.80",950.33,"1,005.52"
5/15/2007,"1,040.36","1,037.59","1,048.89","1,047.00","1,047.00",949.38,"1,003.60"
5/14/2007,"1,050.22","1,042.13","1,050.58","1,044.11","1,044.11",948.44,"1,001.66"
5/11/2007,"1,034.70","1,029.19","1,047.82","1,047.64","1,047.64",947.54,999.98
5/10/2007,"1,050.63","1,042.43","1,051.29","1,043.21","1,043.21",946.6,998.5
5/9/2007,"1,053.69","1,047.16","1,056.15","1,050.85","1,050.85",945.63,997.66
5/8/2007,"1,055.41","1,047.69","1,055.48","1,050.11","1,050.11",944.61,996.57
5/7/2007,"1,056.61","1,053.63","1,057.66","1,056.92","1,056.92",943.58,995.48
5/4/2007,"1,046.47","1,045.45","1,056.43","1,055.33","1,055.33",942.44,994.21
5/3/2007,"1,047.53","1,040.78","1,048.58","1,046.36","1,046.36",941.34,993.01
5/2/2007,"1,040.52","1,038.30","1,044.41","1,043.00","1,043.00",940.26,992.07
4/30/2007,"1,031.60","1,031.59","1,040.41","1,037.79","1,037.79",939.11,991.1
4/27/2007,"1,037.58","1,031.54","1,038.80","1,034.89","1,034.89",938,990.26
4/26/2007,"1,044.16","1,035.88","1,044.84","1,038.43","1,038.43",936.92,989.46
4/25/2007,"1,033.05","1,033.05","1,041.01","1,038.63","1,038.63",935.89,988.47
4/24/2007,"1,034.24","1,025.94","1,035.76","1,029.72","1,029.72",934.91,987.36
4/23/2007,"1,038.42","1,033.18","1,040.80","1,035.23","1,035.23",933.96,986.57
4/20/2007,"1,026.59","1,026.56","1,040.49","1,037.32","1,037.32",933.02,985.58
4/19/2007,"1,017.05","1,010.20","1,022.90","1,022.25","1,022.25",932.06,984.7
4/18/2007,"1,027.71","1,021.01","1,028.15","1,024.91","1,024.91",931.18,984.01
4/17/2007,"1,026.63","1,022.74","1,029.99","1,028.41","1,028.41",930.26,983.25
4/16/2007,"1,022.01","1,021.13","1,029.81","1,029.77","1,029.77",929.37,982.4
4/13/2007,"1,012.63","1,010.90","1,018.21","1,017.31","1,017.31",928.48,981.49
4/12/2007,"1,011.51","1,003.79","1,012.65","1,010.60","1,010.60",927.63,980.63
4/11/2007,"1,014.74","1,011.88","1,020.48","1,013.64","1,013.64",926.74,980
4/10/2007,"1,009.18","1,009.14","1,017.30","1,015.90","1,015.90",925.75,979.22
4/5/2007,"1,009.80","1,007.72","1,011.67","1,011.06","1,011.06",924.75,978.3
4/4/2007,"1,008.49","1,005.66","1,010.44","1,010.38","1,010.38",923.8,977.57
4/3/2007,"1,000.42",998.9,"1,005.74","1,005.74","1,005.74",922.86,976.96
4/2/2007,989.92,989.54,995.77,995.33,995.33,921.93,976.25
3/30/2007,990.48,988.96,998.4,992.32,992.32,921.03,975.78
